"","gene_name_length"
"Rpph1",298
"Rprd1a",44518
"Rprd1b",46278
"Rprd2",49408
"Rprm",1418
"Rprml",1005
"Rps10",3775
"Rps10l1",498
"Rps11",2191
"Rps12",2159
"Rps13",523
"Rps15",1500
"Rps15a",7230
"Rps15al4",462
"Rps16",2933
"Rps17",2296
"Rps18",3678
"Rps18l1",542
"Rps19",5700
"Rps19bp1",3279
"Rps19l2",5648
"Rps2",1661
"Rps20",828
"Rps21",675
"Rps23",1571
"Rps24",4673
"Rps25",1963
"Rps27",1105
"Rps27a",2203
"Rps27l",4936
"Rps28",1370
"Rps29",303
"Rps3",5290
"Rps3a",4607
"Rps4x",4444
"Rps4x-ps9",972
"Rps4y2",934
"Rps5",4298
"Rps6",2292
"Rps6ka1",44465
"Rps6ka2",139289
"Rps6ka3",105688
"Rps6ka4",10972
"Rps6ka5",177866
"Rps6ka6",102067
"Rps6kb1",41163
"Rps6kb2",6687
"Rps6kc1",145130
"Rps6kl1",14496
"Rps8",2571
"Rps9l1",71897
"Rpsa",3858
"Rptn",4055
"Rptor",308072
"Rpusd1",3952
"Rpusd2",4386
"Rpusd3",4228
"Rpusd4",9484
"Rrad",3204
"RragB",33375
"Rraga",1597
"Rragc",18246
"Rragd",35692
"Rras",3899
"Rras2",69742
"Rrbp1",61425
"Rreb1",126134
"Rrh",12162
"Rrm1",24426
"Rrm2",4838
"Rrm2b",30768
"Rrn3",43914
"Rrnad1",8583
"Rrp1",11283
"Rrp12",33630
"Rrp15",23655
"Rrp1b",25556
"Rrp36",6570
"Rrp7a",9889
"Rrp8",5268
"Rrp9",8696
"Rrs1",1616
"Rs1",27287
"Rsad2",13195
"Rsbn1",59472
"Rsbn1l",60398
"Rsf1",112751
"Rsl1",22148
"Rsl1d1",33116
"Rsl1d1l1",11349
"Rsl24d1",9008
"Rsph1",14859
"Rsph10b",47549
"Rsph14",75873
"Rsph3",51267
"Rsph4a",16217
"Rsph6a",19615
"Rsph9",19972
"Rspo1",21306
"Rspo2",135740
"Rspo3",85180
"Rspo4",30841
"Rspry1",56322
"Rsrc2",19996
"Rsrp1",3740
"Rsu1",187871
"Rtbdn",7068
"Rtca",21470
"Rtcb",19362
"Rtel1",38095
"Rtf1",59560
"Rtfdc1",29602
"Rtkn",15638
"Rtkn2",71402
"Rtl3",1869
"Rtl4",906
"Rtl6",732
"Rtl8a",1237
"Rtl9",4716
"Rtn1",110155
"Rtn2",12917
"Rtn3",56877
"Rtn4",47516
"Rtn4ip1",43888
"Rtn4r",24717
"Rtn4rl1",73213
"Rtn4rl2",15887
"Rtp1",2517
"Rtp2",12423
"Rtp3",4540
"Rtp4",11858
"Rtraf",10973
"Rttn",175825
"Rubcn",45904
"Rubcnl",37172
"Rufy1",44464
"Rufy2",26847
"Rufy3",69911
"Rufy4",19867
"Rundc1",8807
"Rundc3a",9120
"Rundc3b",141276
"Runx1",233857
"Runx1t1",129914
"Runx2",208166
"Runx3",24045
"Rup2",3673
"Rusc2",26324
"Ruvbl1",35465
"Ruvbl2",13087
"Rwdd1",17026
"Rwdd2a",3125
"Rwdd2b",8654
"Rwdd3",12765
"Rwdd4",18334
"Rxfp1",121765
"Rxfp2",61528
"Rxfp3",1431
"Rxra",84120
"Rxrb",6099
"Rxrg",50126
"Rxylt1",14743
"Rybp",51408
"Ryk",71435
"Ryr1",106390
"Ryr2",420204
"Ryr3",386142
"S100a1",2553
"S100a10",8648
"S100a11",1552
"S100a13",6495
"S100a16",5853
"S100a3",40194
"S100a4",2476
"S100a5",2649
"S100a6",1296
"S100a7a",4442
"S100a7l2",2897
"S100a8",540
"S100a9",2723
"S100b",12221
"S100g",2524
"S100pbp",39768
"S100vp",3297
"S100z",1714
"S1pr1",4208
"S1pr2",10893
"S1pr3",13322
"S1pr4",2277
"S1pr5",1991
"ST7",246818
"Sac3d1",2318
"Sacm1l",56337
"Sacs",82335
"Sae1",55807
"Safb",20972
"Sag",43539
"Sall1",15665
"Sall2",17903
"Sall3",6268
"Sall4",17549
"Samd1",2106
"Samd10",4141
"Samd11",7481
"Samd12",509262
"Samd13",5826
"Samd14",9950
"Samd15",18278
"Samd3",29995
"Samd4a",213338
"Samd4b",38199
"Samd5",49643
"Samd7",14608
"Samd8",45952
"Samd9",5177
"Samhd1",39813
"Samm50",23609
"Samsn1",50878
"Samt3",2894
"Samt4",2247
"Sap130",100464
"Sap18",4303
"Sap25",1451
"Sap30",4840
"Sap30bp",32643
"Sap30l",7343
"Sapcd1",1887
"Sapcd2",5253
"Sar1b",29722
"Saraf",18296
"Sardh",64930
"Sarm1",23708
"Sarnp",54236
"Sars",15718
"Sars2",12314
"Sart1",8833
"Sart3",27819
"Sash1",63337
"Sash3",14704
"Sass6",24274
"Sat1",4597
"Sat2",2159
"Satb1",83715
"Satb2",184618
"Satl1",15831
"Sav1",22433
"Saxo1",149515
"Saxo2",15076
"Saxol1",2158
"Saysd1",5449
"Sbds",9158
"Sbf1",26958
"Sbf2",471248
"Sbk1",21820
"Sbk2",7782
"Sbk3",2623
"Sbno1",55163
"Sbno2",46831
"Sbp",19825
"Sbsn",4468
"Sbspon",30353
"Sc5d",11651
"Scaf1",10522
"Scaf11",52467
"Scaf4",56361
"Scaf8",101557
"Scai",111464
"Scamp1",83090
"Scamp2",26602
"Scamp4",12422
"Scamp5",27126
"Scand1",865
"Scap",58149
"Scaper",443435
"Scara3",32920
"Scara5",108022
"Scarb1",66496
"Scarb2",51611
"Scarf1",7654
"Scarf2",11385
"Scarna15",64
"Scarna3",90
"Scart1",11056
"Sccpdh",22057
"Scd",12601
"Scd2",13060
"Scd4",11265
"Scel",116440
"Scfd1",78297
"Scfd2",327657
"Scg2",5544
"Scg3",59185
"Scg5",44413
"Scgb1a1",3651
"Scgb1b24",168738
"Scgb1c1",1220
"Scgb1d2",2990
"Scgb1d4",2876
"Scgb2a1",5000
"Scgb2a2",3364
"Scgb2b24",165863
"Scgb3a1",2215
"Scgb3a2",3131
"Scgn",41434
"Schip1",146868
"Scimp",20537
"Scin",78277
"Sclt1",151773
"Scly",20642
"Scmh1",80653
"Scml2",125929
"Scml4",92671
"Scn10a",118057
"Scn11a",70309
"Scn1a",128533
"Scn1b",9982
"Scn2a",134442
"Scn2b",8725
"Scn3a",110514
"Scn3b",22515
"Scn4a",52739
"Scn4b",15174
"Scn5a",97449
"Scn7a",72694
"Scn8a",108443
"Scn9a",80259
"Scnm1",3931
"Scnn1a",23138
"Scnn1b",54744
"Scnn1g",33958
"Sco1",12582
"Scoc",29565
"Scp2",115466
"Scp2d1",751
"Scpep1",33494
"Scrg1",35186
"Scrib",22989
"Scrn1",61935
"Scrn2",4021
"Scrn3",24734
"Scrt1",3651
"Scrt2",11714
"Sct",915
"Sctr",51248
"Scube1",118716
"Scube2",66560
"Scube3",28050
"Scx",2019
"Scyl1",13795
"Scyl2",53359
"Scyl3",23289
"Sdad1",27262
"Sdc1",22522
"Sdc2",113104
"Sdc3",33307
"Sdc4",18688
"Sdcbp",26822
"Sdcbp2",28752
"Sdccag8",223956
"Sde2",16311
"Sdf2",10475
"Sdf2l1",2243
"Sdf4",18714
"Sdha",24971
"Sdhaf1",948
"Sdhaf2",24819
"Sdhaf3",63478
"Sdhaf4",7779
"Sdhb",20695
"Sdhc",20892
"Sdhd",9480
"Sdk2",273851
"Sdr16c5",25150
"Sdr16c6",22975
"Sdr39u1",2934
"Sdr42e1",12476
"Sdr9c7",12848
"Sds",7349
"Sdsl",10212
"Sebox",872
"Sec1",1232
"Sec11a",26449
"Sec11c",16478
"Sec13",13385
"Sec14l1",47146
"Sec14l2",19932
"Sec14l3",44900
"Sec14l5",38485
"Sec16a",34541
"Sec16b",41688
"Sec22a",53389
"Sec22b",22023
"Sec22c",13831
"Sec23a",46321
"Sec23b",41542
"Sec23ip",43209
"Sec24a",76094
"Sec24b",69624
"Sec24c",21962
"Sec24d",106598
"Sec31a",54931
"Sec31b",26293
"Sec61a1",14352
"Sec61a2",26160
"Sec61b",8211
"Sec61g",6376
"Sec62",29889
"Sec63",68953
"Secisbp2",31206
"Secisbp2l",45139
"Sectm1a",10986
"Sectm1b",8623
"Sel1l",44211
"Sel1l2",180847
"Sel1l3",106566
"Sele",9871
"Selenbp1",7319
"Selenof",33075
"Selenoh",1506
"Selenoi",38540
"Selenok",8314
"Selenom",2581
"Selenon",11882
"Selenoo",10893
"Selenop",5175
"Selenos",9770
"Selenot",14865
"Selenov",7254
"Selenow",2534
"Sell",18139
"Selp",35566
"Selplg",1292
"Sem1",20157
"Sema3a",217380
"Sema3b",7271
"Sema3c",172173
"Sema3d",189175
"Sema3e",322088
"Sema3f",32220
"Sema3g",11813
"Sema4a",23430
"Sema4b",28254
"Sema4c",10456
"Sema4d",65599
"Sema4f",26307
"Sema4g",11487
"Sema5a",431653
"Sema5b",42580
"Sema6a",55960
"Sema6b",9640
"Sema6c",9383
"Sema6d",58173
"Sema7a",22081
"Semg1",2848
"Senp1",63503
"Senp17",225946
"Senp18",1428
"Senp2",34195
"Senp3",8777
"Senp5",22783
"Senp6",77226
"Senp7",146740
"Senp8",13836
"Sephs1",28373
"Sephs2",2315
"Sepsecs",30273
"Sept1",3866
"Sept10",92057
"Sept11",83455
"Sept12",9639
"Sept14",20123
"Sept2",33175
"Sept3",15739
"Sept4",22483
"Sept5",9372
"Sept6",137401
"Sept7",63379
"Sept8",29061
"Sept9",84057
"Serac1",36070
"Serbp1",17013
"Serf1",6031
"Serf2",1705
"Sergef",203623
"Serhl2",26723
"Serinc1",17799
"Serinc2",22172
"Serinc3",19433
"Serinc4",5881
"Serinc5",114713
"Serp1",3984
"Serp2",24087
"Serpina1",22023
"Serpina10",6032
"Serpina11",9420
"Serpina12",14961
"Serpina16",7377
"Serpina1f",6206
"Serpina3c",7254
"Serpina3m",7271
"Serpina4",9076
"Serpina5",5951
"Serpina6",10342
"Serpina7",5608
"Serpina9",17139
"Serpinb10",17870
"Serpinb11",18415
"Serpinb12",27698
"Serpinb13",30573
"Serpinb1a",7377
"Serpinb1b",7380
"Serpinb2",13077
"Serpinb3",5463
"Serpinb3a",4704
"Serpinb5",20199
"Serpinb6a",18790
"Serpinb6b",12689
"Serpinb7",41555
"Serpinb8",24662
"Serpinb9",11425
"Serpinb9d",7658
"Serpinc1",27846
"Serpind1",11011
"Serpine1",10379
"Serpine2",65232
"Serpine3",24034
"Serpinf1",12532
"Serpinf2",8332
"Serping1",9890
"Serpinh1",7308
"Serpini1",98465
"Serpini2",28171
"Sertad1",3266
"Sertad2",64983
"Sertad3",3719
"Sertad4",6411
"Sertm1",19552
"Sesn1",91185
"Sesn2",19985
"Sesn3",49551
"Sestd1",51009
"Set",32629
"Setbp1",111675
"Setd1a",22889
"Setd1b",23726
"Setd2",85150
"Setd3",51931
"Setd4",20130
"Setd5",77638
"Setd6",2996
"Setd7",42218
"Setdb1",31261
"Setdb2",40610
"Setmar",12965
"Setsip",859
"Setx",44037
"Sez6",49344
"Sez6l",151532
"Sez6l2",20344
"Sf1",13570
"Sf3a1",20750
"Sf3a2",6024
"Sf3a3",19657
"Sf3b1",39891
"Sf3b2",19932
"Sf3b3",37496
"Sf3b4",4753
"Sf3b5",712
"Sf3b6",8104
"Sfi1",64824
"Sfmbt1",116019
"Sfmbt2",174353
"Sfn",747
"Sfpq",8696
"Sfr1",26206
"Sfrp1",38771
"Sfrp2",7911
"Sfrp4",96840
"Sfrp5",4463
"Sfswap",70535
"Sft2d1",15938
"Sft2d2",19396
"Sft2d3",2201
"Sfta2",735
"Sftpa1",3385
"Sftpb",9076
"Sftpc",3073
"Sftpd",20717
"Sfxn1",36287
"Sfxn2",18787
"Sfxn3",8346
"Sfxn4",22300
"Sfxn5",117740
"Sgca",14238
"Sgcb",15528
"Sgcd",408509
"Sgce",51894
"Sgcg",46015
"Sgf29",33428
"Sgip1",100682
"Sgk1",116864
"Sgk2",16503
"Sgk3",46003
"Sgms1",260328
"Sgms2",22224
"Sgo1",15533
"Sgo2",24554
"Sgpl1",50069
"Sgpp1",20663
"Sgpp2",116803
"Sgsm1",66149
"Sgsm2",41259
"Sgsm3",29460
"Sgta",17322
"Sgtb",33712
"Sh2b1",7920
"Sh2b2",27767
"Sh2b3",21677
"Sh2d1a",28227
"Sh2d1b",15895
"Sh2d1b2",19832
"Sh2d2a",6152
"Sh2d3c",37210
"Sh2d4a",73009
"Sh2d4b",97273
"Sh2d5",12789
"Sh2d7",10269
"Sh3bgr",24120
"Sh3bgrl",96605
"Sh3bgrl2",90186
"Sh3bgrl3",1374
"Sh3bp1",12564
"Sh3bp2",37504
"Sh3bp4",78154
"Sh3bp5",64832
"Sh3bp5l",14312
"Sh3d19",163096
"Sh3d21",14667
"Sh3gl1",23445
"Sh3gl2",174481
"Sh3gl3",130760
"Sh3glb1",34758
"Sh3glb2",14797
"Sh3kbp1",405619
"Sh3pxd2a",199276
"Sh3pxd2b",82665
"Sh3rf1",165156
"Sh3rf2",99975
"Sh3rf3",145002
"Sh3tc1",33500
"Sh3tc2",61256
"Sh3yl1",43381
"Shank1",47226
"Shank2",441598
"Shank3",60401
"Sharpin",4212
"Shb",106371
"Shbg",3388
"Shc1",11564
"Shc2",22223
"Shc3",120524
"Shc4",92552
"Shcbp1",27551
"Shcbp1l",30318
"Shd",7599
"She",21124
"Shf",19533
"Shh",9154
"Shisa2",4299
"Shisa3",4572
"Shisa4",3217
"Shisa5",15029
"Shisa6",287971
"Shisa7",18918
"Shisa8",5451
"Shisal1",67332
"Shisal2a",15613
"Shisal2b",16411
"Shkbp1",13372
"Shld1",76142
"Shld2",91215
"Shmt1",28167
"Shmt2",5101
"Shoc2",63237
"Shox2",8593
"Shpk",24421
"Shprh",72875
"Shq1",94940
"Shroom1",9875
"Shroom2",170596
"Shroom3",280483
"Shroom4",210105
"Shtn1",103426
"Si",80104
"Siae",35246
"Siah1",23605
"Siah2",17750
"Siah3",63295
"Sidt1",96384
"Sidt2",16318
"Sigirr",8744
"Siglec1",19043
"Siglec10",9082
"Siglec15",13950
"Siglec5",8604
"Siglech",103231
"Siglecl1",7748
"Sigmar1",2896
"Sik1",11873
"Sik2",99708
"Sik3",209769
"Sike1",7831
"Sil1",234380
"Sim1",79320
"Sim2",37733
"Simc1",41326
"Sin3a",40332
"Sin3b",17631
"Sinhcaf",25122
"Sipa1",9590
"Sipa1l1",123312
"Sipa1l2",163603
"Sipa1l3",207454
"Sirpa",38370
"Sirpb3",80283
"Sirpd",17379
"Sirt2",23035
"Sirt3",22034
"Sirt4",8177
"Sirt5",27124
"Sirt6",5465
"Sirt7",6720
"Sit1",1932
"Siva1",4337
"Six1",5237
"Six2",3705
"Six3",3335
"Six4",13662
"Six5",3068
"Six6",4981
"Six6os1",34171
"Ska1",10394
"Ska2",17934
"Ska3",18967
"Skap1",309621
"Skap2",150264
"Ski",64765
"Skida1",2760
"Skil",24397
"Skint1",27751
"Skint10",18998
"Skint8",23713
"Skiv2l",10653
"Skor1",7913
"Skor2",35405
"Skp1",14921
"Skp2",28061
"Sla",50218
"Sla2",56858
"Slain1",19692
"Slain2",68687
"Slamf1",34649
"Slamf6",21452
"Slamf7",17018
"Slamf8",9996
"Slamf9",3051
"Slbp",9453
"Slc10a1",13626
"Slc10a2",21505
"Slc10a3",3785
"Slc10a4",5221
"Slc10a5",1693
"Slc10a6",64356
"Slc10a7",225656
"Slc11a1",11078
"Slc11a2",37398
"Slc12a1",76764
"Slc12a2",68138
"Slc12a3",38609
"Slc12a4",21844
"Slc12a5",36892
"Slc12a6",99449
"Slc12a7",54282
"Slc12a8",154404
"Slc12a9",16450
"Slc13a1",78448
"Slc13a2",27357
"Slc13a3",63079
"Slc13a4",42681
"Slc13a5",24481
"Slc14a1",24085
"Slc14a2",176341
"Slc15a1",44346
"Slc15a2",29100
"Slc15a3",15084
"Slc15a4",19454
"Slc15a5",92772
"Slc16a1",20003
"Slc16a10",116667
"Slc16a11",3724
"Slc16a12",24117
"Slc16a13",3650
"Slc16a14",27342
"Slc16a2",129084
"Slc16a3",9773
"Slc16a4",23342
"Slc16a5",14708
"Slc16a6",20974
"Slc16a7",103571
"Slc16a8",3796
"Slc17a2",16625
"Slc17a3",24531
"Slc17a4",11826
"Slc17a5",35194
"Slc17a6",40082
"Slc17a7",11923
"Slc17a8",58881
"Slc17a9",16576
"Slc18a1",33186
"Slc18a2",34070
"Slc18a3",2861
"Slc18b1",42507
"Slc19a1",17702
"Slc19a2",14037
"Slc19a3",52826
"Slc1a1",82077
"Slc1a2",24893
"Slc1a3",74530
"Slc1a4",31408
"Slc1a5",14256
"Slc1a6",21019
"Slc1a7",44920
"Slc20a1",13315
"Slc20a2",90132
"Slc21a4",39593
"Slc22a1",27045
"Slc22a12",8535
"Slc22a13",15196
"Slc22a15",60039
"Slc22a17",6489
"Slc22a18",23269
"Slc22a2",42267
"Slc22a20",15179
"Slc22a22",31462
"Slc22a23",167671
"Slc22a25",101628
"Slc22a3",88178
"Slc22a5",122747
"Slc22a6",8461
"Slc22a7",7247
"Slc22a8",18231
"Slc23a1",14109
"Slc23a2",91761
"Slc23a3",8634
"Slc24a1",27501
"Slc24a2",246114
"Slc24a3",138940
"Slc24a4",135027
"Slc24a5",19269
"Slc25a1",3090
"Slc25a10",7462
"Slc25a11",2378
"Slc25a12",74977
"Slc25a13",122118
"Slc25a14",38307
"Slc25a15",22966
"Slc25a16",53086
"Slc25a17",42485
"Slc25a18",20378
"Slc25a19",12926
"Slc25a2",1197
"Slc25a20",21473
"Slc25a21",224050
"Slc25a22",4481
"Slc25a23",13908
"Slc25a24",37180
"Slc25a25",10133
"Slc25a26",92989
"Slc25a27",26986
"Slc25a28",11230
"Slc25a29",11946
"Slc25a3",7470
"Slc25a30",20818
"Slc25a31",15649
"Slc25a32",17764
"Slc25a33",25330
"Slc25a34",3855
"Slc25a35",3994
"Slc25a36",29602
"Slc25a37",40117
"Slc25a38",12642
"Slc25a39",4343
"Slc25a4",3796
"Slc25a40",85147
"Slc25a41",7807
"Slc25a42",22999
"Slc25a43",34501
"Slc25a44",12670
"Slc25a45",7791
"Slc25a46",28427
"Slc25a47",6100
"Slc25a48",37023
"Slc25a5",3128
"Slc25a51",9608
"Slc25a52",2328
"Slc25a54",45420
"Slc25a6",900
"Slc26a1",5607
"Slc26a10",8384
"Slc26a11",23339
"Slc26a2",13676
"Slc26a3",41216
"Slc26a4",38043
"Slc26a5",39031
"Slc26a6",11060
"Slc26a7",190678
"Slc26a8",50187
"Slc26a9",26460
"Slc27a1",17079
"Slc27a2",37912
"Slc27a3",4669
"Slc27a4",12922
"Slc27a5",10652
"Slc27a6",58757
"Slc28a1",42076
"Slc28a2",291585
"Slc28a3",50744
"Slc29a1",14538
"Slc29a2",6642
"Slc29a3",39938
"Slc29a4",10418
"Slc2a1",28225
"Slc2a10",12831
"Slc2a12",52749
"Slc2a13",326706
"Slc2a2",31986
"Slc2a3",11054
"Slc2a4",5505
"Slc2a5",32436
"Slc2a6",6816
"Slc2a7",15411
"Slc2a8",9649
"Slc2a9",125200
"Slc30a1",3874
"Slc30a10",14050
"Slc30a2",12223
"Slc30a3",7323
"Slc30a4",22233
"Slc30a5",30447
"Slc30a6",29382
"Slc30a7",62600
"Slc30a8",34313
"Slc30a9",54214
"Slc31a1",26855
"Slc31a2",10508
"Slc32a1",4668
"Slc33a1",22833
"Slc34a1",15062
"Slc34a2",20083
"Slc34a3",5553
"Slc35a1",22844
"Slc35a2",8528
"Slc35a3",36267
"Slc35a4",3169
"Slc35a5",20970
"Slc35b1",7295
"Slc35b2",3633
"Slc35b3",26424
"Slc35b4",22009
"Slc35c1",7387
"Slc35c2",11095
"Slc35d1",47253
"Slc35d2",30785
"Slc35d3",3473
"Slc35e1",10551
"Slc35e2b",21860
"Slc35e3",13058
"Slc35e4",6864
"Slc35f1",162034
"Slc35f2",43864
"Slc35f3",118160
"Slc35f4",23646
"Slc35f5",39203
"Slc35f6",11890
"Slc35g1",6435
"Slc35g2",26734
"Slc35g3",1752
"Slc36a1",31157
"Slc36a2",28387
"Slc36a3",27108
"Slc36a4",29569
"Slc37a1",55048
"Slc37a2",25957
"Slc37a3",43899
"Slc37a4",6086
"Slc38a1",64436
"Slc38a10",48943
"Slc38a11",44724
"Slc38a2",12193
"Slc38a3",16126
"Slc38a4",53449
"Slc38a5",8755
"Slc38a6",69341
"Slc38a7",15612
"Slc38a8",19642
"Slc38a9",79159
"Slc39a1",5567
"Slc39a10",49019
"Slc39a11",329206
"Slc39a12",85805
"Slc39a13",7906
"Slc39a14",46835
"Slc39a2",2317
"Slc39a3",8347
"Slc39a4",4285
"Slc39a5",5425
"Slc39a6",21011
"Slc39a7",3365
"Slc39a8",62890
"Slc39a9",38802
"Slc3a1",33797
"Slc3a2",14539
"Slc40a1",27704
"Slc41a1",20692
"Slc41a2",85548
"Slc41a3",42669
"Slc43a1",25486
"Slc43a2",41888
"Slc43a3",21145
"Slc44a1",178270
"Slc44a2",17120
"Slc44a3",68702
"Slc44a4",16243
"Slc44a5",286156
"Slc45a1",24204
"Slc45a2",32610
"Slc45a3",20424
"Slc45a4",26444
"Slc46a1",6838
"Slc46a2",7905
"Slc46a3",16435
"Slc47a1",34730
"Slc47a2",42303
"Slc48a1",7802
"Slc49a3",8453
"Slc4a1",16246
"Slc4a10",291952
"Slc4a11",12294
"Slc4a1ap",27003
"Slc4a2",16541
"Slc4a3",13234
"Slc4a4",440964
"Slc4a5",83813
"Slc4a7",76631
"Slc4a8",66788
"Slc4a9",12847
"Slc50a1",2381
"Slc51a",14399
"Slc51b",2640
"Slc52a2",3411
"Slc52a3",5050
"Slc5a1",65283
"Slc5a10",48132
"Slc5a11",38678
"Slc5a12",41708
"Slc5a2",6122
"Slc5a4",43072
"Slc5a4b",48583
"Slc5a5",9987
"Slc5a6",11084
"Slc5a7",36435
"Slc5a8",42504
"Slc5a9",23821
"Slc6a1",15352
"Slc6a11",116843
"Slc6a12",20277
"Slc6a13",37304
"Slc6a14",24594
"Slc6a15",54125
"Slc6a16",11712
"Slc6a17",50108
"Slc6a18",14416
"Slc6a19",20236
"Slc6a2",39694
"Slc6a20",87366
"Slc6a3",42404
"Slc6a4",22813
"Slc6a5",51611
"Slc6a6",71255
"Slc6a7",26257
"Slc6a8",9305
"Slc6a9",34024
"Slc7a1",76164
"Slc7a10",15535
"Slc7a11",74389
"Slc7a12",100748
"Slc7a13",20902
"Slc7a14",110344
"Slc7a15",10719
"Slc7a2",53283
"Slc7a3",6188
"Slc7a4",3559
"Slc7a5",28605
"Slc7a6",16635
"Slc7a6os",8663
"Slc7a7",37626
"Slc7a8",59758
"Slc7a9",22112
"Slc8a1",261614
"Slc8a2",34117
"Slc8a3",205679
"Slc8b1",23264
"Slc9a1",54225
"Slc9a2",105282
"Slc9a3",42744
"Slc9a3r1",17101
"Slc9a3r2",10551
"Slc9a4",46879
"Slc9a5",20088
"Slc9a6",66290
"Slc9a7",179466
"Slc9a8",47973
"Slc9a9",718525
"Slc9b1",49050
"Slc9b2",23771
"Slc9c1",66468
"Slco1a1",72705
"Slco1a2",82253
"Slco1a4",56615
"Slco1a6",35807
"Slco1b2",67651
"Slco1c1",47083
"Slco2a1",82503
"Slco2b1",47979
"Slco3a1",282731
"Slco4a1",18990
"Slco4c1",51032
"Slco5a1",122771
"Slco6b1",75124
"Slco6c1",96963
"Slco6d1",113520
"Slf1",100682
"Slf2",62466
"Slfn13",16336
"Slfn2",6032
"Slfn4",23419
"Slfn5",13552
"Slfnl1",4472
"Slirp",9272
"Slit1",148884
"Slit2",338514
"Slit3",197641
"Slitrk1",4039
"Slitrk2",3441
"Slitrk3",8053
"Slitrk5",4822
"Slitrk6",6620
"Slk",52981
"Slmap",115036
"Sln",4248
"Slpi",2453
"Slpil2",2329
"Slpil3",2238
"Sltm",45016
"Slu7",14994
"Slurp1",1316
"Slurp2",3880
"Slx1b",7817
"Slx4",21808
"Slx4ip",183565
"Smad1",60418
"Smad2",61860
"Smad3",108820
"Smad4",43443
"Smad5",19237
"Smad6",67813
"Smad7",28328
"Smad9",46368
"Smagp",16602
"Smap1",92920
"Smap2",46041
"Smarca1",71395
"Smarca2",166886
"Smarca4",91146
"Smarca5",32752
"Smarcad1",60506
"Smarcal1",46098
"Smarcb1",24206
"Smarcc1",118840
"Smarcc2",28545
"Smarcd1",10739
"Smarcd2",8867
"Smarcd3",31570
"Smarce1",21139
"Smc1a",44507
"Smc1b",61800
"Smc2",46332
"Smc3",43097
"Smc4",28409
"Smc5",68359
"Smc6",53906
"Smchd1",141683
"Smco1",2900
"Smco3",678
"Smco4",19579
"Smcp",5195
"Smcr8",7492
"Smdt1",1962
"Smg1",98888
"Smg5",27122
"Smg6",234582
"Smg7",62838
"Smg8",9562
"Smg9",22340
"Smgc",29428
"Smim1",2692
"Smim10l1",2472
"Smim11",9652
"Smim12",3811
"Smim13",14076
"Smim14",43604
"Smim15",5161
"Smim17",20722
"Smim18",288
"Smim19",14033
"Smim22",1182
"Smim23",3635
"Smim24",2561
"Smim26",1489
"Smim29",1969
"Smim3",26921
"Smim31",35630
"Smim35",2561
"Smim5",5780
"Smim7",3906
"Smim8",8840
"Smlr1",21530
"Smn1",11048
"Smndc1",11071
"Smo",22830
"Smoc1",159469
"Smoc2",131775
"Smok2a",1817
"Smox",33376
"Smpd1",3843
"Smpd2",3229
"Smpd3",83564
"Smpd4",23717
"Smpd5",2437
"Smpdl3a",21942
"Smpdl3b",24562
"Smptb",1883
"Smpx",56623
"Smr3a",3795
"Smr3b",218868
"Sms",51464
"Smtn",21722
"Smtnl1",12134
"Smtnl2",21179
"Smu1",18661
"Smug1",4497
"Smurf1",119253
"Smurf2",44929
"Smyd1",50577
"Smyd2",44135
"Smyd4",46458
"Smyd5",14810
"Snai1",4669
"Snai2",3465
"Snai3",7115
"Snap25",189048
"Snap29",30457
"Snap47",41519
"Snap91",116976
"Snapc1",21820
"Snapc2",3394
"Snapc3",26939
"Snapc4",14878
"Snapc5",3832
"Snapin",2576
"Snca",99912
"Sncaip",138537
"Sncb",8333
"Sncg",4602
"Snd1",399292
"Sned1",56542
"Snf8",12319
"Snhg11",6389
"Snip1",7618
"Snn",8673
"Snora19",126
"Snora58",76
"Snorc",5474
"Snph",41183
"Snrk",53760
"Snrnp200",29342
"Snrnp25",3318
"Snrnp27",56206
"Snrnp35",7309
"Snrnp40",33308
"Snrnp48",35480
"Snrnp70",20659
"Snrpa",8623
"Snrpa1",13065
"Snrpb",7796
"Snrpb2",9596
"Snrpc",18181
"Snrpd1",10534
"Snrpd2",3242
"Snrpd2l",357
"Snrpd3",14617
"Snrpe",418
"Snrpf",6704
"Snrpg",382
"Snrpn",22131
"Snta1",31915
"Sntb1",272697
"Sntb2",82564
"Sntg1",314793
"Sntg2",201367
"Sntn",13059
"Snu13",4968
"Snupn",32741
"Snurf",22365
"Snw1",24080
"Snx1",38656
"Snx10",62669
"Snx11",10688
"Snx12",137457
"Snx13",100741
"Snx14",64961
"Snx15",9256
"Snx16",21523
"Snx17",5408
"Snx18",26017
"Snx19",36439
"Snx2",41558
"Snx20",9181
"Snx21",12096
"Snx22",2915
"Snx24",153972
"Snx25",81235
"Snx27",82990
"Snx29",409118
"Snx3",37772
"Snx30",105432
"Snx31",54912
"Snx32",3343
"Snx33",10377
"Snx4",60267
"Snx5",19669
"Snx6",43209
"Snx7",84429
"Snx8",48576
"Snx9",45971
"Soat1",42704
"Soat2",13098
"Sobp",159614
"Socs1",1136
"Socs2",4305
"Socs3",863
"Socs4",14475
"Socs5",30607
"Socs6",18105
"Socs7",28523
"Sod1",5583
"Sod2",6829
"Sod3",5733
"Soga1",63296
"Soga3",55296
"Sohlh1",4018
"Sohlh2",22310
"Son",31146
