"","Glioblastoma_cancer_stem_cell"
"NQO1",6.35487501061154
"NR0B1",1.37156241101903
"NR1D2",4.32724412881459
"NR2C2AP",5.49488825253281
"NR2E1",0.680732176867767
"NR2F1",4.86166663020004
"NRAS",6.93923265053538
"NRBF2",4.04435740590888
"NRBP1",6.41076861913956
"NRDC",3.81720073885656
"NRG1",0.205438982260845
"NRGN",2.7770951959733
"NRIP3",1.12837004804294
"NRM",5.74898330041785
"NRP1",3.07141354315132
"NRSN2",5.60909982538239
"NSD2",3.70497020991635
"NSDHL",2.80611591246916
"NSF",1.95041425069696
"NSFL1C",4.42228622141351
"NSL1",3.0132406162338
"NSMAF",2.85112757206292
"NSMCE1",2.72884419186043
"NSMCE2",0.838749174964202
"NSMCE4A",3.85309941047507
"NSRP1",3.00076513053857
"NSUN4",3.52579257403314
"NSUN7",0.336354270483267
"NT5C3A",2.67671983917612
"NT5C3B",5.00070014432147
"NT5DC1",1.72726874285746
"NT5DC2",6.07944481423429
"NT5E",3.71876128141686
"NTN1",0.421897753332508
"NTS",0.308265874183344
"NUBP1",1.88285440981052
"NUCB2",2.33997719452381
"NUCKS1",7.53053799532495
"NUDC",4.12714213402275
"NUDCD1",1.77237159739088
"NUDCD2",4.88677292148264
"NUDT1",4.64732043859706
"NUDT11",1.27704055174195
"NUDT13",1.10124860927426
"NUDT15",3.84663779882061
"NUDT19",3.15201046281379
"NUDT21",6.10727685948917
"NUDT5",3.68072318540767
"NUDT8",3.63216577391759
"NUDT9",3.18124773358607
"NUF2",2.25872440292128
"NUFIP1",1.67413028242146
"NUP107",4.09279591705599
"NUP133",3.62795731375218
"NUP153",3.18068970950051
"NUP155",3.38251034003616
"NUP160",3.64720668689269
"NUP188",4.58221843907027
"NUP205",4.31387034534552
"NUP210",2.82001416776265
"NUP35",2.03721087676573
"NUP37",2.7676966275172
"NUP43",4.5284261580077
"NUP50",4.99732236872943
"NUP54",3.61357846132773
"NUP58",4.11370380953772
"NUP85",4.3657470180066
"NUP88",3.22036293581913
"NUP98",3.20097109716243
"NUPR1",3.63793426504034
"NUS1",4.32669950446873
"NUSAP1",3.92509277021983
"NUTF2",4.06854858158665
"NVL",2.16998464378526
"NXF1",5.62082460008926
"NXPE3",3.83889959144376
"NXT1",4.47408872206652
"NXT2",3.49498912059112
"OACYLP",0.275566338263151
"OAS1",0.253204944683725
"OASL",0.961749770219032
"OAT",3.84257890505897
"OAZ2",5.24546733884514
"OCIAD1",4.11943095284839
"OCIAD2",2.33534967999371
"OCRL",3.7311078256983
"ODC1",7.16139589501657
"ODF2",3.75631886734584
"ODF2L",3.52445462770551
"ODR4",3.55075954089392
"OGDHL",0.948049000537938
"OGFOD3",3.56207723216418
"OGG1",2.15655352603023
"OLA1",2.27679651536851
"OLFML2A",1.54105837005402
"OLFML2B",1.24200548298643
"OLFML3",1.12197809347745
"OPA1",4.09835683712518
"OPA3",2.4455165369508
"OPN1SW",6.45383817323738
"OPRD1",0.874115571186813
"OPTN",3.9257141250401
"OR2B6",0.806617408107421
"OR2I1P",0.262340706810425
"ORC1",1.9747160215897
"ORC2",2.88328366227395
"ORC3",2.6511674347887
"ORC4",2.45665131607073
"ORC6",4.29937502958274
"ORMDL1",5.57210151834552
"OSBPL10",0.740272484155385
"OSBPL11",2.21515970639826
"OSBPL5",1.79356100214232
"OSCAR",0.625819979162679
"OSCP1",1.69632803624625
"OSGEP",5.27804836748462
"OSGIN2",4.35438668997891
"OSMR",4.18009994092195
"OST4",8.57672922725924
"OSTC",5.29084745558279
"OSTF1",2.07013401610932
"OSTM1",3.70857402112323
"OTUB1",5.02084842449653
"OTUD3",3.88369606490087
"OTUD4",3.61824773956251
"OTUD6B",4.06632849992969
"OTUD6B-AS1",4.51104730447677
"OXCT1",3.13088753631295
"OXLD1",6.29419134028361
"OXSM",3.32204164883827
"OXSR1",3.08158587205335
"P2RX6",1.40255405512282
"P2RY2",0.333581389743994
"P2RY6",0.377510123585768
"P3H1",5.01359901792789
"P3H3",4.45863774793078
"P3H4",5.95453592869629
"P4HA1",2.96273808388598
"P4HA2-AS1",2.39398533861998
"P4HB",8.26954395880819
"PABPC1L",3.1646964136194
"PABPC4L",0.700497198610124
"PACERR",0.506255804891982
"PADI3",0.328996025463587
"PAF1",6.95949873984984
"PAFAH1B2",4.98684963207016
"PAFAH1B3",4.33107925637613
"PAICS",5.5441279946701
"PAIP1",4.4808860533531
"PAIP2",3.51916979945065
"PAK1",1.13699423561816
"PAK1IP1",3.94390147937005
"PAK3",0.655226252492524
"PALB2",2.36442709080177
"PALM",1.10909768370823
"PALMD",0.677130388484469
"PAM",3.77858472394691
"PAMR1",1.73458145987004
"PANK2",3.60765949303792
"PANX1",2.44185670413763
"PANX2",1.5830408852119
"PAPLN",1.0102826970122
"PAPOLA",5.35692557176213
"PAPPA",1.20238798937004
"PAPSS1",2.86556728332151
"PAPSS2",0.662091236606787
"PAQR7",1.01252112123507
"PARK7",5.45069201241658
"PARN",1.65096268111905
"PARP1",5.83338804121604
"PARP10",3.48418187649898
"PARPBP",1.5105364461348
"PARVA",0.908314654511017
"PARVB",0.432780968105339
"PASK",2.56211416519184
"PATL1",3.49036161640956
"PAX6",0.737138342186608
"PBDC1",5.19856537063252
"PBK",2.75989330920366
"PBLD",0.842102350942485
"PBRM1",1.6641653667637
"PCBD2",1.44067362341674
"PCCB",3.42413607197707
"PCDH17",2.23795933797534
"PCDH18",4.54345147568019
"PCDHB2",1.46720306533346
"PCED1B",0.24490733079605
"PCGF1",5.15601353317129
"PCGF6",1.79597010751839
"PCK1",0.269666255807152
"PCM1",4.46149763781866
"PCMT1",2.35893999447981
"PCMTD2",4.20458428170866
"PCNA",6.49058793121054
"PCNT",2.6814719797701
"PCOLCE",5.87361325311898
"PCOLCE2",0.468413764367281
"PDAP1",6.37367169278915
"PDCD1LG2",0.732845989050928
"PDCD2",5.51867470348643
"PDCD5",5.809806111429
"PDCD6IP",4.28272563743199
"PDCL",3.8889856148677
"PDCL3",3.30870845573538
"PDE12",4.95481967617733
"PDE6D",1.92286637039929
"PDGFA",1.49829766305872
"PDGFC",1.58346113889027
"PDGFD",0.727832249259305
"PDHB",6.24417059556343
"PDHX",2.44995953678964
"PDIA3",6.42851121707482
"PDIA4",7.06884388182704
"PDIA5",2.20928205445802
"PDIA6",5.01525062419933
"PDIK1L",3.43274711925013
"PDK1",2.13364101660156
"PDLIM1",1.79384264265336
"PDLIM5",2.10420420802067
"PDRG1",4.56136514438796
"PDS5A",3.17770526935265
"PDS5B",1.99975805467994
"PDSS1",1.48170274624869
"PDZD11",6.4203231216912
"PDZRN3",0.36649527441627
"PEA15",7.72038816855489
"PEAK1",1.67814120269012
"PEF1",3.40492618718351
"PEPD",2.76258173795738
"PER2",1.22347852620606
"PERP",4.57685085482751
"PES1",4.50175478992381
"PET117",1.40174029062654
"PEX10",4.28194117024717
"PEX11B",5.4492726219954
"PEX12",4.81149411484577
"PEX13",3.06595437428877
"PEX14",1.3893168686654
"PEX2",4.32116356852322
"PFAS",4.59641100787197
"PFDN1",1.1779963266397
"PFDN2",5.43435629455474
"PFDN4",3.21331181624099
"PFDN6",4.57981670804529
"PFKL",5.13183833777776
"PFN1",9.57217099377865
"PFN1P1",0.591014027614732
"PGAM1",8.03450727347912
"PGD",7.1737004332455
"PGDP1",0.351978857486437
"PGK1",4.42938112593228
"PGM1",2.80897320869693
"PGM2",2.96066276190625
"PGM3",3.55414287169401
"PGP",5.67516523097239
"PGRMC1",6.86275266761791
"PHACTR4",2.25368890939077
"PHAX",4.37361637803539
"PHC2",1.72498616672352
"PHEX",0.789553999895416
"PHF10",5.45589327058521
"PHF11",2.64607072030956
"PHF13",5.29010941254646
"PHF14",2.14246966158287
"PHF20",2.07976933540165
"PHF20L1",3.60876435701932
"PHF23",6.56246791306228
"PHF5A",4.61123194015525
"PHF6",3.54657256033304
"PHIP",2.2523383180044
"PHKB",2.09106236075395
"PHLDA2",5.56398930724286
"PHLDB1",3.27295724518205
"PHLDB2",1.27260010974695
"PHLPP2",1.83123935752157
"PHRF1",3.86370436362524
"PHTF1",4.05865957853682
"PI3",0.512381768001152
"PI4K2A",3.06622525145497
"PI4K2B",2.02148302992485
"PIAS3",5.45592152138187
"PICALM",3.4828561602884
"PICK1",0.487713837969234
"PIEZO1",3.33870767674669
"PIF1",3.08223757767982
"PIGA",3.13280545274871
"PIGK",2.00129975805776
"PIGN",1.19907883148318
"PIGP",3.11681240790758
"PIGT",5.08485564204107
"PIGU",1.51694817154101
"PIGX",2.56169486224583
"PIH1D1",5.51052245812621
"PIH1D2",1.64277517884011
"PIK3C3",2.36755232376633
"PIK3R3",2.11846800734548
"PIK3R4",2.85413919301343
"PIMREG",5.10193364386295
"PIN4",1.12473124324298
"PIP4K2B",5.24112433369395
"PIP4P2",1.17369602093588
"PITHD1",5.23243020889322
"PITPNA",4.5741030318747
"PITPNB",3.55623131390577
"PITPNM3",1.64831572427405
"PJA1",5.60720725855216
"PKD2",3.85251097268108
"PKDCC",1.14973447834886
"PKIA",2.01280339760478
"PKM",8.87308655024039
"PKMP1",0.996116837303114
"PKMP4",0.887380209031905
"PKMYT1",2.80327758500264
"PKN2",2.84672273636505
"PKN3",2.9176843149737
"PKNOX1",2.78304516523716
"PKP2",0.33672606248879
"PKP3",0.69511636533849
"PLA2G12AP1",1.07903238615523
"PLA2G15",2.77815690235454
"PLA2G3",2.42681685319022
"PLA2G4F",0.335206324623225
"PLAGL2",4.18162443196461
"PLAUR",1.51204726352207
"PLCB3",4.72474357685202
"PLCXD1",2.48816540815293
"PLEC",6.26287180171338
"PLEKHA3",2.93036547679742
"PLEKHA8P1",0.796079731876263
"PLEKHF2",3.49680126265232
"PLEKHG4",1.76567452638428
"PLEKHJ1",5.42609360387409
"PLGRKT",1.2269173325826
"PLK1",4.58088086195222
"PLK4",3.4850643074867
"PLOD1",6.0571096048697
"PLOD2",1.62211340632403
"PLP1",0.587793805521352
"PLP2",7.76647169592251
"PLPBP",5.01879182444385
"PLPPR2",5.66673130614159
"PLPPR4",2.52260059301909
"PLRG1",5.63777743368653
"PLS3",5.52610967119166
"PLSCR1",3.9879297725901
"PLTP",2.96125856702553
"PLXDC2",0.389632165049667
"PLXNA1",5.88761050120806
"PLXNA2",1.53524492763415
"PLXNC1",0.523184329825402
"PM20D2",3.8454861920511
"PMAIP1",3.19330522207837
"PMEPA1",3.61477391354775
"PMM2",1.57590336355
"PMP22",4.26597525082018
"PMS1",2.37342322015266
"PMS2P1",2.1223505178537
"PMVK",4.76032243806682
"PNKD",1.74551254904347
"PNKP",3.8168636348448
"PNMA6A",0.381711874602199
"PNMA8A",3.12774749777768
"PNPT1",2.86582176940691
"PNRC2",6.78756323094427
"POC1A",1.57099695413153
"PODNL1",0.731232533881775
"POFUT1",5.36091596501957
"POGLUT1",3.60741627559077
"POLA1",1.18006634251338
"POLA2",2.63278089090424
"POLB",2.61045835464802
"POLD1",2.97729097698013
"POLD2",7.03006086514642
"POLD3",1.55795742467774
"POLDIP3",5.21127564654735
"POLE",3.42130802405891
"POLE2",2.34464070664804
"POLE3",7.46341301849449
"POLE4",3.22453799552125
"POLI",2.63918259400223
"POLQ",1.20380071288789
"POLR1A",3.23142444033284
"POLR1B",3.27122643022762
"POLR1C",2.08151421288939
"POLR2A",6.51802512015081
"POLR2B",4.65894255928675
"POLR2C",5.9267400142443
"POLR2D",4.77539074147883
"POLR2E",6.85044034781638
"POLR2G",6.73191181453
"POLR2K",6.91781764631293
"POLR2L",6.4014790014406
"POLR2M",2.23879010834113
"POLR3C",4.16942472306783
"POLR3F",3.64008691220778
"POLR3G",2.05896807060173
"POLR3GL",3.85161485982979
"POLR3H",3.19609568831305
"POMGNT2",2.0153425688112
"POMK",1.54489449770388
"POMP",5.0899770766351
"PON2",5.85548273568034
"POP1",2.55230197462328
"POP4",4.61646782637275
"POP5",6.31707422362174
"POP7",7.58342042838353
"POPDC3",0.253355855371125
"POT1-AS1",0.27847002489432
"POU2F2",0.423229956869132
"POU3F1",0.465593062368271
"POU3F4",0.922529030911956
"PPA1",3.95797326678394
"PPA2",2.77787965046323
"PPAT",2.89734542716455
"PPCDC",1.08322644626882
"PPDPF",8.47805347831408
"PPIA",7.85070927846371
"PPIAL4A",0.841242871357624
"PPIAP13",1.31864399080334
"PPIAP16",0.652560480000881
"PPIAP21",2.69177409862197
"PPIAP22",1.14611467957133
"PPIAP26",0.466421709281371
"PPIAP3",1.51907630473353
"PPIAP33",1.19610918037019
"PPIAP34",1.54231649612243
"PPIAP43",0.599809791072131
"PPIAP55",1.44373576627654
"PPIAP58",1.76457727380989
"PPIAP60",0.697734553499789
"PPIAP66",0.741573296080557
"PPIAP7",0.47624618026384
"PPIAP72",0.80051371623211
"PPIAP77",1.20866022027794
"PPIAP82",2.0770429119376
"PPIAP87",0.450973182479858
"PPIAP9",2.31910686849503
"PPIB",6.96531609304772
"PPID",4.4483493264909
"PPIE",2.51265199013382
"PPIF",6.06571362220003
"PPIG",4.10838395865454
"PPIH",4.01827276060139
"PPIL1",3.27690427522816
"PPIL4",3.20334495714608
"PPIP5K2",3.415873142352
"PPM1G",5.36212799391141
"PPP1CA",5.23219373233024
"PPP1CB",4.07548190564699
"PPP1CC",5.98389783399137
"PPP1R14B",7.05522151276772
"PPP1R14BP2",0.398394660255167
"PPP1R3C",5.1524318342757
"PPP1R3G",1.72794124060466
"PPP1R7",3.9138426999511
"PPP1R8",4.77467428410748
"PPP2CB",5.26837900094313
"PPP2R1B",2.6685938096351
"PPP2R2A",3.16962520223117
"PPP2R5D",3.70340160547165
"PPP3CA",1.65413361535559
"PPP3CB",3.38613621707465
"PPP4C",6.06062236547808
"PPP4R1",3.78847264210959
"PPP4R1-AS1",0.866792837450819
"PPP4R2",3.39297711718039
"PPP4R3B",4.25040720341887
"PPP5C",3.87501502385288
"PPP6C",4.27080603007064
"PPT1",5.88386844912862
"PQBP1",5.48517796966419
"PQLC1",2.16837895173975
"PQLC2",3.62303274016774
"PQLC3",2.45341304885673
"PRADC1",4.29723268080464
"PRCC",4.17667726500261
"PRCP",2.66564990558857
"PRDM4",2.91615431436877
"PRDX1",7.19496005380033
"PRDX3",6.85639103892002
"PRDX4",4.55547073601687
"PRDX5",8.22753938864776
"PRDX6",7.72150969658485
"PREB",6.63534238230696
"PRELID1P1",2.1594579827491
"PRELID3B",6.13573558295131
"PRIM1",2.85259307905836
"PRIM2",0.481027676501835
"PRIMA1",0.275537262249181
"PRIMPOL",2.58172949559778
"PRKAA1",4.78383140582625
"PRKACA",5.07585265864424
"PRKACB",2.35180247761076
"PRKAR1A",6.34000716234988
"PRKAR2A",2.64465730154134
"PRKCA",2.19443768540942
"PRKCD",2.34261092830678
"PRKDC",4.61073822596838
"PRKRA",3.6371343927309
"PRMT6",7.06380747870861
"PRNP",6.87129817893026
"PROCR",0.85373269905098
"PROKR1",1.01851713082415
"PROS1",3.18163092268349
"PRPF19",5.80267586536322
"PRPF3",4.317729996308
"PRPF38A",2.49727088983501
"PRPF4",4.80575820334292
"PRPF40A",4.53299595185319
"PRPF4B",3.42333785469528
"PRPS1",4.03087062536645
"PRPS2",3.37502671267664
"PRPSAP1",3.04844002643456
"PRPSAP2",2.59863616169405
"PRR11",1.84298532490226
"PRR19",1.47961451130633
"PRR34",1.09307929953817
"PRRX1",2.30174571276186
"PRSS35",0.716967043435692
"PRTFDC1",2.16468362523732
"PRTG",0.376807028081095
"PSD3",1.6573137219933
"PSENEN",1.3819551930342
"PSG4",0.318418125664675
"PSIP1",5.21319007347378
"PSMA4",6.31726201588198
"PSMA7",7.44805558385749
"PSMB1",6.23284524567981
"PSMB10",4.01704757018408
"PSMB2",4.52845418012213
"PSMB3",6.24981773769308
"PSMB4",9.90692498114251
"PSMB5",6.04391421916772
"PSMB6",8.2485755938888
"PSMB8",6.64511819509115
"PSMB9",3.60323879711043
"PSMC1",4.15314034688848
"PSMC3",6.77388444055312
"PSMC3IP",4.59033032638159
"PSMC4",6.38032805256785
"PSMC5",7.4685511251785
"PSMC6",5.2171260757621
"PSMD1",3.55171716299552
"PSMD10",5.64566547095343
"PSMD11",5.07791940911534
"PSMD12",4.79367756901578
"PSMD13",5.98952611839524
"PSMD14",3.29506065213746
"PSMD2",8.47557408262883
"PSMD3",6.34833944190224
"PSMD4",6.57984153040222
"PSMD6",4.99720307600066
"PSMD7",5.49606075377992
"PSMD8",7.53066595698427
"PSME2",7.54139007059737
"PSME2P2",0.785094148256967
"PSME3",6.01251875424077
"PSME4",3.2288316331916
"PSMF1",3.39599776848135
"PSMG1",4.68858355812421
"PSMG2",2.964788699905
"PSPC1",2.35057150633959
"PSRC1",6.75801604639351
"PSTPIP2",0.324926296074536
"PTBP1",7.47872697493516
"PTBP3",3.30514050618358
"PTCD3",4.62880971495551
"PTDSS1",3.38985299430719
"PTER",0.4783718992737
"PTGER2",0.441168129022047
"PTGER4P3",0.255890920937642
"PTGES3",6.73709345476281
"PTGES3P1",2.04410241199124
"PTGFRN",2.27272019342807
"PTGR1",1.7965632385203
"PTGS2",0.660369262137955
"PTK7",4.02633953230154
"PTMA",8.66335696704959
"PTMAP5",3.11978852025949
"PTP4A1",4.90753638384824
"PTPN1",3.37351824352351
"PTPN3",1.53674281225706
"PTPRN",0.690142278776616
"PTPRU",0.660055281583295
"PTRH2",3.10688065865883
"PTRHD1",3.9330008137084
"PTS",2.47007971450777
"PTTG1",6.22349369633166
"PTTG1IP",6.46206280128338
"PUDP",0.665718429616377
"PUF60",6.71379392178527
"PUM2",4.16026194657874
"PUM3",1.79723063416948
"PUS7",2.52643256643308
"PUS7L",3.47920945412422
"PUSL1",4.08312980144763
"PWWP2A",2.60310279560618
"PWWP2B",1.6485837430445
"PXDN",2.51601187722437
"PXMP2",0.414744399486162
"PXN",4.37831033537511
"PXN-AS1",1.72049544069456
"PYCARD",0.924217046683019
"PYCR3",3.92063817986974
"PYM1",2.7581535789523
"PYURF",7.16777708660735
"PYY2",2.21725285555136
"QPRT",1.54619321349727
"QRFPR",0.402693242870765
"QRICH1",3.49284277878222
"QRSL1",2.8637039635064
"QSER1",3.54682694221455
"QTRT2",2.69419830033106
"R3HCC1",3.2003348173913
"R3HDM1",2.04228760856933
"RAB10",4.12902331421857
"RAB11A",2.97940570831841
"RAB13",7.87880308103645
"RAB14",5.2223358403007
"RAB1A",4.72794042287234
"RAB22A",3.26304188045246
"RAB23",3.05676193385944
"RAB27A",1.78371988150979
"RAB2A",3.52930039730671
"RAB32",3.99287459908329
"RAB33A",0.531236395543505
"RAB34",7.83755762508654
"RAB35",4.74901104125836
"RAB36",3.24008408354819
"RAB3GAP1",2.06808068372432
"RAB5CP2",0.59601409525945
"RAB6A",3.35231093276815
"RAB6B",0.537566447195965
"RAB7A",4.64474560971599
"RAB7B",2.63954061856946
"RAB8A",1.90466556703396
"RAB8B",3.10774754484181
"RAB9B",1.0687448284399
"RABEP2",2.23232805089913
"RABGGTB",6.30492481365684
"RABIF",3.8991635967968
"RABL3",2.98055355415873
"RAC1P2",0.575843973321019
"RAC2",0.664928783165109
"RAC3",5.19854822792337
"RACGAP1",3.96956560957129
"RAD1",4.8617264837898
"RAD18",1.21063629042326
"RAD21",5.35805199453728
"RAD23B",5.65099101801067
"RAD51AP1",3.72243366688078
"RAD51C",2.76645292031338
"RAD54L",1.38955825709849
"RAE1",4.16364882449167
"RAET1G",0.808691732212385
"RAF1",3.98424912637301
"RAI14",2.30516538964614
"RALA",3.16883735705356
"RALB",3.15883304706142
"RALBP1",3.8388975191341
"RALY",3.21009886331212
"RAMP1",1.40719643397998
"RAN",8.39924684671415
"RANBP1",5.67520512027251
"RANBP2",4.2813092934242
"RANBP6",6.12553999369687
"RANP1",0.818735047353731
"RAP1B",4.76081134313727
"RAP1GDS1",2.18883926487151
"RAP2C",4.7388559899293
"RAPH1",0.882779548973726
"RARRES1",0.672162840805028
"RARRES2",0.771819248372021
"RARRES3",3.33965128120362
"RARS",4.83676375480823
"RASA2",2.02463664455733
"RASSF2",2.64467199623069
"RASSF8",3.35169748650797
"RASSF9",0.708175164999035
"RAVER2",2.10774109361101
"RBBP4",5.03940381383269
"RBBP5",3.71255351305919
"RBBP7",5.81772575138091
"RBBP8",1.82427081495728
"RBBP9",4.87394316687894
"RBFOX2",2.45709740397492
"RBL1",1.55938024229725
"RBM15",6.05114947964386
"RBM15B",6.3012320264622
"RBM17",4.79161553607277
"RBM23",4.7324477053058
"RBM26",3.46058508922843
"RBM3",7.44353112964577
"RBM39",6.29557708558481
"RBM42",6.09634670161159
"RBM45",2.70474369710423
"RBM4B",3.03866034395945
"RBM8A",5.55171481107806
"RBMS1",2.32308068196446
"RBMX",5.96398870957226
"RBP5",3.46761950064361
"RBPJ",1.85245084853112
"RBX1",4.28574238331222
"RC3H2",4.23230862972322
"RCAN1",3.71338248014008
"RCAN3",2.01216204366127
"RCC1",3.79027544626385
"RCC2",5.206133728058
"RCC2P7",0.313222270636642
"RCCD1",4.3617142298197
"RCE1",5.2968500555446
"RCHY1",2.5911217735862
"RCL1",1.27301383659889
"RCN1",4.30875016703297
"RCN2",6.00936711517708
"RCSD1",0.413377774772123
"RDH11",4.75224669179219
"RDH14",3.62275862218927
"RDM1",0.567044379167411
"RDX",2.00945269762847
"RECQL",4.55859119022666
"RECQL4",4.60760774595677
"REEP1",0.791320787665955
"REEP4",6.01442070014114
"REEP5",3.05522332498255
"RELB",1.93369549769918
"RELT",2.742930658847
"REPS2",0.387965958373661
"RER1",6.32287085053912
"REST",3.23397371281595
"REV1",2.99099688573154
"RFC1",3.30519867172264
"RFC2",4.52404947147185
"RFC3",1.7463702617389
"RFC4",4.84037978880076
"RFC5",4.10688119993231
"RFK",5.28624536012797
"RFT1",1.98651282402403
"RFWD3",3.8492968547354
"RFX1",2.08354903826128
"RFX5",6.32378429553145
"RFX8",0.404588097627491
"RFXAP",3.28037658261422
"RGMB",3.28907637233338
"RGS19",3.53538844178831
"RGS3",0.854622033418312
"RGS4",1.12380349557902
"RHBDD3",5.14577679220549
"RHBDL3",1.01231197995983
"RHEB",4.77592130181922
"RHOA",6.02426602711233
"RHOB",7.38462339468824
"RHOD",0.777729220565233
"RHOG",3.78284453693184
"RHOQP3",0.472433371760674
"RIBC2",0.479073047475609
"RIC8A",6.69937070844784
"RIDA",3.58406610122909
"RIF1",3.55064812327262
"RIN2",2.25165045825371
"RING1",6.38118907380799
"RIOK1",2.82801915549373
"RIOX2",2.85039539279233
"RIPK1",3.40733915105446
"RIPOR2",1.21755307717771
"RLIM",4.87006932293157
"RMDN1",2.65718069702378
"RMDN3",4.54251651894767
"RMI1",3.26416056214882
"RMI2",1.30837346237756
"RMND1",2.62476703459366
"RMRP",3.14730741731211
"RN7SL151P",0.255269052560376
"RN7SL184P",0.946079880992559
"RN7SL208P",0.883167089396299
"RN7SL3",0.801334763045879
"RN7SL300P",0.355425928046384
"RN7SL336P",0.838446132795566
"RN7SL70P",1.1454707883283
"RN7SL785P",1.6560880915893
"RNA5SP443",0.194959135374537
"RNA5SP490",1.1794892629268
"RNASEH1",3.36845260329394
"RNASEH1-AS1",4.09520974331958
"RNASEH2C",3.98427201523041
"RND1",1.3316420205843
"RND3",3.20149808479159
"RNF11",4.76034855378703
"RNF121",2.06221166086929
"RNF128",0.637378470442238
"RNF135",0.758689618347881
"RNF138",1.2482331799956
"RNF139",4.9096486128164
"RNF145",5.27461079465549
"RNF181",7.32251081682869
"RNF185",3.46497599010497
"RNF2",2.48789526336435
"RNF20",4.66265594238484
"RNF207",1.10291900919263
"RNF219",1.30133900939147
"RNF25",4.71657606541233
"RNF26",5.87590083584507
"RNF34",3.6084077184886
"RNF4",2.3546769934208
"RNF40",5.61373149591138
"RNF5",6.92335394864589
"RNF6",2.39070437074096
"RNF7",5.44521413217909
"RNF8",2.53725800186476
"RNGTT",1.07392816838642
"RNH1",6.46950927596507
"RNPEPL1",4.59908922867891
"RNU1-132P",0.257049668762483
"RNU1-138P",1.61402430447694
"RNU1-47P",0.805971170843535
"RNU1-51P",0.295912563056824
"RNU1-59P",0.261240374238107
"RNU1-98P",0.374826964998243
"RNU2-24P",0.435645199241027
"RNU2-52P",0.267615183465665
"RNU4-1",0.885128655897483
"RNU4-35P",0.230639365785182
"RNU4-90P",0.247781401487557
"RNU5E-1",0.986864015160617
"RNU6-1011P",1.22649723661154
"RNU6-1077P",0.227742796397817
"RNU6-1086P",0.340859455528943
"RNU6-1091P",1.11498528366084
"RNU6-1113P",0.214315082509447
"RNU6-1290P",0.237285850584956
"RNU6-173P",0.449463534930207
"RNU6-204P",0.193211088337927
"RNU6-307P",1.15657515094826
"RNU6-30P",3.48022406053846
"RNU6-31P",0.196216389584868
"RNU6-322P",1.25450804247697
"RNU6-415P",3.23346309961046
"RNU6-510P",3.16526022367599
"RNU6-722P",1.85919039509869
"RNU6-725P",0.494101433752935
"RNU6-739P",0.201664060290343
"RNU6-80P",0.228338847656735
"RNU6-892P",0.882391093737455
"RNU6-911P",0.214313442302863
"RNU6-92P",0.20045901630082
"RNU6-956P",1.26582960488619
"RNU6ATAC",2.12810003377711
"RNU6ATAC36P",0.353871556117958
"RNVU1-19",0.436363916843234
"RNY3P16",0.732662189935399
"RNY3P8",1.9161337910457
"RNY4P37",0.258819101405927
"ROCK2",2.37299017106097
"ROMO1",6.94670660979027
"RP2",2.42985874863921
"RPA1",4.61870706321766
"RPA2",4.43503665334371
"RPA3",2.27800739845716
"RPAP3",3.80055495932888
"RPE",4.7374390622721
"RPF1",4.05136525795141
"RPF2",3.02163743738555
"RPGRIP1L",1.54294929860448
"RPIA",1.90690835257407
"RPL10P16",2.45548472171273
"RPL10P9",1.8100285679037
"RPL12P14",1.11224544352531
"RPL12P38",5.18491756084542
"RPL12P42",0.976521392646468
"RPL13AP25",1.48619780879277
"RPL13P12",4.80341105774076
"RPL15P20",1.02911857908488
"RPL17P34",1.51306120120198
"RPL19P16",0.844932175518606
"RPL19P21",0.796867856979132
"RPL21P131",0.817302693517421
"RPL21P32",0.772170636687224
"RPL22L1",5.98418791048544
"RPL22P12",1.18685309241152
"RPL22P2",1.10013468117366
"RPL23AP20",0.741106176515842
"RPL23AP3",0.442447483282888
"RPL23AP48",1.81970691390524
"RPL23AP75",0.551672637746404
"RPL23P8",1.79115651185903
"RPL24P2",4.29989725268686
"RPL24P4",2.4894448394334
"RPL26L1",4.00968587965088
"RPL29P19",0.601783725330253
"RPL30",6.28579039484797
"RPL30P4",0.876539731689364
"RPL31P44",0.476723392233659
"RPL34P27",0.854208576987865
"RPL35AP15",0.281722458356209
"RPL35AP4",0.759518410651819
"RPL36A-HNRNPH2",0.636049665588694
"RPL36AP26",0.98780297348137
"RPL36AP45",1.38124171213071
"RPL37P2",0.883530698445265
"RPL39",8.50876990755961
"RPL4P5",1.04127671356585
"RPL5P18",1.41412813063284
"RPL5P34",1.0240133628003
"RPL7",8.270437674616
"RPL7L1",6.97871999652302
"RPL7P13",0.444147139148815
"RPL7P19",0.695238111032793
"RPL7P4",1.22278003936434
"RPL7P47",1.2362030220574
"RPL7P48",0.956309272443017
"RPL7P6",0.834997192214897
"RPL7P9",0.730541274403241
"RPL9P18",0.763064666465263
"RPL9P21",0.865397294529415
"RPL9P5",0.641441015294309
"RPLP0P2",1.07967642040647
"RPN1",5.39803502558933
"RPN2",5.42455206622222
"RPP25",2.6896095484043
"RPP25L",6.2888381178263
"RPP30",2.8422116739721
"RPP40",2.62915492130117
"RPRD1A",3.64020864048988
"RPRD1B",2.69929001114566
"RPS15AP38",1.37403023378057
"RPS17P5",1.15296932672299
"RPS18P9",4.13486203445493
"RPS19BP1",6.70514218840768
"RPS20",8.62484897928557
"RPS20P10",2.44956950281365
