"","gene_name_length"
"ERICH1",123361
"ERICH2",15186
"ERICH3",105628
"ERICH3-AS1",48669
"ERICH4",1608
"ERICH5",29300
"ERICH6",44087
"ERICH6-AS1",16583
"ERICH6B",81218
"ERLEC1",31776
"ERLEC1P1",578
"ERLIN1",38241
"ERLIN2",22503
"ERLNC1",1602
"ERMAP",27906
"ERMARD",29963
"ERMN",9089
"ERMP1",68042
"ERN1",91678
"ERN2",23175
"ERO1A",55985
"ERO1B",66431
"ERP27",25048
"ERP29",10136
"ERP29P1",706
"ERP44",119862
"ERRFI1",21905
"ERV3-1",15935
"ERVE-1",2692
"ERVFRD-1",9244
"ERVFRD-3",1617
"ERVH-1",10318
"ERVH48-1",8844
"ERVK-28",8001
"ERVK13-1",13096
"ERVK3-1",10345
"ERVK9-11",3336
"ERVMER34-1",29023
"ERVMER61-1",615923
"ERVV-1",2202
"ERVV-2",6339
"ERVW-1",9607
"ESAM",9708
"ESCO1",71604
"ESCO2",40692
"ESD",25977
"ESF1",70565
"ESM1",44808
"ESPL1",25345
"ESPN",36592
"ESPNL",33131
"ESPNP",32819
"ESR1",472929
"ESR2",253881
"ESRG",7736
"ESRP1",66393
"ESRP2",8992
"ESRRA",11172
"ESRRAP1",1257
"ESRRAP2",34989
"ESRRB",191126
"ESRRG",634510
"ESS2",14406
"ESX1",4896
"ESYT1",26422
"ESYT2",99259
"ESYT3",47101
"ETAA1",14771
"ETDA",1523
"ETDB",1572
"ETDC",180
"ETF1",37206
"ETF1P1",1291
"ETF1P2",1586
"ETF1P3",1491
"ETFA",96118
"ETFB",21250
"ETFBKMT",25955
"ETFDH",37499
"ETFRF1",14430
"ETHE1",20526
"ETNK1",65591
"ETNK2",20942
"ETNPPL",21015
"ETS1",128798
"ETS2",19649
"ETV1",100198
"ETV2",3127
"ETV3",17284
"ETV3L",7765
"ETV4",51777
"ETV5",64011
"ETV5-AS1",1778
"ETV6",245549
"ETV7",33710
"EVA1A",100421
"EVA1B",2124
"EVA1C",103392
"EVC",103109
"EVC2",166777
"EVI2A",4325
"EVI2B",10347
"EVI5",283709
"EVI5L",34744
"EVL",172788
"EVPL",22951
"EVPLL",11986
"EVX1",7794
"EVX1-AS",5801
"EVX2",6442
"EWSAT1",22895
"EWSR1",32517
"EXD1",48019
"EXD2",52510
"EXD3",116367
"EXO1",47182
"EXO5",7816
"EXOC1",51419
"EXOC1L",17669
"EXOC2",207979
"EXOC3",28780
"EXOC3-AS1",1663
"EXOC3L1",5839
"EXOC3L2",32811
"EXOC3L4",10416
"EXOC4",813517
"EXOC5",68502
"EXOC5P1",1969
"EXOC6",224781
"EXOC6B",650058
"EXOC7",40560
"EXOC7P1",2059
"EXOC8",5100
"EXOG",46035
"EXOGP1",997
"EXOSC1",9876
"EXOSC10",33264
"EXOSC2",11174
"EXOSC3",34460
"EXOSC3P1",500
"EXOSC3P2",811
"EXOSC4",2022
"EXOSC5",11106
"EXOSC6",5153
"EXOSC7",60826
"EXOSC8",10798
"EXOSC9",15705
"EXPH5",88308
"EXT1",317364
"EXT2",149881
"EXTL1",16581
"EXTL2",23627
"EXTL2P1",416
"EXTL3",155131
"EXTL3-AS1",5267
"EYA1",394593
"EYA2",294221
"EYA3",118353
"EYA4",291523
"EYS",1987246
"EZH1",44775
"EZH2",76939
"EZH2P1",291
"EZR",53672
"EZR-AS1",2583
"F10",26716
"F10-AS1",726
"F11",22862
"F11-AS1",214904
"F11R",26138
"F12",7437
"F13A1",176929
"F13B",28077
"F2",20327
"F2R",19739
"F2RL1",16383
"F2RL2",7953
"F2RL3",3747
"F3",12576
"F5",72423
"F7",14894
"F8",191153
"F8A1",1713
"F8A2",1116
"F8A3",1759
"F9",32701
"FA2H",61877
"FAAH",19584
"FAAH2",202491
"FAAHP1",50365
"FAAP100",14077
"FAAP20",28260
"FAAP24",6014
"FABP1",5135
"FABP12",6398
"FABP12P1",322
"FABP2",5141
"FABP3",11226
"FABP3P2",399
"FABP4",4845
"FABP5",4415
"FABP5P1",411
"FABP5P10",408
"FABP5P11",397
"FABP5P12",389
"FABP5P13",328
"FABP5P14",393
"FABP5P15",214
"FABP5P2",408
"FABP5P3",6293
"FABP5P4",171
"FABP5P5",406
"FABP5P6",409
"FABP5P7",405
"FABP6",51369
"FABP7",4600
"FABP7P1",391
"FABP7P2",379
"FABP9",3239
"FADD",4228
"FADS1",29694
"FADS2",74375
"FADS2P1",37273
"FADS3",18533
"FADS6",16483
"FAF1",523236
"FAF2",62447
"FAF2P1",1298
"FAH",34457
"FAHD1",13267
"FAHD2A",13896
"FAHD2B",11300
"FAHD2CP",12830
"FAHD2P1",939
"FAIM",24771
"FAIM2",37322
"FALEC",2276
"FAM102A",39935
"FAM102B",84812
"FAM103A1",4851
"FAM103A2P",354
"FAM104A",29401
"FAM104B",18209
"FAM105A",33233
"FAM107A",63494
"FAM107B",256341
"FAM109A",8471
"FAM109B",5191
"FAM110A",23749
"FAM110B",209771
"FAM110C",8057
"FAM110D",4943
"FAM111A",12292
"FAM111A-DT",12883
"FAM111B",20226
"FAM114A1",78063
"FAM114A2",48809
"FAM117A",78849
"FAM117B",134570
"FAM118A",32988
"FAM118B",51573
"FAM120A",114386
"FAM120AOS",7099
"FAM120B",116363
"FAM120C",114958
"FAM122A",4575
"FAM122B",27667
"FAM122C",58441
"FAM124A",61908
"FAM124B",23388
"FAM126A",124760
"FAM126B",97954
"FAM129A",183827
"FAM129B",73651
"FAM129C",30539
"FAM131A",12496
"FAM131B",9371
"FAM131C",15864
"FAM133A",38262
"FAM133B",29602
"FAM133CP",704
"FAM133DP",691
"FAM135A",148234
"FAM135B",366800
"FAM136A",6116
"FAM136BP",417
"FAM138A",1528
"FAM138B",1471
"FAM138C",2876
"FAM138D",1532
"FAM138E",1528
"FAM138F",1524
"FAM13A",385444
"FAM13A-AS1",20315
"FAM13B",114002
"FAM13C",117053
"FAM149A",68249
"FAM149B1",76339
"FAM149B1P1",1610
"FAM151A",14375
"FAM151B",54595
"FAM153A",75418
"FAM153B",55327
"FAM153C",49155
"FAM155A",703226
"FAM155A-IT1",47110
"FAM155B",27268
"FAM156A",69071
"FAM156B",17255
"FAM157A",69227
"FAM157B",36150
"FAM157C",76074
"FAM160A1",254417
"FAM160A1-DT",1285
"FAM160A2",23377
"FAM160B1",78089
"FAM160B2",15740
"FAM161A",29290
"FAM161B",18914
"FAM162A",28159
"FAM162B",13527
"FAM163A",73036
"FAM163B",7783
"FAM166A",4187
"FAM166B",2069
"FAM167A",53253
"FAM167A-AS1",70257
"FAM167B",1624
"FAM168A",197703
"FAM168B",45585
"FAM169A",89378
"FAM169B",110567
"FAM170A",6264
"FAM170B",2855
"FAM170B-AS1",29709
"FAM171A1",159420
"FAM171A2",10661
"FAM171B",71995
"FAM172A",493631
"FAM172BP",1089
"FAM173A",2021
"FAM173B",23568
"FAM174A",51437
"FAM174B",192442
"FAM177A1",68224
"FAM177A1P1",786
"FAM177B",13599
"FAM178B",110711
"FAM180A",20499
"FAM180B",2502
"FAM181A",10715
"FAM181A-AS1",22337
"FAM181B",3924
"FAM182A",32263
"FAM182B",104760
"FAM183A",11244
"FAM183BP",1692
"FAM183DP",399
"FAM184A",189625
"FAM184B",152207
"FAM185A",60255
"FAM185BP",38330
"FAM186A",70393
"FAM186B",22755
"FAM187A",5679
"FAM187B",3930
"FAM187B2P",713
"FAM189A1",450470
"FAM189A2",67992
"FAM189B",8279
"FAM192A",33651
"FAM192BP",762
"FAM193A",195935
"FAM193B",34754
"FAM196A",60733
"FAM196B",116477
"FAM197Y1",2231
"FAM197Y10",1780
"FAM197Y2",9299
"FAM197Y3",9280
"FAM197Y4",7187
"FAM197Y5",7362
"FAM197Y6",9317
"FAM197Y7",9290
"FAM197Y8",9304
"FAM197Y9",7687
"FAM198A",80945
"FAM198B",48845
"FAM198B-AS1",32126
"FAM199X",29283
"FAM19A1",541410
"FAM19A2",570892
"FAM19A3",6817
"FAM19A4",221532
"FAM19A5",361453
"FAM200A",12229
"FAM200B",23904
"FAM201A",4517
"FAM201B",597
"FAM204A",44399
"FAM204BP",701
"FAM204CP",642
"FAM205A",6413
"FAM205BP",6292
"FAM205C",6715
"FAM206A",16564
"FAM206BP",541
"FAM207A",36980
"FAM207BP",505
"FAM207CP",507
"FAM208A",63105
"FAM208B",78903
"FAM209A",8956
"FAM209B",3275
"FAM20A",66277
"FAM20B",50759
"FAM20C",67777
"FAM210A",63317
"FAM210B",9749
"FAM210CP",574
"FAM212A",1777
"FAM212B",75195
"FAM212B-AS1",7958
"FAM213A",29287
"FAM213AP1",668
"FAM213AP2",683
"FAM213B",4979
"FAM214A",128501
"FAM214B",12230
"FAM215A",792
"FAM215B",3966
"FAM216A",22022
"FAM216B",10000
"FAM217A",37911
"FAM217B",14917
"FAM218A",2175
"FAM218BP",458
"FAM219A",60387
"FAM219B",7135
"FAM21EP",46622
"FAM21FP",20801
"FAM220A",19573
"FAM220BP",816
"FAM220CP",831
"FAM221A",23120
"FAM221B",12357
"FAM222A",56280
"FAM222A-AS1",39343
"FAM222B",99255
"FAM223A",713
"FAM223B",713
"FAM224A",26958
"FAM224B",26955
"FAM225A",6856
"FAM225B",8163
"FAM226B",1490
"FAM227A",78510
"FAM227B",293970
"FAM228A",25781
"FAM228B",93115
"FAM229A",3009
"FAM229B",15192
"FAM230A",78351
"FAM230B",24399
"FAM230C",36728
"FAM231C",510
"FAM234A",34426
"FAM234B",98238
"FAM236A",796
"FAM236B",796
"FAM236C",787
"FAM236D",786
"FAM237A",6600
"FAM237B",4806
"FAM238A",4466
"FAM238B",5469
"FAM238C",13213
"FAM239A",29308
"FAM239B",29309
"FAM239C",7987
"FAM240A",14109
"FAM240B",26166
"FAM241A",49860
"FAM241B",3349
"FAM24A",2411
"FAM24B",30564
"FAM25A",4425
"FAM25BP",4451
"FAM25C",4437
"FAM25E",1897
"FAM25G",4475
"FAM27B",213
"FAM27C",1170
"FAM27D1",341
"FAM27E2",403
"FAM27E3",1768
"FAM27E4",342
"FAM27E5",1203
"FAM30A",14664
"FAM30B",1468
"FAM30C",1464
"FAM32A",6667
"FAM32BP",640
"FAM35A",97308
"FAM35BP",41552
"FAM35CP",2677
"FAM35DP",40730
"FAM3A",10084
"FAM3B",53220
"FAM3C",47514
"FAM3C2",1010
"FAM3D",32903
"FAM3D-AS1",27361
"FAM41AY1",14061
"FAM41AY2",14053
"FAM41C",8833
"FAM43A",2494
"FAM43B",2572
"FAM45A",33899
"FAM45BP",1624
"FAM46A",261336
"FAM46B",7817
"FAM46C",22439
"FAM46D",109808
"FAM47A",2559
"FAM47B",2120
"FAM47C",3270
"FAM47DP",4186
"FAM47E",69741
"FAM47E-STBD1",59409
"FAM49A",116873
"FAM49B",177537
"FAM50A",6529
"FAM50B",1932
"FAM53A",66388
"FAM53B",124978
"FAM53B-AS1",10593
"FAM53C",17795
"FAM57A",10561
"FAM57B",28552
"FAM58BP",645
"FAM58CP",640
"FAM58DP",619
"FAM60BP",658
"FAM60CP",664
"FAM60DP",632
"FAM66A",26278
"FAM66B",53744
"FAM66C",35943
"FAM66D",61769
"FAM66E",53742
"FAM69A",128786
"FAM69B",11481
"FAM69C",23846
"FAM71A",2305
"FAM71B",4419
"FAM71BP1",523
"FAM71C",2294
"FAM71D",39158
"FAM71E1",9969
"FAM71E2",8353
"FAM71F1",22683
"FAM71F2",15585
"FAM72A",18236
"FAM72B",17894
"FAM72C",16602
"FAM72D",16697
"FAM74A1",5852
"FAM74A3",472
"FAM74A4",7116
"FAM74A6",6973
"FAM74A7",5989
"FAM76A",37144
"FAM76B",21468
"FAM78A",18472
"FAM78B",109544
"FAM81A",150857
"FAM81B",59111
"FAM83A",31120
"FAM83A-AS1",1572
"FAM83B",95252
"FAM83C",6671
"FAM83C-AS1",506
"FAM83D",26795
"FAM83E",14045
"FAM83F",48581
"FAM83G",36016
"FAM83H",9869
"FAM84A",18129
"FAM84B",5952
"FAM85B",58796
"FAM86B1",12038
"FAM86B2",10730
"FAM86B3P",16271
"FAM86C1",13727
"FAM86C2P",13689
"FAM86DP",13559
"FAM86EP",13660
"FAM86FP",10437
"FAM86GP",12145
"FAM86HP",12381
"FAM86JP",13405
"FAM86KP",12156
"FAM86LP",7920
"FAM86MP",10460
"FAM87A",7244
"FAM87B",2467
"FAM89A",21289
"FAM89B",1850
"FAM8A1",11365
"FAM8A2P",1142
"FAM8A3P",844
"FAM8A4P",1213
"FAM8A6P",1135
"FAM90A1",6359
"FAM90A10P",3012
"FAM90A11P",5230
"FAM90A12P",5229
"FAM90A13P",3011
"FAM90A14P",3011
"FAM90A15P",3011
"FAM90A16P",3011
"FAM90A17P",3573
"FAM90A18P",3011
"FAM90A19P",3011
"FAM90A20P",3011
"FAM90A21P",3011
"FAM90A22P",3012
"FAM90A23P",3010
"FAM90A24P",5224
"FAM90A25P",3011
"FAM90A26",6322
"FAM90A27P",3386
"FAM90A28P",9594
"FAM90A2P",3011
"FAM90A3P",3011
"FAM90A4P",3011
"FAM90A5P",3011
"FAM90A6P",3010
"FAM90A7P",3013
"FAM90A8P",3010
"FAM90A9P",3011
"FAM91A1",46997
"FAM91A3P",2544
"FAM92A",32967
"FAM92A1P1",1213
"FAM92A1P2",2455
"FAM92B",14151
"FAM95B1",7923
"FAM95C",36639
"FAM96A",21460
"FAM96AP1",482
"FAM96AP2",477
"FAM96B",2369
"FAM98A",15725
"FAM98B",33584
"FAM98C",5954
"FAM99A",2260
"FAM99B",2361
"FAM9A",10589
"FAM9B",140408
"FAM9C",9065
"FAN1",39257
"FANCA",79109
"FANCB",37109
"FANCC",327743
"FANCD2",75517
"FANCD2OS",26915
"FANCD2P2",31499
"FANCE",14743
"FANCF",4269
"FANCG",6182
"FANCI",73313
"FANCL",82130
"FANCM",64951
"FANK1",113054
"FANK1-AS1",939
"FAP",74468
"FAR1",63677
"FAR1-IT1",823
"FAR1P1",934
"FAR2",191878
"FAR2P1",60676
"FAR2P2",14609
"FAR2P3",28699
"FAR2P4",29779
"FARP1",312615
"FARP1-AS1",436
"FARP2",138599
"FARS2",510537
"FARSA",11559
"FARSA-AS1",2775
"FARSB",85802
"FARSBP1",1924
"FAS",25204
"FASLG",7857
"FASN",20000
"FASTK",4274
"FASTKD1",44127
"FASTKD2",27153
"FASTKD3",9879
"FASTKD5",13379
"FAT1",138940
"FAT1P1",507
"FAT2",64852
"FAT3",544375
"FAT4",176534
"FATE1",7160
"FAU",1846
"FAUP1",414
"FAUP2",557
"FAXC",78894
"FAXDC2",40762
"FBF1",31567
"FBL",11957
"FBLIM1",29988
"FBLL1",1519
"FBLN1",98898
"FBLN2",89292
"FBLN5",78576
"FBLN7",49832
"FBN1",237544
"FBN2",401277
"FBN3",84445
"FBP1",37117
"FBP2",35074
"FBP2P1",26584
"FBRS",12384
"FBRSL1",95638
"FBXL12",17550
"FBXL13",261614
"FBXL14",28173
"FBXL15",3948
"FBXL16",13332
"FBXL17",523064
"FBXL18",82464
"FBXL19",25729
"FBXL19-AS1",3951
"FBXL2",126638
"FBXL20",149880
"FBXL21",21275
"FBXL22",5076
"FBXL3",34598
"FBXL4",79469
"FBXL5",77141
"FBXL6",3946
"FBXL7",439600
"FBXL8",4640
"FBXO10",65458
"FBXO11",116478
"FBXO15",74513
"FBXO16",142032
"FBXO17",34510
"FBXO18",47392
"FBXO2",18768
"FBXO21",48544
"FBXO22",38652
"FBXO24",17136
"FBXO25",71540
"FBXO27",42072
"FBXO28",47961
"FBXO3",33605
"FBXO3-AS1",972
"FBXO30",21252
"FBXO31",65156
"FBXO32",43318
"FBXO33",34832
"FBXO34",90616
"FBXO36",90808
"FBXO36-IT1",2410
"FBXO36P1",690
"FBXO38",58902
"FBXO39",20879
"FBXO4",16490
"FBXO40",37177
"FBXO41",29750
"FBXO42",105616
"FBXO43",12441
"FBXO44",8953
"FBXO45",20449
"FBXO46",20276
"FBXO47",30971
"FBXO48",7840
"FBXO5",13061
"FBXO6",10231
"FBXO7",24154
"FBXO8",47607
"FBXO9",48883
"FBXW10",35326
"FBXW11",145325
"FBXW11P1",1474
"FBXW12",29041
"FBXW2",41435
"FBXW4",84632
"FBXW4P1",2239
"FBXW5",4262
"FBXW7",215520
"FBXW7-AS1",444
"FBXW8",120193
"FBXW9",8591
"FCAMR",12661
"FCAR",16225
"FCER1A",18511
"FCER1G",5466
"FCER2",13389
"FCF1",25477
"FCF1P1",3494
"FCF1P10",479
"FCF1P2",583
"FCF1P3",590
"FCF1P4",183
"FCF1P5",482
"FCF1P6",595
"FCF1P7",863
"FCF1P8",597
"FCF1P9",282
"FCGBP",71304
"FCGR1A",9848
"FCGR1B",8966
"FCGR1CP",8783
"FCGR2A",18584
"FCGR2B",15508
"FCGR2C",24324
"FCGR3A",8979
"FCGR3B",8768
"FCGRT",19518
"FCHO1",40851
"FCHO2",134542
"FCHSD1",12118
"FCHSD2",305517
"FCMR",18862
"FCN1",12074
"FCN2",6709
"FCN3",5713
"FCRL1",25703
"FCRL2",31400
"FCRL3",26537
"FCRL4",24332
"FCRL5",39144
"FCRL6",15741
"FCRLA",7381
"FCRLB",6581
"FDCSP",9182
"FDFT1",43737
"FDPS",11919
"FDPSP1",1071
"FDPSP2",897
"FDPSP3",1365
"FDPSP4",1049
"FDPSP5",1396
"FDPSP6",512
"FDPSP7",1054
"FDPSP8",1089
"FDX1",34999
"FDX1P1",551
"FDX1P2",375
"FDX2",5971
"FDXACB1",7188
"FDXR",10535
"FECH",38490
"FECHP1",1214
"FEM1A",9593
"FEM1AP1",1995
"FEM1AP2",1997
"FEM1AP3",1741
"FEM1AP4",1987
"FEM1B",18063
"FEM1C",23987
"FEN1",4608
"FEN1P1",1145
"FENDRR",34571
"FER",449020
"FER1L4",48826
"FER1L5",62151
"FER1L6",268075
"FER1L6-AS1",56645
"FER1L6-AS2",125450
"FERD3L",640
"FERMT1",48700
"FERMT2",95168
"FERMT3",17209
"FERP1",793
"FES",12082
"FETUB",17173
"FEV",4571
"FEZ1",50573
"FEZ2",114283
"FEZF1",9298
"FEZF1-AS1",6420
"FEZF2",4644
"FFAR1",2311
"FFAR2",7861
"FFAR3",2026
"FFAR4",37816
"FGA",7641
"FGB",8131
"FGD1",50713
"FGD2",23425
"FGD3",88786
"FGD4",246522
"FGD5",123713
"FGD5-AS1",28078
"FGD5P1",4422
"FGD6",140734
"FGF1",105893
"FGF10",86163
"FGF10-AS1",25258
"FGF11",6665
"FGF12",628370
"FGF12-AS1",45061
"FGF12-AS2",1552
"FGF12-AS3",4568
"FGF13",608047
"FGF13-AS1",5166
"FGF14",691654
"FGF14-AS1",6128
"FGF14-AS2",1074
"FGF14-IT1",102193
"FGF16",9874
"FGF17",6412
"FGF18",37968
"FGF19",6411
"FGF2",71529
"FGF20",10013
"FGF21",2775
"FGF22",4493
"FGF23",11502
"FGF3",9056
"FGF4",4388
"FGF5",70082
"FGF6",17460
"FGF7",65680
"FGF7P1",1378
"FGF7P2",1384
"FGF7P3",290120
"FGF7P4",1382
"FGF7P5",1378
"FGF7P6",59039
"FGF7P7",1386
"FGF7P8",1387
"FGF8",10240
"FGF9",33116
"FGFBP1",3172
"FGFBP2",9067
"FGFBP3",2895
"FGFR1",57697
"FGFR1OP",95608
"FGFR1OP2",28268
"FGFR1OP2P1",500
"FGFR2",120125
"FGFR3",15580
"FGFR3P1",601
"FGFR3P5",3573
"FGFR3P6",610
"FGFR4",11259
"FGFRL1",16962
"FGG",8834
"FGGY",514010
"FGL1",45986
"FGL2",6478
"FGR",23214
"FH",22159
"FHAD1",153012
"FHDC1",43345
"FHIT",1502150
"FHL1",64658
"FHL2",80802
"FHL3",8837
"FHL5",54089
"FHOD1",18272
"FHOD3",482342
"FHP1",703
"FIBCD1",36849
"FIBIN",1938
"FIBP",4799
"FICD",10653
"FIG4",134117
"FIGLA",13334
"FIGN",142617
"FIGNL1",98408
"FIGNL2",30927
"FILIP1",201880
"FILIP1L",284373
"FILNC1",182838
"FIP1L1",83219
"FIRRE",139114
"FIS1",12859
"FITM1",1575
"FITM2",8332
"FIZ1",10600
"FJX1",2450
"FKBP10",10538
"FKBP11",4957
"FKBP14",16098
"FKBP15",60356
"FKBP1A",24195
"FKBP1AP1",318
"FKBP1AP2",283
"FKBP1AP3",319
"FKBP1AP4",336
"FKBP1B",13981
"FKBP1BP1",325
"FKBP1C",1579
"FKBP2",3130
"FKBP3",19720
"FKBP4",10471
"FKBP4P1",1347
"FKBP4P2",1371
"FKBP4P6",1332
"FKBP4P7",1363
"FKBP4P8",1369
"FKBP5",154999
"FKBP6",30474
"FKBP7",14937
"FKBP8",12327
"FKBP9",49528
"FKBP9P1",32179
"FKBPL",1585
"FKRP",30943
"FKTN",82989
"FLAD1",9774
"FLCN",24977
"FLG",23029
"FLG-AS1",277332
"FLG2",11272
"FLI1",126733
"FLII",14081
"FLNA",26115
"FLNB",163852
"FLNB-AS1",8090
"FLNC",28898
"FLNC-AS1",12465
"FLOT1",15025
"FLOT2",18345
"FLRT1",15986
"FLRT2",124283
"FLRT3",14629
"FLT1",194802
"FLT1P1",1320
"FLT3",97319
"FLT3LG",12025
"FLT4",48119
"FLVCR1",41109
"FLVCR1-AS1",5981
"FLVCR2",84598
"FLYWCH1",39272
"FLYWCH1P1",1874
"FLYWCH2",16197
"FMC1",6863
"FMN1",429189
"FMN2",460842
"FMNL1",25877
"FMNL2",314598
"FMNL3",71667
"FMO1",37508
"FMO10P",16312
"FMO11P",29434
"FMO2",26023
"FMO3",26943
"FMO4",27877
"FMO5",67700
"FMO6P",23829
"FMO7P",6821
"FMO8P",14528
"FMO9P",27485
"FMOD",10862
"FMR1",39175
"FMR1-AS1",2387
"FMR1-IT1",643
"FMR1NB",45339
"FN1",75733
"FN3K",15623
"FN3KRP",13646
"FNBP1",156008
"FNBP1L",106531
"FNBP1P1",2539
"FNBP4",50927
"FNDC1",102713
"FNDC1-IT1",2544
"FNDC10",2085
"FNDC11",8818
"FNDC3A",233868
"FNDC3B",362038
"FNDC3CP",6727
"FNDC4",3363
"FNDC5",10215
"FNDC7",30084
"FNDC8",9154
"FNDC9",4122
"FNIP1",155350
"FNIP2",138912
"FNTA",51595
"FNTAP2",634
"FNTB",75933
"FO082796.1",183
"FO082842.1",1370
"FO393400.1",111385
"FO393401.1",14780
"FO393401.2",7404
"FO393408.1",770
"FO393409.1",1372
"FO393411.1",420
"FO393412.1",382
"FO393413.1",195
"FO393414.1",1184
"FO393414.2",598
"FO393415.1",17505
"FO393415.2",343
"FO393415.3",45540
"FO393418.1",7892
"FO393419.1",678
"FO393419.2",2385
"FO393419.3",599
"FO393422.1",1177
"FO538757.1",10195
"FO538757.2",1479
"FO624990.1",85
"FO680682.1",3837
"FO681491.1",22800
"FO681492.1",12729
"FO681548.1",1132
"FO704657.1",3278
"FOCAD",337647
"FOCAD-AS1",1385
"FOLH1",62036
"FOLH1B",59492
"FOLR1",6766
"FOLR2",5350
"FOLR3",25024
"FOPNL",22906
"FOS",3457
"FOSB",7185
"FOSL1",8525
"FOSL1P1",816
"FOSL2",24865
"FOXA1",6076
"FOXA2",4451
"FOXA3",9809
"FOXB1",57509
"FOXB2",1299
"FOXC1",3926
"FOXC2",2478
"FOXC2-AS1",2617
"FOXCUT",549
"FOXD1",3701
"FOXD1-AS1",628
"FOXD2",4675
"FOXD2-AS1",2509
"FOXD3",2086
"FOXD3-AS1",3558
"FOXD4",1974
"FOXD4L1",2491
"FOXD4L3",2039
"FOXD4L4",2230
"FOXD4L5",3109
"FOXD4L6",2034
"FOXE1",3462
"FOXE3",1981
"FOXF1",4892
"FOXF2",6028
"FOXG1",9948
"FOXG1-AS1",36195
"FOXH1",2924
"FOXI1",3829
"FOXI2",3952
"FOXI3",5870
"FOXJ1",4967
"FOXJ2",22801
"FOXJ3",159339
"FOXK1",89135
"FOXK2",124950
"FOXL1",5793
"FOXL2",2917
"FOXL2NB",6218
"FOXM1",19475
"FOXN1",32654
"FOXN2",64658
"FOXN3",494279
"FOXN3-AS1",2440
"FOXN3-AS2",1262
"FOXN3P1",1480
"FOXN4",31242
"FOXO1",196645
"FOXO1B",1527
"FOXO3",124940
"FOXO3B",1928
"FOXO4",7339
"FOXO6",21669
"FOXP1",631177
"FOXP1-AS1",16085
"FOXP1-IT1",4203
"FOXP2",607446
"FOXP3",14391
"FOXP4",55959
"FOXP4-AS1",53769
"FOXQ1",2309
"FOXR1",9585
"FOXR2",1926
"FOXRED1",9077
"FOXRED2",19912
"FOXS1",1319
"FP236240.1",3207
"FP236240.2",327
"FP236240.3",373
"FP236241.1",12346
"FP236241.2",1185
"FP236315.1",2453
"FP236315.2",2456
"FP236315.3",1816
"FP236383.1",29981
"FP236383.2",923
"FP236383.3",923
"FP325313.1",18044
"FP325317.1",16040
"FP325318.1",10904
"FP325330.1",3840
"FP325330.2",5630
"FP325330.3",9537
"FP325331.1",1380
"FP325332.1",2045
"FP325335.1",87863
"FP475955.1",38725
"FP475955.2",1809
"FP475955.3",22706
"FP475955.4",1990
"FP565171.1",3658
"FP565260.1",23864
"FP565260.2",17463
"FP565260.3",18174
"FP565260.4",5347
"FP565260.5",14410
"FP565260.6",49132
"FP565260.7",9974
"FP671120.1",30027
"FP671120.2",2456
"FP671120.3",923
"FP671120.4",923
"FP700107.1",18314
"FP700111.1",278532
"FP700111.2",32035
"FP885919.1",16033
"FPGS",19731
"FPGT",35875
"FPGT-TNNI3K",345748
"FPR1",58939
"FPR2",18501
"FPR3",31027
"FRA10AC1",34690
"FRAS1",486700
"FRAT1",2649
"FRAT2",2213
"FREM1",176330
"FREM2",200003
"FREM2-AS1",5773
"FREM3",123374
"FRG1",22417
"FRG1-DT",159936
"FRG1BP",21886
"FRG1CP",21956
"FRG1DP",22372
"FRG1EP",17033
"FRG1HP",226162
"FRG1JP",27515
"FRG1KP",5698
"FRG2",2907
"FRG2B",2901
"FRG2C",2891
"FRG2DP",3068
"FRG2EP",1648
"FRG2FP",1767
"FRG2GP",943
"FRG2HP",1613
"FRG2IP",1603
"FRG2JP",1619
"FRG2KP",4635
"FRG2LP",1563
"FRG2MP",1666
"FRGCA",570
"FRK",129610
"FRMD1",48346
"FRMD3",295557
"FRMD4A",818437
"FRMD4B",372594
"FRMD5",324492
"FRMD6",241628
"FRMD6-AS1",2229
"FRMD6-AS2",145441
"FRMD7",51028
"FRMD8",26927
"FRMD8P1",1524
"FRMPD1",95905
"FRMPD2",121783
"FRMPD2B",23705
"FRMPD3",82802
"FRMPD3-AS1",32839
"FRMPD4",586058
"FRMPD4-AS1",1967
"FRRS1",58000
"FRRS1L",37003
"FRS2",109441
"FRS3",16367
"FRY",452410
"FRY-AS1",6326
"FRYL",282962
"FRZB",33888
"FSBP",64783
"FSCB",2938
"FSCN1",13833
"FSCN1P1",1481
"FSCN2",8735
"FSCN3",10736
"FSD1",19244
"FSD1L",104638
"FSD2",50709
"FSHB",4246
"FSHR",192381
"FSIP1",194474
"FSIP2",94396
"FSIP2-AS1",16461
"FST",6726
"FSTL1",58961
"FSTL3",7035
"FSTL4",416110
"FSTL5",780139
"FTCD",19306
"FTCD-AS1",1034
"FTCDNL1",90630
"FTH1",7943
"FTH1P1",532
"FTH1P10",930
"FTH1P11",551
"FTH1P12",551
"FTH1P14",551
"FTH1P15",280
"FTH1P16",552
"FTH1P18",549
"FTH1P19",528
"FTH1P2",412
"FTH1P20",548
"FTH1P21",511
"FTH1P22",520
"FTH1P23",550
"FTH1P24",462
"FTH1P25",469
"FTH1P26",701
"FTH1P27",551
"FTH1P3",584
"FTH1P4",553
"FTH1P5",545
"FTH1P6",336
"FTH1P7",552
"FTH1P8",514
"FTH1P9",355
"FTHL17",813
"FTL",1578
"FTLP1",827
"FTLP10",30179
"FTLP12",449
