"","GeneL","modulesA1L"
"8394","SH3PXD2B","HuAgeGBsplit_10"
"8395","FO538757.1","HuAgeGBsplit_14"
"8396","AC121758.1","HuAgeGBsplit_01"
"8397","ARHGEF40","HuAgeGBsplit_12"
"8398","LCTL","HuAgeGBsplit_02"
"8399","AL022313.1","HuAgeGBsplit_01"
"8400","ERAP1","HuAgeGBsplit_13"
"8401","NOP56P3","HuAgeGBsplit_02"
"8402","AC006033.2","HuAgeGBsplit_02"
"8403","PKD1","HuAgeGBsplit_07"
"8404","IFNLR1","HuAgeGBsplit_08"
"8405","UNC13D","HuAgeGBsplit_02"
"8406","ZNF395","HuAgeGBsplit_10"
"8407","CHRDL2","HuAgeGBsplit_01"
"8408","HSPA12B","HuAgeGBsplit_01"
"8409","MRAP2","HuAgeGBsplit_02"
"8410","TRIM25","HuAgeGBsplit_13"
"8411","KPTN","HuAgeGBsplit_01"
"8412","AC106900.2","HuAgeGBsplit_28"
"8413","AC016745.2","HuAgeGBsplit_06"
"8414","APBA2","HuAgeGBsplit_02"
"8415","AL157931.2","HuAgeGBsplit_16"
"8416","RNA5SP228","HuAgeGBsplit_02"
"8417","AL359979.2","HuAgeGBsplit_16"
"8418","HSPA5","HuAgeGBsplit_01"
"8419","ACTG1P15","HuAgeGBsplit_02"
"8420","H2AFZP2","HuAgeGBsplit_01"
"8421","MIR3689F","HuAgeGBsplit_04"
"8422","AC026826.2","HuAgeGBsplit_04"
"8423","DEFB117","HuAgeGBsplit_06"
"8424","TLNRD1","HuAgeGBsplit_01"
"8425","AFMID","HuAgeGBsplit_06"
"8426","AC011912.1","HuAgeGBsplit_01"
"8427","IL10RA","HuAgeGBsplit_02"
"8428","CNFN","HuAgeGBsplit_07"
"8429","PYCR3","HuAgeGBsplit_01"
"8430","AC011891.2","HuAgeGBsplit_20"
"8431","AC105129.2","HuAgeGBsplit_22"
"8432","AC024580.2","HuAgeGBsplit_02"
"8433","ISL1","HuAgeGBsplit_11"
"8434","AC025271.4","HuAgeGBsplit_02"
"8435","PROC","HuAgeGBsplit_24"
"8436","AL589765.1","HuAgeGBsplit_01"
"8437","NFIX","HuAgeGBsplit_02"
"8438","C8orf31","HuAgeGBsplit_01"
"8439","P2RY11","HuAgeGBsplit_01"
"8440","AL359764.1","HuAgeGBsplit_08"
"8441","VASH2","HuAgeGBsplit_16"
"8442","MYF6","HuAgeGBsplit_16"
"8443","FOLH1","HuAgeGBsplit_02"
"8444","DCAF4L1","HuAgeGBsplit_02"
"8445","AC105942.1","HuAgeGBsplit_01"
"8446","AC005578.1","HuAgeGBsplit_22"
"8447","AC026422.1","HuAgeGBsplit_15"
"8448","CORO2B","HuAgeGBsplit_01"
"8449","SIRT4","HuAgeGBsplit_33"
"8450","TLR3","HuAgeGBsplit_02"
"8451","SNHG12","HuAgeGBsplit_02"
"8452","CCDC153","HuAgeGBsplit_20"
"8453","INPP5F","HuAgeGBsplit_15"
"8454","HJURP","HuAgeGBsplit_30"
"8455","ZGLP1","HuAgeGBsplit_02"
"8456","SMAD7","HuAgeGBsplit_02"
"8457","AC053503.1","HuAgeGBsplit_02"
"8458","PHF11","HuAgeGBsplit_13"
"8459","SIRT2","HuAgeGBsplit_02"
"8460","SLC25A43","HuAgeGBsplit_30"
"8461","IL23A","HuAgeGBsplit_02"
"8462","ZNF114","HuAgeGBsplit_02"
"8463","GCA","HuAgeGBsplit_33"
"8464","DNAJC15","HuAgeGBsplit_17"
"8465","EXOSC6","HuAgeGBsplit_01"
"8466","AC087499.3","HuAgeGBsplit_03"
"8467","AC087354.1","HuAgeGBsplit_02"
"8468","SMIM1","HuAgeGBsplit_01"
"8469","AC005722.2","HuAgeGBsplit_01"
"8470","USP27X-AS1","HuAgeGBsplit_01"
"8471","AL355377.1","HuAgeGBsplit_01"
"8472","PODXL2","HuAgeGBsplit_02"
"8473","TRAV4","HuAgeGBsplit_13"
"8474","LMTK3","HuAgeGBsplit_02"
"8475","FER1L4","HuAgeGBsplit_12"
"8476","AC244098.1","HuAgeGBsplit_02"
"8477","AC092184.1","HuAgeGBsplit_13"
"8478","SLC25A25","HuAgeGBsplit_06"
"8479","PGBD4P1","HuAgeGBsplit_01"
"8480","ANXA6","HuAgeGBsplit_10"
"8481","P3H2","HuAgeGBsplit_02"
"8482","AC004911.1","HuAgeGBsplit_01"
"8483","CIITA","HuAgeGBsplit_30"
"8484","BX276092.9","HuAgeGBsplit_36"
"8485","MSN","HuAgeGBsplit_10"
"8486","ACOT9","HuAgeGBsplit_15"
"8487","AC091953.2","HuAgeGBsplit_02"
"8488","RNU6-1299P","HuAgeGBsplit_16"
"8489","DENND6B","HuAgeGBsplit_07"
"8490","ENKD1","HuAgeGBsplit_01"
"8491","PRELID3BP4","HuAgeGBsplit_01"
"8492","CST2P1","HuAgeGBsplit_02"
"8493","PLIN3","HuAgeGBsplit_28"
"8494","GRIN2D","HuAgeGBsplit_03"
"8495","C19orf66","HuAgeGBsplit_13"
"8496","TOMM7","HuAgeGBsplit_07"
"8497","NUSAP1","HuAgeGBsplit_30"
"8498","RPL29","HuAgeGBsplit_10"
"8499","AL391069.2","HuAgeGBsplit_02"
"8500","AC018809.2","HuAgeGBsplit_02"
"8501","TNFRSF10D","HuAgeGBsplit_01"
"8502","EBF4","HuAgeGBsplit_19"
"8503","ALG1L11P","HuAgeGBsplit_01"
"8504","KLHL26","HuAgeGBsplit_15"
"8505","IFIT5","HuAgeGBsplit_13"
"8506","USP43","HuAgeGBsplit_01"
"8507","CYP4F26P","HuAgeGBsplit_01"
"8508","POU4F2","HuAgeGBsplit_02"
"8509","AC139530.1","HuAgeGBsplit_02"
"8510","ARMC3","HuAgeGBsplit_09"
"8511","MZT1","HuAgeGBsplit_17"
"8512","AC023449.1","HuAgeGBsplit_23"
"8513","GPI","HuAgeGBsplit_02"
"8514","AP006216.1","HuAgeGBsplit_22"
"8515","NCAPD2","HuAgeGBsplit_02"
"8516","RNU6-636P","HuAgeGBsplit_02"
"8517","SPIN2A","HuAgeGBsplit_02"
"8518","AC005077.4","HuAgeGBsplit_02"
"8519","MAFG","HuAgeGBsplit_10"
"8520","PLXNA3","HuAgeGBsplit_02"
"8521","TTC32","HuAgeGBsplit_02"
"8522","GSDME","HuAgeGBsplit_07"
"8523","RBPMS-AS1","HuAgeGBsplit_01"
"8524","HRH1","HuAgeGBsplit_02"
"8525","LINC01715","HuAgeGBsplit_02"
"8526","MOB3B","HuAgeGBsplit_13"
"8527","AC093422.3","HuAgeGBsplit_01"
"8528","SLC45A3","HuAgeGBsplit_01"
"8529","ABRACL","HuAgeGBsplit_02"
"8530","ILVBL","HuAgeGBsplit_01"
"8531","AL391156.1","HuAgeGBsplit_01"
"8532","ADA2","HuAgeGBsplit_28"
"8533","ZNF219","HuAgeGBsplit_12"
"8534","CDH11","HuAgeGBsplit_02"
"8535","RNU6-336P","HuAgeGBsplit_14"
"8536","LINC00891","HuAgeGBsplit_29"
"8537","SLC37A4","HuAgeGBsplit_01"
"8538","CCDC34","HuAgeGBsplit_18"
"8539","SEC31B","HuAgeGBsplit_15"
"8540","AC008115.1","HuAgeGBsplit_22"
"8541","RNF227","HuAgeGBsplit_01"
"8542","FAM183A","HuAgeGBsplit_20"
"8543","TMEM198B","HuAgeGBsplit_02"
"8544","PTK2B","HuAgeGBsplit_08"
"8545","AL670729.3","HuAgeGBsplit_02"
"8546","CPA4","HuAgeGBsplit_15"
"8547","SLC12A4","HuAgeGBsplit_01"
"8548","LINC00942","HuAgeGBsplit_25"
"8549","TMEM97P1","HuAgeGBsplit_01"
"8550","CCR7","HuAgeGBsplit_02"
"8551","AC118755.2","HuAgeGBsplit_02"
"8552","P4HA1","HuAgeGBsplit_10"
"8553","FRMPD2B","HuAgeGBsplit_09"
"8554","INPPL1","HuAgeGBsplit_14"
"8555","EME2","HuAgeGBsplit_01"
"8556","L3HYPDH","HuAgeGBsplit_12"
"8557","SORD","HuAgeGBsplit_01"
"8558","C4orf47","HuAgeGBsplit_10"
"8559","AC084116.1","HuAgeGBsplit_01"
"8560","CKM","HuAgeGBsplit_14"
"8561","ELL2","HuAgeGBsplit_02"
"8562","CLCN2","HuAgeGBsplit_27"
"8563","HPS1","HuAgeGBsplit_15"
"8564","LINC01128","HuAgeGBsplit_07"
"8565","SNRNP70","HuAgeGBsplit_02"
"8566","LSMEM1","HuAgeGBsplit_27"
"8567","RHBDF2","HuAgeGBsplit_02"
"8568","AL139327.4","HuAgeGBsplit_04"
"8569","IGHD5-24","HuAgeGBsplit_02"
"8570","C19orf81","HuAgeGBsplit_02"
"8571","CLEC2L","HuAgeGBsplit_01"
"8572","RNU5E-9P","HuAgeGBsplit_14"
"8573","AC117532.1","HuAgeGBsplit_02"
"8574","HMGN2P7","HuAgeGBsplit_31"
"8575","VWA7","HuAgeGBsplit_01"
"8576","RPL36AP26","HuAgeGBsplit_05"
"8577","PLK1","HuAgeGBsplit_30"
"8578","GUCY1B1","HuAgeGBsplit_06"
"8579","PKN3","HuAgeGBsplit_06"
"8580","ARHGEF5","HuAgeGBsplit_01"
"8581","SLC35E2B","HuAgeGBsplit_02"
"8582","AL390026.1","HuAgeGBsplit_01"
"8583","GTPBP6","HuAgeGBsplit_02"
"8584","IGSF8","HuAgeGBsplit_28"
"8585","AC090666.1","HuAgeGBsplit_01"
"8586","MIR548AJ1","HuAgeGBsplit_03"
"8587","AC009779.2","HuAgeGBsplit_02"
"8588","TRAF5","HuAgeGBsplit_02"
"8589","AL161935.2","HuAgeGBsplit_09"
"8590","DYRK3","HuAgeGBsplit_02"
"8591","C1orf54","HuAgeGBsplit_09"
"8592","AC120024.3","HuAgeGBsplit_16"
"8593","MORF4L2-AS1","HuAgeGBsplit_01"
"8594","AC009078.2","HuAgeGBsplit_09"
"8595","RNU7-56P","HuAgeGBsplit_34"
"8596","CDC42EP5","HuAgeGBsplit_01"
"8597","AC017071.1","HuAgeGBsplit_01"
"8598","ALX4","HuAgeGBsplit_02"
"8599","PPP1R16B","HuAgeGBsplit_02"
"8600","SERTAD3","HuAgeGBsplit_01"
"8601","BRSK2","HuAgeGBsplit_18"
"8602","OCEL1","HuAgeGBsplit_01"
"8603","HLA-N","HuAgeGBsplit_33"
"8604","OTOL1","HuAgeGBsplit_02"
"8605","TRAV1-1","HuAgeGBsplit_03"
"8606","IVNS1ABP","HuAgeGBsplit_02"
"8607","LRRC56","HuAgeGBsplit_18"
"8608","AC002524.1","HuAgeGBsplit_01"
"8609","GPR155","HuAgeGBsplit_01"
"8610","EGFL7","HuAgeGBsplit_02"
"8611","ZNF572","HuAgeGBsplit_01"
"8612","TMEM107","HuAgeGBsplit_01"
"8613","PTENP1-AS","HuAgeGBsplit_01"
"8614","ALDH5A1","HuAgeGBsplit_01"
"8615","AC245036.1","HuAgeGBsplit_04"
"8616","MPP2","HuAgeGBsplit_12"
"8617","RN7SL794P","HuAgeGBsplit_02"
"8618","IGFLR1","HuAgeGBsplit_02"
"8619","SOX7","HuAgeGBsplit_01"
"8620","VANGL2","HuAgeGBsplit_01"
"8621","MIR6089","HuAgeGBsplit_01"
"8622","RNF126P1","HuAgeGBsplit_24"
"8623","STMN1","HuAgeGBsplit_02"
"8624","IGIP","HuAgeGBsplit_10"
"8625","AF038458.2","HuAgeGBsplit_02"
"8626","LUZP2","HuAgeGBsplit_02"
"8627","EXOC1","HuAgeGBsplit_19"
"8628","SLC9A5","HuAgeGBsplit_01"
"8629","SMIM10L1","HuAgeGBsplit_01"
"8630","SLC12A7","HuAgeGBsplit_11"
"8631","ALCAM","HuAgeGBsplit_02"
"8632","AC240274.1","HuAgeGBsplit_02"
"8633","SMPDL3A","HuAgeGBsplit_01"
"8634","SBK1","HuAgeGBsplit_01"
"8635","AL591926.6","HuAgeGBsplit_05"
"8636","PURA","HuAgeGBsplit_10"
"8637","FAM162A","HuAgeGBsplit_10"
"8638","OR5T1","HuAgeGBsplit_03"
"8639","AL691432.2","HuAgeGBsplit_02"
"8640","AC125257.1","HuAgeGBsplit_11"
"8641","NEK4P2","HuAgeGBsplit_02"
"8642","AP003486.1","HuAgeGBsplit_14"
"8643","SALRNA1","HuAgeGBsplit_01"
"8644","RNU6-23P","HuAgeGBsplit_02"
"8645","AC114814.2","HuAgeGBsplit_33"
"8646","SCRN1","HuAgeGBsplit_01"
"8647","MYLPF","HuAgeGBsplit_14"
"8648","MIR2054","HuAgeGBsplit_01"
"8649","RNU1-80P","HuAgeGBsplit_02"
"8650","LRRC25","HuAgeGBsplit_30"
"8651","LINC01132","HuAgeGBsplit_01"
"8652","AL160175.1","HuAgeGBsplit_01"
"8653","HMGB1P45","HuAgeGBsplit_12"
"8654","GNAI1","HuAgeGBsplit_10"
"8655","RPL7AP30","HuAgeGBsplit_10"
"8656","L29074.1","HuAgeGBsplit_01"
"8657","RF00438","HuAgeGBsplit_02"
"8658","TWSG1","HuAgeGBsplit_02"
"8659","MYCBPAP","HuAgeGBsplit_20"
"8660","AC026471.5","HuAgeGBsplit_01"
"8661","RRS1","HuAgeGBsplit_01"
"8662","GCLM","HuAgeGBsplit_09"
"8663","TYROBP","HuAgeGBsplit_30"
"8664","CD109","HuAgeGBsplit_27"
"8665","NQO2","HuAgeGBsplit_01"
"8666","LINC01621","HuAgeGBsplit_35"
"8667","RPL7P6","HuAgeGBsplit_01"
"8668","FAM71E1","HuAgeGBsplit_14"
"8669","IMPDH2","HuAgeGBsplit_02"
"8670","TRAJ41","HuAgeGBsplit_25"
"8671","MPP6","HuAgeGBsplit_24"
"8672","DLX4","HuAgeGBsplit_01"
"8673","AC009148.1","HuAgeGBsplit_02"
"8674","PUSL1","HuAgeGBsplit_02"
"8675","FCGR2A","HuAgeGBsplit_01"
"8676","CDC42EP2","HuAgeGBsplit_01"
"8677","AL358933.1","HuAgeGBsplit_22"
"8678","LINCMD1","HuAgeGBsplit_14"
"8679","TMSB4X","HuAgeGBsplit_06"
"8680","C12orf66","HuAgeGBsplit_02"
"8681","ATG9B","HuAgeGBsplit_12"
"8682","RNA5SP361","HuAgeGBsplit_01"
"8683","VN1R38P","HuAgeGBsplit_28"
"8684","GNAO1","HuAgeGBsplit_02"
"8685","VPS29","HuAgeGBsplit_19"
"8686","AC098850.3","HuAgeGBsplit_01"
"8687","AC108002.1","HuAgeGBsplit_01"
"8688","MR1","HuAgeGBsplit_02"
"8689","AL023806.3","HuAgeGBsplit_05"
"8690","KCNK5","HuAgeGBsplit_01"
"8691","TRAV24","HuAgeGBsplit_13"
"8692","AL133338.2","HuAgeGBsplit_31"
"8693","HKDC1","HuAgeGBsplit_02"
"8694","AC046130.2","HuAgeGBsplit_01"
"8695","LUC7L3","HuAgeGBsplit_02"
"8696","CD2","HuAgeGBsplit_13"
"8697","AC015802.2","HuAgeGBsplit_09"
"8698","TRAV3","HuAgeGBsplit_13"
"8699","DCXR","HuAgeGBsplit_11"
"8700","MLN","HuAgeGBsplit_02"
"8701","SMS","HuAgeGBsplit_08"
"8702","CICP22","HuAgeGBsplit_02"
"8703","AC008966.1","HuAgeGBsplit_10"
"8704","OR10AD1","HuAgeGBsplit_22"
"8705","CA3","HuAgeGBsplit_03"
"8706","TSSK6","HuAgeGBsplit_12"
"8707","HOMER3-AS1","HuAgeGBsplit_08"
"8708","AL136373.1","HuAgeGBsplit_01"
"8709","ATL3","HuAgeGBsplit_15"
"8710","AL024498.1","HuAgeGBsplit_38"
"8711","AC016831.6","HuAgeGBsplit_29"
"8712","AL034376.1","HuAgeGBsplit_02"
"8713","AC073869.5","HuAgeGBsplit_33"
"8714","EPN2","HuAgeGBsplit_02"
"8715","DEPDC7","HuAgeGBsplit_02"
"8716","TTC38","HuAgeGBsplit_07"
"8717","ZNF329","HuAgeGBsplit_02"
"8718","ZNF418","HuAgeGBsplit_02"
"8719","KLF16","HuAgeGBsplit_02"
"8720","AC110609.1","HuAgeGBsplit_11"
"8721","PGA5","HuAgeGBsplit_01"
"8722","CPS1","HuAgeGBsplit_02"
"8723","LINC00667","HuAgeGBsplit_02"
"8724","BAG2","HuAgeGBsplit_01"
"8725","AL139247.1","HuAgeGBsplit_02"
"8726","VANGL1","HuAgeGBsplit_01"
"8727","DPM3","HuAgeGBsplit_02"
"8728","FOXO1","HuAgeGBsplit_17"
"8729","FGFR4","HuAgeGBsplit_14"
"8730","IGHV1-69-2","HuAgeGBsplit_03"
"8731","AP000302.1","HuAgeGBsplit_02"
"8732","MT-RNR2","HuAgeGBsplit_01"
"8733","CDH10","HuAgeGBsplit_01"
"8734","LAMA1","HuAgeGBsplit_02"
"8735","KRT17P8","HuAgeGBsplit_02"
"8736","PRSS23","HuAgeGBsplit_02"
"8737","RPS4XP23","HuAgeGBsplit_25"
"8738","JAG2","HuAgeGBsplit_11"
"8739","KRT8P12","HuAgeGBsplit_02"
"8740","USP53","HuAgeGBsplit_01"
"8741","AC027801.3","HuAgeGBsplit_02"
"8742","AL031773.1","HuAgeGBsplit_16"
"8743","HEXA-AS1","HuAgeGBsplit_22"
"8744","CAT","HuAgeGBsplit_18"
"8745","ATE1-AS1","HuAgeGBsplit_09"
"8746","PHPT1","HuAgeGBsplit_06"
"8747","RPP25L","HuAgeGBsplit_13"
"8748","TPT1P6","HuAgeGBsplit_33"
"8749","RPL35P1","HuAgeGBsplit_01"
"8750","MT-ND1","HuAgeGBsplit_05"
"8751","AL109809.1","HuAgeGBsplit_19"
"8752","TNS2","HuAgeGBsplit_02"
"8753","ITM2B","HuAgeGBsplit_17"
"8754","CCKBR","HuAgeGBsplit_04"
"8755","SUMO2P12","HuAgeGBsplit_02"
"8756","PTMA","HuAgeGBsplit_10"
"8757","DDT","HuAgeGBsplit_07"
"8758","Z92544.1","HuAgeGBsplit_02"
"8759","AC025283.1","HuAgeGBsplit_01"
"8760","MTND4LP18","HuAgeGBsplit_37"
"8761","MAP6","HuAgeGBsplit_06"
"8762","LINC02151","HuAgeGBsplit_11"
"8763","DSG2","HuAgeGBsplit_16"
"8764","OR4N3P","HuAgeGBsplit_02"
"8765","NINL","HuAgeGBsplit_19"
"8766","ZADH2","HuAgeGBsplit_01"
"8767","DRG2","HuAgeGBsplit_14"
"8768","AC010333.3","HuAgeGBsplit_01"
"8769","CROT","HuAgeGBsplit_07"
"8770","QSOX1","HuAgeGBsplit_02"
"8771","TMCO3","HuAgeGBsplit_16"
"8772","MVK","HuAgeGBsplit_01"
"8773","NEK3","HuAgeGBsplit_17"
"8774","DTNA","HuAgeGBsplit_10"
"8775","ZNF296","HuAgeGBsplit_01"
"8776","OR6C76","HuAgeGBsplit_01"
"8777","SLC13A4","HuAgeGBsplit_02"
"8778","ATP5F1B","HuAgeGBsplit_01"
"8779","MYH3","HuAgeGBsplit_14"
"8780","HSPA8","HuAgeGBsplit_01"
"8781","MEX3D","HuAgeGBsplit_01"
"8782","PMS2P5","HuAgeGBsplit_01"
"8783","ING4","HuAgeGBsplit_01"
"8784","CRIP1P3","HuAgeGBsplit_03"
"8785","ARNTL","HuAgeGBsplit_18"
"8786","RN7SKP172","HuAgeGBsplit_01"
"8787","PTK7","HuAgeGBsplit_01"
"8788","NACAD","HuAgeGBsplit_00"
"8789","RPS4XP4","HuAgeGBsplit_24"
"8790","AC008740.2","HuAgeGBsplit_23"
"8791","DZIP1","HuAgeGBsplit_17"
"8792","AC025674.1","HuAgeGBsplit_03"
"8793","BAIAP2-AS1","HuAgeGBsplit_11"
"8794","KAT2A","HuAgeGBsplit_11"
"8795","CCDC107","HuAgeGBsplit_13"
"8796","CBX8","HuAgeGBsplit_01"
"8797","AC022392.1","HuAgeGBsplit_08"
"8798","RNU6-1248P","HuAgeGBsplit_31"
"8799","RNU6-616P","HuAgeGBsplit_23"
"8800","AC139493.1","HuAgeGBsplit_08"
"8801","PPIAP31","HuAgeGBsplit_02"
"8802","AP001189.2","HuAgeGBsplit_03"
"8803","HCRT","HuAgeGBsplit_16"
"8804","NPR3","HuAgeGBsplit_01"
"8805","RAP2A","HuAgeGBsplit_17"
"8806","CARMIL2","HuAgeGBsplit_02"
"8807","TMEM168","HuAgeGBsplit_17"
"8808","H2AFB3","HuAgeGBsplit_36"
"8809","VAT1","HuAgeGBsplit_02"
"8810","SPIN2B","HuAgeGBsplit_02"
"8811","AC244090.1","HuAgeGBsplit_12"
"8812","PDE4DIP","HuAgeGBsplit_02"
"8813","SSTR3","HuAgeGBsplit_02"
"8814","RF00218","HuAgeGBsplit_03"
"8815","CCR10","HuAgeGBsplit_02"
"8816","RNU6-502P","HuAgeGBsplit_09"
"8817","TXNDC2","HuAgeGBsplit_02"
"8818","EIF4A1P13","HuAgeGBsplit_02"
"8819","AC138932.1","HuAgeGBsplit_07"
"8820","FRG2EP","HuAgeGBsplit_02"
"8821","CELSR2","HuAgeGBsplit_02"
"8822","HSPA4L","HuAgeGBsplit_02"
"8823","LAPTM4B","HuAgeGBsplit_01"
"8824","LINC02487","HuAgeGBsplit_16"
"8825","NFKBIE","HuAgeGBsplit_01"
"8826","U2AF1L5","HuAgeGBsplit_08"
"8827","TP53AIP1","HuAgeGBsplit_04"
"8828","AL353743.3","HuAgeGBsplit_06"
"8829","TCF12","HuAgeGBsplit_02"
"8830","TSSC4","HuAgeGBsplit_18"
"8831","ZBTB8OSP2","HuAgeGBsplit_03"
"8832","MUC20-OT1","HuAgeGBsplit_02"
"8833","PTGIS","HuAgeGBsplit_01"
"8834","GPR26","HuAgeGBsplit_16"
"8835","PSORS1C1","HuAgeGBsplit_02"
"8836","AL356583.2","HuAgeGBsplit_01"
"8837","C15orf59-AS1","HuAgeGBsplit_01"
"8838","WASF1","HuAgeGBsplit_02"
"8839","SEMA3F","HuAgeGBsplit_01"
"8840","ELOVL1","HuAgeGBsplit_02"
"8841","HOXA11-AS","HuAgeGBsplit_02"
"8842","SPC24","HuAgeGBsplit_30"
"8843","FAM78B","HuAgeGBsplit_02"
"8844","TRGC2","HuAgeGBsplit_01"
"8845","AC103746.1","HuAgeGBsplit_15"
"8846","CHIAP3","HuAgeGBsplit_02"
"8847","SYNPO2","HuAgeGBsplit_01"
"8848","QRFP","HuAgeGBsplit_06"
"8849","ZNF69","HuAgeGBsplit_01"
"8850","CRIP2","HuAgeGBsplit_12"
"8851","DNAJC28","HuAgeGBsplit_02"
"8852","TAC4","HuAgeGBsplit_01"
"8853","TRIM68","HuAgeGBsplit_18"
"8854","ABHD6","HuAgeGBsplit_01"
"8855","DNPH1","HuAgeGBsplit_01"
"8856","ADAM23","HuAgeGBsplit_02"
"8857","C15orf61","HuAgeGBsplit_01"
"8858","AC073488.8","HuAgeGBsplit_28"
"8859","IMPDH1","HuAgeGBsplit_07"
"8860","MIR3689E","HuAgeGBsplit_04"
"8861","COTL1","HuAgeGBsplit_01"
"8862","SNX18P23","HuAgeGBsplit_01"
"8863","REELD1","HuAgeGBsplit_28"
"8864","SAP30","HuAgeGBsplit_02"
"8865","SNHG16","HuAgeGBsplit_06"
"8866","RAP2B","HuAgeGBsplit_02"
"8867","KDM6B","HuAgeGBsplit_01"
"8868","SUSD4","HuAgeGBsplit_02"
"8869","RPL7L1P8","HuAgeGBsplit_02"
"8870","FRS2","HuAgeGBsplit_01"
"8871","TEX44","HuAgeGBsplit_02"
"8872","ITGAV","HuAgeGBsplit_02"
"8873","CACNG6","HuAgeGBsplit_09"
"8874","CD40","HuAgeGBsplit_01"
"8875","AL158050.1","HuAgeGBsplit_01"
"8876","PPP1R26","HuAgeGBsplit_06"
"8877","SYNE4","HuAgeGBsplit_08"
"8878","AL589794.1","HuAgeGBsplit_01"
"8879","RRM2B","HuAgeGBsplit_01"
"8880","MIR548I4","HuAgeGBsplit_03"
"8881","UBA7","HuAgeGBsplit_13"
"8882","PLK3","HuAgeGBsplit_01"
"8883","FAM192BP","HuAgeGBsplit_03"
"8884","SIDT1","HuAgeGBsplit_08"
"8885","ADGRA3","HuAgeGBsplit_02"
"8886","SFTA1P","HuAgeGBsplit_05"
"8887","PROK1","HuAgeGBsplit_02"
"8888","AC013476.2","HuAgeGBsplit_02"
"8889","CD81","HuAgeGBsplit_18"
"8890","AASDH","HuAgeGBsplit_19"
"8891","SERPINB6","HuAgeGBsplit_15"
"8892","NOMO1","HuAgeGBsplit_02"
"8893","DDX60","HuAgeGBsplit_13"
"8894","D2HGDH","HuAgeGBsplit_02"
"8895","CENPBD1","HuAgeGBsplit_01"
"8896","ROBO4","HuAgeGBsplit_02"
"8897","PM20D2","HuAgeGBsplit_26"
"8898","ELOVL5","HuAgeGBsplit_02"
"8899","PURPL","HuAgeGBsplit_01"
"8900","TRBV4-2","HuAgeGBsplit_14"
"8901","YPEL3","HuAgeGBsplit_02"
"8902","ACO2","HuAgeGBsplit_07"
"8903","MIR4538","HuAgeGBsplit_02"
"8904","GRIA3","HuAgeGBsplit_02"
"8905","RNU6-245P","HuAgeGBsplit_01"
"8906","DSTNP4","HuAgeGBsplit_37"
"8907","AC037459.2","HuAgeGBsplit_01"
"8908","S100A14","HuAgeGBsplit_02"
"8909","RPL23AP65","HuAgeGBsplit_02"
"8910","PRRT3","HuAgeGBsplit_02"
"8911","KHDRBS3","HuAgeGBsplit_01"
"8912","SAR1AP4","HuAgeGBsplit_02"
"8913","AC213203.1","HuAgeGBsplit_08"
"8914","DPEP3","HuAgeGBsplit_01"
"8915","EPHX3","HuAgeGBsplit_13"
"8916","AC040162.1","HuAgeGBsplit_02"
"8917","AP001362.1","HuAgeGBsplit_34"
"8918","KIAA1211","HuAgeGBsplit_19"
"8919","TPPP","HuAgeGBsplit_01"
"8920","HFE","HuAgeGBsplit_02"
"8921","ZNF648","HuAgeGBsplit_02"
"8922","LIN7C","HuAgeGBsplit_02"
"8923","RASIP1","HuAgeGBsplit_28"
"8924","DENND2D","HuAgeGBsplit_02"
"8925","AC004918.1","HuAgeGBsplit_17"
"8926","METTL2B","HuAgeGBsplit_07"
"8927","RNU6-163P","HuAgeGBsplit_02"
"8928","AL032819.3","HuAgeGBsplit_02"
"8929","AC007686.1","HuAgeGBsplit_02"
"8930","RNU6-1158P","HuAgeGBsplit_01"
"8931","ZEB1","HuAgeGBsplit_15"
"8932","TEKT4P2","HuAgeGBsplit_02"
"8933","SERPINI2","HuAgeGBsplit_09"
"8934","ESX1","HuAgeGBsplit_01"
"8935","PRRG4","HuAgeGBsplit_02"
"8936","OR6C65","HuAgeGBsplit_01"
"8937","CADM4","HuAgeGBsplit_01"
"8938","AC023115.1","HuAgeGBsplit_16"
"8939","NOVA1","HuAgeGBsplit_08"
"8940","TGIF1","HuAgeGBsplit_06"
"8941","AL161447.1","HuAgeGBsplit_02"
"8942","AC011374.1","HuAgeGBsplit_01"
"8943","ZNF268","HuAgeGBsplit_01"
"8944","SYF2P2","HuAgeGBsplit_01"
"8945","MRPL23-AS1","HuAgeGBsplit_18"
"8946","ZNF471","HuAgeGBsplit_02"
"8947","MIR34AHG","HuAgeGBsplit_02"
"8948","KCNQ4","HuAgeGBsplit_09"
"8949","TRBV13","HuAgeGBsplit_02"
"8950","RTL8B","HuAgeGBsplit_01"
"8951","AL627223.1","HuAgeGBsplit_01"
"8952","LINC02052","HuAgeGBsplit_02"
"8953","FAM90A25P","HuAgeGBsplit_01"
"8954","AC016588.2","HuAgeGBsplit_07"
"8955","AL513550.1","HuAgeGBsplit_01"
"8956","TSHZ1","HuAgeGBsplit_01"
"8957","PLCXD3","HuAgeGBsplit_01"
"8958","TNNI3","HuAgeGBsplit_14"
"8959","MATK","HuAgeGBsplit_01"
"8960","AL731733.1","HuAgeGBsplit_02"
"8961","PLAGL2","HuAgeGBsplit_11"
"8962","LINC00954","HuAgeGBsplit_02"
"8963","UTS2","HuAgeGBsplit_01"
"8964","SORBS3","HuAgeGBsplit_01"
"8965","ACSL1","HuAgeGBsplit_02"
