"","Gene","modulesA1"
"960","FAM180B","lightyellow"
"961","RNU6-871P","turquoise"
"962","AC015936.2","greenyellow"
"963","SPTLC1P2","blue"
"964","FXYD7","blue"
"965","AF131215.7","blue"
"966","SFRP5","blue"
"967","RNA5SP25","blue"
"968","APOL4","blue"
"969","MIR124-2HG","turquoise"
"970","NOG","lightyellow"
"971","RPL24P4","blue"
"972","AL731533.2","midnightblue"
"973","AC005740.1","blue"
"974","RPL24P2","blue"
"975","AL627230.7","red"
"976","LINC01352","blue"
"977","FABP7","turquoise"
"978","RPE65","turquoise"
"979","AC090692.1","lightgreen"
"980","RET","blue"
"981","MIR450B","blue"
"982","AC139795.3","purple"
"983","AC245884.10","blue"
"984","INSM2","blue"
"985","AC131097.4","midnightblue"
"986","AL732292.2","blue"
"987","TRAJ3","blue"
"988","IGFBP6","blue"
"989","CSPG4","blue"
"990","SMPD5","turquoise"
"991","AC009414.2","blue"
"992","DUSP4","turquoise"
"993","HIST1H1E","turquoise"
"994","AL023284.4","blue"
"995","AC099560.2","turquoise"
"996","AL390955.2","blue"
"997","AC093458.2","turquoise"
"998","IGLC7","turquoise"
"999","TPSB2","orange"
"1000","TPTEP1","blue"
"1001","MIR193A","blue"
"1002","AC126755.3","blue"
"1003","RPL34P22","lightcyan"
"1004","AC243830.2","blue"
"1005","AC005695.3","turquoise"
"1006","AL589826.1","magenta"
"1007","RNU1-36P","turquoise"
"1008","AC009779.1","darkgreen"
"1009","HIF3A","turquoise"
"1010","AC099518.6","blue"
"1011","MDK","turquoise"
"1012","AP000787.2","cyan"
"1013","POU3F1","lightcyan"
"1014","AC100847.1","turquoise"
"1015","IGHD6-25","yellow"
"1016","RNU6-878P","lightgreen"
"1017","IGFBP1","turquoise"
"1018","EDN1","turquoise"
"1019","AC135803.1","turquoise"
"1020","C6orf141","blue"
"1021","AC009407.1","salmon"
"1022","AC010733.1","blue"
"1023","MIR101-1","turquoise"
"1024","AL021368.3","lightgreen"
"1025","AC118658.1","cyan"
"1026","SFRP1","turquoise"
"1027","OSM","pink"
"1028","AC112187.3","blue"
"1029","OR7E154P","turquoise"
"1030","KRT17","blue"
"1031","CSRP2","lightcyan"
"1032","LUM","turquoise"
"1033","NES","turquoise"
"1034","TRNP1","turquoise"
"1035","RNU1-70P","blue"
"1036","NAP1L2","turquoise"
"1037","AC007663.3","blue"
"1038","AC083982.1","turquoise"
"1039","HSPB8","purple"
"1040","AP000255.1","blue"
"1041","AC005014.2","purple"
"1042","RN7SL316P","magenta"
"1043","AC064807.4","lightyellow"
"1044","AC110285.6","turquoise"
"1045","RPL23AP25","turquoise"
"1046","RN7SKP160","turquoise"
"1047","BX322562.1","turquoise"
"1048","RPS27AP16","purple"
"1049","AL354872.2","turquoise"
"1050","AC093424.1","blue"
"1051","AC092375.2","turquoise"
"1052","VSTM2A","blue"
"1053","ARX","darkgrey"
"1054","RNA5SP379","darkolivegreen"
"1055","KLHL9","salmon"
"1056","AL512625.2","red"
"1057","AC026403.1","purple"
"1058","RPL12P30","turquoise"
"1059","AC016575.1","midnightblue"
"1060","GPR12","blue"
"1061","IGFN1","blue"
"1062","PDK4","blue"
"1063","AKR1C1","blue"
"1064","PCK1","greenyellow"
"1065","ETV1","pink"
"1066","AC125494.2","blue"
"1067","VCAM1","salmon"
"1068","AL008582.1","black"
"1069","AL627309.6","turquoise"
"1070","MDM2","lightcyan"
"1071","IGHD4-4","yellow"
"1072","RNU6-794P","turquoise"
"1073","AL139393.2","turquoise"
"1074","C1QTNF1","red"
"1075","AL513210.1","blue"
"1076","CEBPA","turquoise"
"1077","TMEM132E","black"
"1078","SHISA3","greenyellow"
"1079","AL137159.1","turquoise"
"1080","CCDC89","turquoise"
"1081","TRBJ1-1","skyblue3"
"1082","FBLL1","purple"
"1083","OR4K6P","turquoise"
"1084","AC093702.1","turquoise"
"1085","CAV1","blue"
"1086","AC005034.4","turquoise"
"1087","AC141557.2","turquoise"
"1088","AL512356.3","darkorange"
"1089","HRH3","pink"
"1090","RSAD2","salmon"
"1091","AC087239.1","turquoise"
"1092","AC092117.1","blue"
"1093","AL021807.1","red"
"1094","RNU1-132P","blue"
"1095","PPP1R2P1","salmon"
"1096","AL136964.1","lightcyan"
"1097","AC092954.2","magenta"
"1098","AC148477.1","blue"
"1099","MIR96","turquoise"
"1100","AL645608.1","blue"
"1101","FAR2P2","black"
"1102","AC004233.3","blue"
"1103","FNDC10","midnightblue"
"1104","AC060766.1","salmon"
"1105","TRBV25-1","turquoise"
"1106","IGHV1-2","blue"
"1107","CHGB","turquoise"
"1108","SLITRK4","turquoise"
"1109","MET","orange"
"1110","MEST","turquoise"
"1111","AC007490.1","turquoise"
"1112","KLRC4-KLRK1","midnightblue"
"1113","AC104785.1","blue"
"1114","PABPC5","turquoise"
"1115","AL589743.6","black"
"1116","RN7SKP276","sienna3"
"1117","AL031055.1","lightgreen"
"1118","MAOB","purple"
"1119","MIR4689","turquoise"
"1120","GABRQ","turquoise"
"1121","COX7A1","turquoise"
"1122","AL359715.4","blue"
"1123","AL390115.1","blue"
"1124","AC019069.1","turquoise"
"1125","PARD3-AS1","steelblue"
"1126","SNRPGP17","turquoise"
"1127","AC005225.4","tan"
"1128","AL450311.2","turquoise"
"1129","AC097662.2","turquoise"
"1130","PRDM8","blue"
"1131","IGHD2-2","turquoise"
"1132","CDCA4P1","salmon"
"1133","HCG22","turquoise"
"1134","IGKV1-5","darkolivegreen"
"1135","AL034374.1","turquoise"
"1136","AL357137.1","turquoise"
"1137","MIR3168","turquoise"
"1138","AC069148.1","turquoise"
"1139","BAALC-AS2","blue"
"1140","GJA1","blue"
"1141","HIST1H1C","red"
"1142","VIPR2","blue"
"1143","PNMA6A","turquoise"
"1144","HIST1H1B","turquoise"
"1145","LINC00599","turquoise"
"1146","LINC01561","purple"
"1147","IGKV3-11","turquoise"
"1148","CA12","blue"
"1149","AL355297.3","tan"
"1150","AL031729.1","lightgreen"
"1151","AC024560.2","turquoise"
"1152","C4orf48","turquoise"
"1153","AC215219.1","blue"
"1154","AC002401.4","blue"
"1155","TMEM176A","turquoise"
"1156","IGKV1-9","turquoise"
"1157","ZIC2","turquoise"
"1158","VAX1","skyblue"
"1159","LILRA4","turquoise"
"1160","LRRN4CL","blue"
"1161","AL096828.3","blue"
"1162","IGHV1-18","darkolivegreen"
"1163","MIR4539","turquoise"
"1164","GSTT2","blue"
"1165","FAM107A","black"
"1166","AL360181.4","blue"
"1167","PRSS30P","skyblue"
"1168","DHCR24","blue"
"1169","SYNGR3","turquoise"
"1170","AL358473.1","blue"
"1171","SLC16A11","greenyellow"
"1172","LINC00643","turquoise"
"1173","FOXE1","skyblue"
"1174","AC009974.1","turquoise"
"1175","Z97653.1","turquoise"
"1176","FTH1P2","turquoise"
"1177","RNU1-59P","turquoise"
"1178","SULF1","turquoise"
"1179","AL365361.1","lightgreen"
"1180","CP","steelblue"
"1181","IGLV1-40","turquoise"
"1182","MT1L","blue"
"1183","MIR1179","brown"
"1184","MYOD1","cyan"
"1185","MIR4801","brown"
"1186","TSFM","turquoise"
"1187","MX1","salmon"
"1188","PABPC1P3","turquoise"
"1189","FCGR3B","saddlebrown"
"1190","IGLV1-44","blue"
"1191","DRAXIN","blue"
"1192","COL3A1","blue"
"1193","IGHV3-15","turquoise"
"1194","AC006946.2","turquoise"
"1195","AL158211.3","lightgreen"
"1196","AC110285.5","turquoise"
"1197","AC239859.2","darkgrey"
"1198","BEX2","blue"
"1199","AC099681.2","black"
"1200","AC125494.3","blue"
"1201","ZNF469","blue"
"1202","IGHD3-9","brown"
"1203","AC068620.1","lightyellow"
"1204","CCK","blue"
"1205","MXRA5","blue"
"1206","AC006262.1","blue"
"1207","AL158063.1","blue"
"1208","AC016405.3","blue"
"1209","TRAV41","blue"
"1210","HSPB1P1","blue"
"1211","RTL8A","blue"
"1212","SCT","lightgreen"
"1213","HPCAL4","pink"
"1214","CNGA3","turquoise"
"1215","RPS2P55","lightgreen"
"1216","FZD2","greenyellow"
"1217","ELN","blue"
"1218","PLPPR3","turquoise"
"1219","MRPL35P2","blue"
"1220","AC004233.2","brown"
"1221","HIST2H3D","blue"
"1222","COLCA1","blue"
"1223","FAM241B","blue"
"1224","PPIAP22","blue"
"1225","SLC32A1","turquoise"
"1226","AL157770.1","blue"
"1227","TPT1P4","turquoise"
"1228","SP5","blue"
"1229","HIST1H2AI","red"
"1230","NPIPA5","turquoise"
"1231","LINC00844","blue"
"1232","RF00287","midnightblue"
"1233","ZFP36","pink"
"1234","ANKRD65","turquoise"
"1235","LINC01291","turquoise"
"1236","ERBB3","white"
"1237","FEZF2","red"
"1238","CNN1","turquoise"
"1239","MIR3928","darkred"
"1240","AP001527.2","turquoise"
"1241","AC026367.3","blue"
"1242","RNU1-65P","blue"
"1243","MIF-AS1","black"
"1244","GAS6-AS2","lightcyan"
"1245","SELENBP1","turquoise"
"1246","AC100814.1","turquoise"
"1247","FRGCA","blue"
"1248","SPARC","turquoise"
"1249","AC027031.2","blue"
"1250","HES4","blue"
"1251","NKG7","salmon"
"1252","RPS27P16","lightcyan"
"1253","PF4","turquoise"
"1254","B3GNT7","blue"
"1255","AC012558.1","blue"
"1256","HMGN1P26","black"
"1257","AC087763.1","tan"
"1258","MIR6087","turquoise"
"1259","GGTLC4P","blue"
"1260","AL590399.1","red"
"1261","LINC02557","yellowgreen"
"1262","AL591926.3","turquoise"
"1263","AC139495.3","turquoise"
"1264","FNBP1P1","blue"
"1265","C2CD4A","turquoise"
"1266","LGI3","blue"
"1267","MIR4727","brown"
"1268","AC141557.1","turquoise"
"1269","HIST1H3C","turquoise"
"1270","LINC00654","turquoise"
"1271","RNASE1","turquoise"
"1272","CRH","blue"
"1273","AC104083.1","red"
"1274","AL645933.2","blue"
"1275","AL080312.2","pink"
"1276","SUMO2P15","salmon"
"1277","SNHG11","lightyellow"
"1278","ZNF488","darkolivegreen"
"1279","CR381653.2","yellowgreen"
"1280","RPL14P1","purple"
"1281","IGKV3-20","turquoise"
"1282","HLA-DPB1","steelblue"
"1283","AL450998.1","blue"
"1284","PALM3","blue"
"1285","TRAJ39","sienna3"
"1286","RPS2P32","lightgreen"
"1287","AC026367.2","turquoise"
"1288","MIR450A1","blue"
"1289","PPP1R3C","cyan"
"1290","RAMP3","blue"
"1291","RPL21P120","blue"
"1292","AL135744.1","blue"
"1293","LINC00565","lightcyan"
"1294","CXCR4","blue"
"1295","CCER2","blue"
"1296","AL022324.3","blue"
"1297","NR4A1","pink"
"1298","RNU6-1200P","green"
"1299","CD163","blue"
"1300","RNU6-247P","blue"
"1301","RPS20P14","turquoise"
"1302","IGLV3-1","turquoise"
"1303","AC084035.1","blue"
"1304","PLP1","turquoise"
"1305","BAMBI","midnightblue"
"1306","RNASE3","blue"
"1307","RPS27AP6","blue"
"1308","DYNLL1P4","blue"
"1309","AL445228.2","tan"
"1310","TRAPPC13P1","black"
"1311","AL390755.1","lightcyan"
"1312","AC124798.1","lightgreen"
"1313","LIF","blue"
"1314","MAGEL2","darkgrey"
"1315","AL078604.3","turquoise"
"1316","TPPP3","blue"
"1317","CADM3","tan"
"1318","IGFBP2","purple"
"1319","AC119751.3","yellowgreen"
"1320","AC007250.1","turquoise"
"1321","CCND1","greenyellow"
"1322","GABRD","pink"
"1323","IGKV1D-13","turquoise"
"1324","AC015922.2","turquoise"
"1325","FAM46B","turquoise"
"1326","AC004980.2","magenta"
"1327","RGS16","turquoise"
"1328","AC091305.1","turquoise"
"1329","TRBV24-1","turquoise"
"1330","SIX1","turquoise"
"1331","FOXD4","blue"
"1332","IFITM4P","red"
"1333","PPIAP45","royalblue"
"1334","ADAMTS1","grey60"
"1335","OR5AO1P","turquoise"
"1336","HIST1H3E","red"
"1337","AC147067.2","yellow"
"1338","PDPN","blue"
"1339","DOCK9-AS2","salmon"
"1340","AC068057.2","darkolivegreen"
"1341","AC092814.1","turquoise"
"1342","RNU5E-4P","lightcyan"
"1343","AC112204.1","royalblue"
"1344","AC106028.5","darkgreen"
"1345","PTGDR2","blue"
"1346","AC069499.1","blue"
"1347","PHLDA2","black"
"1348","LINC00982","blue"
"1349","LRRC3","skyblue"
"1350","AL359399.1","blue"
"1351","AC025175.1","darkgrey"
"1352","UBL4B","turquoise"
"1353","ANXA1","turquoise"
"1354","TOB2P1","tan"
"1355","IFI27","salmon"
"1356","LFNG","turquoise"
"1357","CARNS1","turquoise"
"1358","AC006033.1","darkgreen"
"1359","HIST2H2BD","red"
"1360","ATP23","turquoise"
"1361","AC013553.4","blue"
"1362","CR769776.2","blue"
"1363","HMOX1","purple"
"1364","LINC01736","turquoise"
"1365","AC009501.2","turquoise"
"1366","FCRLA","skyblue"
"1367","TUBB4A","turquoise"
"1368","ADAMTS15","red"
"1369","FGF17","turquoise"
"1370","AC020765.2","blue"
"1371","AC068338.3","blue"
"1372","IGHD2-21","brown"
"1373","CRB2","red"
"1374","EFNB3","blue"
"1375","BEX5","tan"
"1376","PRELP","red"
"1377","POLRMTP1","turquoise"
"1378","AP006296.1","lightgreen"
"1379","SNCB","turquoise"
"1380","AQP5","blue"
"1381","LILRB5","turquoise"
"1382","MIR377","blue"
"1383","AL133215.3","blue"
"1384","INHBB","blue"
"1385","FAM43B","blue"
"1386","LDOC1","blue"
"1387","TNXA","turquoise"
"1388","RNU6-325P","turquoise"
"1389","NEUROD6","lightcyan"
"1390","AC104695.3","red"
"1391","GBP3","salmon"
"1392","AC011374.2","turquoise"
"1393","IGHD1-7","blue"
"1394","ZNF334","pink"
"1395","AP001059.2","blue"
"1396","MIR4697HG","turquoise"
"1397","AC068279.1","blue"
"1398","HIST1H1D","blue"
"1399","DDX39BP2","turquoise"
"1400","AC097493.1","turquoise"
"1401","RNU6-304P","blue"
"1402","SLC6A11","red"
"1403","CAMKV","turquoise"
"1404","AC073878.2","blue"
"1405","SLC38A1","blue"
"1406","LINC01956","blue"
"1407","AL161935.1","midnightblue"
"1408","AL109741.3","red"
"1409","RAC1P2","blue"
"1410","HCG4P7","turquoise"
"1411","HSPA2","blue"
"1412","LPAR4","purple"
"1413","MIR621","grey60"
"1414","ADRA2C","blue"
"1415","AC022296.3","blue"
"1416","NHLH2","cyan"
"1417","TXLNGY","darkturquoise"
"1418","GPR101","blue"
"1419","AL359513.1","grey60"
"1420","AC078880.5","turquoise"
"1421","GBP1","salmon"
"1422","MYL12BP1","turquoise"
"1423","MPEG1","blue"
"1424","HOXC13","turquoise"
"1425","AC010359.1","tan"
"1426","LINC00960","blue"
"1427","AC010201.1","blue"
"1428","AC005696.3","blue"
"1429","MZT1P2","blue"
"1430","AC106052.1","black"
"1431","AL157700.1","blue"
"1432","AL035420.3","darkgreen"
"1433","PGGHG","blue"
"1434","AL391069.4","blue"
"1435","AL359091.2","red"
"1436","KIF5A","turquoise"
"1437","AC099681.3","black"
"1438","AC008875.1","darkolivegreen"
"1439","EMP1","blue"
"1440","ZDHHC20P1","blue"
"1441","RNU6-487P","blue"
"1442","SLIT1","midnightblue"
"1443","RPL26P6","purple"
"1444","OTP","turquoise"
"1445","FOLR2","steelblue"
"1446","OR7E102P","turquoise"
"1447","SEZ6L2","blue"
"1448","HIST2H2BC","red"
"1449","AL451064.1","darkorange"
"1450","DEFB131E","blue"
"1451","AC103706.1","blue"
"1452","AL121992.2","blue"
"1453","IGHJ1","turquoise"
"1454","AC069209.1","blue"
"1455","POM121L9P","blue"
"1456","BX323046.1","blue"
"1457","AL845472.2","red"
"1458","S100A10","purple"
"1459","TRAM1L1","blue"
"1460","AC022075.2","midnightblue"
"1461","GDF7","blue"
"1462","AC107214.2","blue"
"1463","AP001330.5","blue"
"1464","AL512631.1","turquoise"
"1465","CTSK","turquoise"
"1466","ATP5PBP5","blue"
"1467","AL645939.2","red"
"1468","TLX2","blue"
"1469","OR2L13","red"
"1470","AC007029.1","blue"
"1471","BCAS1","blue"
"1472","Z69706.1","turquoise"
"1473","TBXT","turquoise"
"1474","TACSTD2","blue"
"1475","CNTN2","blue"
"1476","AC107294.3","turquoise"
"1477","MIR4423","blue"
"1478","AF186192.1","lightcyan"
"1479","ULBP1","blue"
"1480","GPR37","blue"
"1481","TNC","lightgreen"
"1482","GDPD2","blue"
"1483","HAND2","lightcyan"
"1484","AC007952.7","blue"
"1485","APLN","purple"
"1486","AC008972.2","darkgreen"
"1487","AL021368.1","darkorange"
"1488","UCHL1","lightyellow"
"1489","FAM84B","blue"
"1490","AC034236.3","blue"
"1491","SOX11","turquoise"
"1492","HIST1H2BL","blue"
"1493","SNX18P26","turquoise"
"1494","AC138907.9","turquoise"
"1495","AC024651.1","cyan"
"1496","TRAJ18","turquoise"
"1497","HIST1H3I","turquoise"
"1498","C1GALT1P1","darkolivegreen"
"1499","HIST1H2BF","red"
"1500","NUS1P2","grey60"
"1501","AC005330.1","tan"
"1502","LINC01480","pink"
"1503","AC027271.1","lightyellow"
"1504","IL6","saddlebrown"
"1505","AC234783.1","tan"
"1506","LINC02560","blue"
"1507","AC080038.1","turquoise"
"1508","AC112220.3","blue"
"1509","HLA-DRA","steelblue"
"1510","AC010719.1","blue"
"1511","IGLV2-18","turquoise"
"1512","AC009159.3","tan"
"1513","MIR3188","blue"
"1514","AL133325.3","blue"
"1515","SCRT1","turquoise"
"1516","CXCL12","turquoise"
"1517","GRIN1","blue"
"1518","ETNPPL","blue"
"1519","JPH4","blue"
"1520","AL391840.1","blue"
"1521","AC097468.3","turquoise"
"1522","AC087392.5","blue"
"1523","ODF3B","salmon"
"1524","NAMPTP1","blue"
"1525","AC005498.1","blue"
"1526","GNLY","turquoise"
"1527","DUX4L37","red"
"1528","ICAM5","blue"
"1529","AF186996.2","blue"
"1530","Z98200.1","blue"
"1531","SLFN11","salmon"
"1532","DYNLL1P1","blue"
"1533","TFAP2C","turquoise"
"1534","PPIAP3","magenta"
"1535","AC112907.2","blue"
"1536","MC4R","darkolivegreen"
"1537","MAPK8IP1P2","plum1"
"1538","AC073869.9","lightcyan"
"1539","CYP4F24P","blue"
"1540","CAVIN2","turquoise"
"1541","SMIM10","purple"
"1542","IGHV3-74","blue"
"1543","AC010904.2","turquoise"
"1544","AC008443.4","darkgrey"
"1545","AL133406.3","salmon"
"1546","RNU6-686P","blue"
"1547","AP001350.2","turquoise"
"1548","GSTT2B","turquoise"
"1549","FAM27E2","red"
"1550","ADM2","skyblue"
"1551","KLF4","turquoise"
"1552","AC129492.5","turquoise"
"1553","AL136304.1","blue"
"1554","KLRC2","midnightblue"
"1555","IGLJ4","brown"
"1556","PWP2","blue"
"1557","IGKV1-16","turquoise"
"1558","AL137784.1","turquoise"
"1559","IGHV1-69D","blue"
"1560","AL031058.1","blue"
"1561","AL121782.1","turquoise"
"1562","RNU6-535P","darkgreen"
"1563","TBX3","greenyellow"
"1564","TMEM252","red"
"1565","IGKV4-1","turquoise"
"1566","AC024243.1","lightyellow"
"1567","AC009220.3","blue"
"1568","MMP13","turquoise"
"1569","RNU7-113P","turquoise"
"1570","AC009955.2","blue"
"1571","IGLON5","blue"
"1572","DCN","turquoise"
"1573","ENC1","blue"
"1574","SEMA3B-AS1","blue"
"1575","PRF1","turquoise"
"1576","AP002761.4","turquoise"
"1577","AC084033.3","turquoise"
"1578","AL023881.1","darkgreen"
"1579","MIR4421","blue"
"1580","MMP17","blue"
"1581","FAM118A","black"
"1582","TF","turquoise"
"1583","AL121895.2","lightyellow"
"1584","DIRAS2","blue"
"1585","PRRT4","blue"
"1586","AL117344.1","blue"
"1587","AL121906.2","lightyellow"
"1588","AC079250.1","blue"
"1589","AL078587.1","darkolivegreen"
"1590","CCDC184","blue"
"1591","RNU6-1251P","magenta"
"1592","TRBC1","salmon"
"1593","ARL4A","blue"
"1594","LGALS3","turquoise"
"1595","NEUROG2","darkgrey"
"1596","SLFN13","salmon"
"1597","NOC2LP1","blue"
"1598","AC005393.1","blue"
"1599","RNU6-80P","lightcyan"
"1600","PHC1P1","turquoise"
"1601","RNU6-411P","blue"
"1602","AC093627.7","turquoise"
"1603","THAP5P1","turquoise"
"1604","BX842568.4","darkgrey"
"1605","HNRNPKP5","blue"
"1606","AC092634.4","turquoise"
"1607","KCNA3","lightgreen"
"1608","SIX3","sienna3"
"1609","COL1A2","blue"
"1610","TAGLN3","turquoise"
"1611","AC009163.6","blue"
"1612","TMEM185B","blue"
"1613","NPNT","blue"
"1614","AL034379.1","purple"
"1615","ADRA2B","blue"
"1616","TMEM176B","turquoise"
"1617","GJB1","turquoise"
"1618","NKX2-2","blue"
"1619","AC044839.1","blue"
"1620","ITGB4","turquoise"
"1621","TRAJ17","blue"
"1622","HIST1H4E","turquoise"
"1623","IFNA20P","cyan"
"1624","LINC00906","turquoise"
"1625","SAMD11","blue"
"1626","AC080129.2","turquoise"
"1627","AL121890.2","midnightblue"
"1628","RASL10A","red"
"1629","AC022098.3","darkgreen"
"1630","TRGJ2","brown"
"1631","TRAJ1","blue"
"1632","LINC02182","blue"
"1633","RNU6-62P","turquoise"
"1634","HPCA","blue"
"1635","FRZB","blue"
"1636","ARRDC4","cyan"
"1637","AL008721.1","turquoise"
"1638","RPL17P50","purple"
"1639","SCML2P2","blue"
"1640","AC024560.3","turquoise"
"1641","ABCC3","blue"
"1642","CX3CR1","blue"
"1643","Z98752.4","darkgreen"
"1644","LHX5","darkgrey"
"1645","TOP3BP1","turquoise"
"1646","MAGEC2","yellowgreen"
"1647","RPS26P2","turquoise"
"1648","KLHL7-AS1","blue"
"1649","HLA-DOA","steelblue"
"1650","AL589765.6","turquoise"
"1651","REC8","tan"
"1652","AC010326.1","turquoise"
"1653","GRIN2C","red"
"1654","HLA-DQB2","blue"
"1655","TRAV8-5","blue"
"1656","MIR3649","brown"
"1657","AC015967.1","turquoise"
"1658","AHNAK2","midnightblue"
"1659","AC138969.2","blue"
"1660","TMEM160","turquoise"
"1661","IGLV2-23","turquoise"
"1662","AC093392.2","cyan"
"1663","AF106564.1","red"
"1664","TRAJ10","yellow"
"1665","CXCR1","saddlebrown"
"1666","PFN1P3","blue"
"1667","MIR4522","turquoise"
"1668","ITPRIPL1","blue"
"1669","LIPG","red"
"1670","RPSAP53","blue"
"1671","AC007938.1","blue"
"1672","GPR153","turquoise"
"1673","AC131902.3","blue"
"1674","MYC","blue"
"1675","CTHRC1","turquoise"
"1676","AL353719.1","darkgreen"
"1677","ARL4C","turquoise"
"1678","AC009309.1","blue"
"1679","TRAJ26","brown"
"1680","ACCS","grey60"
"1681","IGHV4-59","turquoise"
"1682","AC131235.4","brown"
"1683","AL590004.4","turquoise"
"1684","SNHG18","lightgreen"
"1685","AVPR1A","lightyellow"
"1686","AC005920.4","turquoise"
"1687","CHRDL1","blue"
"1688","IGHV3-21","turquoise"
"1689","PLP2","purple"
"1690","SCG3","blue"
"1691","AC015660.4","turquoise"
"1692","ADRB1","blue"
"1693","AC009108.1","blue"
"1694","IGDCC4","darkred"
"1695","TRAJ32","turquoise"
"1696","PLA2G12AP1","darkgreen"
"1697","EIF4HP1","darkgreen"
"1698","AP001160.2","turquoise"
"1699","MIR4537","yellowgreen"
"1700","IGHV1-3","blue"
"1701","AL118558.4","tan"
"1702","SOX21","midnightblue"
"1703","TRIL","turquoise"
"1704","MIR34C","brown"
"1705","FZD9","skyblue"
"1706","AC022034.2","blue"
"1707","TMEM88B","blue"
"1708","HIST1H2AG","red"
"1709","HIST1H3F","turquoise"
"1710","AP000553.3","blue"
"1711","CST1","turquoise"
"1712","LINC00685","blue"
"1713","APOC1","turquoise"
"1714","TPM2","blue"
"1715","AC012603.1","purple"
"1716","TDGF1P7","blue"
"1717","DHRS2","turquoise"
"1718","MYCN","cyan"
"1719","AC016769.3","blue"
"1720","AC145285.5","blue"
