"","NA.1","NA.10","NA.11","NA.2","NA.3","NA.4","NA.5","NA.6","NA.7","NA.8","NA.9","NA"
"RAD9A",1.07158563067332,1.70087151848734,0.828246140191636,2.38212551339725,1.31974277257646,2.22586562038851,1.18409730873059,1.67584195622557,0.683198857741633,2.03335549053783,0.652897179243389,2.08181796773713
"RADIL",0.1499755049351,1.0147955400148,0.148340737308102,0.839497362228888,0.0880797490415721,0.910740020166599,0.105471033531886,1.71804976663231,0.112492179590992,1.08020966221563,0.192958052874836,0.966794198087875
"RAE1",2.50771980696352,4.25821227507602,2.36893483914122,4.33343040652539,2.95342352066726,4.41497294725055,2.18181610132063,4.63179555166267,2.22180011201571,4.415236519671,2.28606675504638,4.57114621399444
"RAET1G",0,0.676581061279793,0.142297772521451,1.01691421611205,1.01845874663459,0.806001588914625,0,1.00449573515667,0,0,0.376222472938891,0.986476781341487
"RAET1K",1.76725754298106,1.69477007620618,1.09310129393819,1.83337719863555,1.02152910079551,2.1644912315851,0.814145087891837,2.22407345980388,0.809676721485157,2.40591354389988,0.490937212491636,1.85703352558365
"RAF1",2.58280844549939,4.04845767945207,2.35680825841953,4.5353414366145,2.90391223377934,4.46733139399713,2.33009076795964,4.42574283254077,2.21429742214483,4.24237862437053,2.47797067469337,4.62094479487085
"RAI1",1.03808859338603,2.31683585706088,1.28636347311821,2.55312159293939,1.46906429753107,2.66033835112358,1.18848146860917,2.66648638955933,1.47896068032103,2.41773488469063,1.24246961461223,2.50458430141553
"RAI14",1.63956912452001,2.15580026679373,1.18362836106292,2.61422203393232,1.78445871218478,2.60173625233484,1.36271879333283,2.33440755024846,1.36718955437508,2.26424364732322,1.29804263373104,2.77803210001411
"RALA",1.53517907942259,3.53291463342958,1.08945842510219,3.59753576643684,2.22124527082406,3.58541429724491,1.40301123572408,3.64568886637229,1.48911896975001,3.68308192576938,1.30459178043797,3.97673427064907
"RALB",1.2848649616953,2.86649014356695,1.01755625254703,3.49580951255949,1.38185391613292,3.34757900665802,1.48392430159191,3.23213800362,0.937595987834941,3.30236222201547,1.12187694784245,3.55780331027052
"RALBP1",1.60254108214107,3.35194723562235,1.38135567140472,3.6175058782073,1.77429789643186,3.62425793212781,1.3366249924855,3.9852945252156,1.52939862049222,3.63530129071785,1.40285661562161,3.99475045474362
"RALGAPA2",0.955800186563469,0.908156884268499,1.04494025456018,0.788912786045818,1.32656133008689,0.805085348225644,0.905228034221889,1.68433768955453,1.15471271705661,1.12732303052086,0.955779820095279,0.807363342772728
"RALGAPB",3.05132630710045,2.95046030178903,2.41839614661012,3.32043388036442,3.26686344598401,3.16725456640391,2.59864329625341,3.13754599468894,2.603990272302,3.16908096782127,2.36069377164142,3.04466857146588
"RALGDS",0.24359933439403,1.41697614993417,0.146123021060546,1.46702818324748,0.197950095160724,1.62093599215558,0.220089172957553,1.55750610761681,0.132398739973866,1.5233280840293,0.148123648874848,1.92588636341078
"RALGPS2",0.779557323312136,1.56523685885869,0.706475464269671,1.34886953907093,1.16101986297244,1.24966870013999,0.712704930506383,2.08199617494213,0.805903455906353,1.75433562990691,0.716455639298604,1.21282627715195
"RALY",1.49489496368866,3.97686800258686,1.7039709227764,4.29356892830562,2.25128942844663,4.26031024373081,1.68956453604983,4.29584692097234,1.66142035696386,4.36052732497665,1.75760844388774,4.47877596741892
"RALY-AS1",1.06704529040107,1.03232358777111,1.27522744433038,1.55797319533047,1.38609780680019,1.62640384893047,1.21989595965179,2.00398679542045,0.836929321450961,0.930549845388903,1.15361558580717,1.04143607408373
"RAMP1",1.32736729260173,3.51227408691705,1.48851063140513,3.78633032955228,2.00146934630999,3.68856260228118,1.36947430314725,3.5100336339886,1.01261905866718,3.78515782484456,1.26892415551971,3.7753842475879
"RAN",6.34581479538739,9.68113483839241,6.41183504583695,9.48525011808383,6.34926642256711,9.57248656978,5.7865586254098,9.93291755134877,6.57009665702825,9.86479249442476,6.40089722012072,10.1592492695754
"RANBP1",2.51913777782992,7.47445455558638,3.25676527114628,7.26930835418203,3.05153478364161,7.46297567914756,2.76334531204536,7.50860121996423,2.53069675464542,7.4472306465102,3.03630083633171,7.87018220775378
"RANBP10",1.55993947477934,1.88871257995806,1.23343065751389,2.3625758100185,1.89261338730436,2.21278228845741,1.31048819360586,2.35063419180273,1.49321006560781,2.17626595009541,1.14839612961813,2.32231055323763
"RANBP2",3.15735150529475,3.99764945958977,2.67391256034414,4.31252701743543,3.28555598140473,4.13813031116763,3.01895267564164,4.25216503460677,2.75678924927418,4.30566347048782,2.40355787280035,4.21387996499092
"RANBP3",2.03069157036535,3.78783194360876,2.20536411626393,3.88371492206857,2.87339521300258,3.92884294515694,2.17539645152021,4.08686448523346,2.18283719123103,3.90945336010459,2.03691982801555,4.0346655019341
"RANBP6",4.36461814822082,5.64544001753874,3.73195570148719,6.13967761766404,4.13447780743228,6.03557871965198,3.37361971255022,5.67018291630149,3.91380920322501,5.8625798001905,3.44922913055386,5.95291830808779
"RANBP9",1.6677457746165,2.26200040678018,1.71602197160508,2.57902438271037,2.41268317768554,2.45278658852932,1.59550193504611,2.23402261556682,1.40731078456614,2.37887680966888,1.63116305491656,1.98459922043366
"RANGAP1",1.40776101514803,5.2115770770846,1.691394777005,5.48061525785242,2.12306464148334,5.68682496885107,1.47955251820263,5.38828960300714,1.29551246204538,5.2527916582461,1.90944882967874,5.91796776832283
"RANP1",1.927753038929,5.79494581541778,1.57943004666361,5.61389898591931,1.49668120169856,5.92432884937793,1.12953650109572,6.25825767114082,1.53860280323278,6.14490649952816,1.53858800568037,6.48175465844102
"RANP4",1.92124372189742,3.0483277600765,0.991453455508873,2.75828051988366,1.49098171043775,3.41708629021946,0,3.72666661320954,0.70590295420213,2.10053064770148,0.705894222979947,3.2196343775466
"RAP1B",2.18844804243215,4.26722042776972,2.19455062545921,4.42085623878475,2.59141085859301,4.36444745824731,1.7519783982747,4.31601406502711,2.06186553264578,4.59325475153216,2.08505426455846,4.58624095278442
"RAP1BP2",0,0,0,1.37967091895198,0,0,0,0,0,0,0,1.17090553768672
"RAP1GAP2",0.268516778703289,1.38138842794104,0.399445806612575,1.36714377585127,0.525112381708936,1.35933876018738,0.402911670788718,1.81542724798699,0.374172738849907,1.3898150762624,0.255181089443909,1.15739039575336
"RAP1GDS1",0.770954204039101,1.76121925761782,0.81044529175588,1.79330099859659,1.12285052221206,1.69342232747941,0.664320853174548,2.05760314165797,0.79224985567365,1.97254167089581,0.884535503046409,1.82218863101441
"RAP2A",3.2230222010382,3.88453494952263,2.84290787625845,4.22189826047964,2.53209823572637,3.898419957792,2.55700563233571,4.79250529318585,3.3373513659089,4.22538051386697,2.53074178740649,4.58380742159196
"RAP2B",3.16321873405355,5.26978243343613,3.74428482335101,5.15858566279234,3.58069488236884,5.22150707308251,3.34589594025678,5.9092772416181,4.2113737879279,5.53197227665003,3.46588106480822,5.72052191446168
"RAP2C",3.8167446994773,5.08325555248557,3.8994663236349,4.85872770742026,4.31552809115562,4.69687136632082,3.64800744411302,5.11311389991011,4.10247375723019,5.46934007472747,3.84942938772356,4.89493449599873
"RAPGEF1",1.015700907739,2.09745987097149,0.753338221856595,2.32217940943443,1.34798000875305,2.20394210675397,1.31435557840981,2.57285640187891,1.0502172695137,2.23971181502568,0.807841284755439,2.17757272580563
"RAPGEF2",1.12055987255707,1.22574792896691,1.02196914906198,1.30599726818484,1.25763272548767,1.28111995078641,1.11553678683403,1.77773549387426,1.10503470458092,1.26779058574281,0.89721184589064,1.08308523265864
"RAPGEF3",0.188271168387057,1.24655122961775,0.012675277670096,0.870103960082131,0.339361465210242,1.23078119913375,0.158303047305784,1.30508668169639,0.0791060319972591,0.966768568881638,0.259746519748394,0.812704257425641
"RAPGEF5",0.778480368565907,0.993545778421657,0.691537077126453,1.8882913597851,1.55930186830031,1.60889925890979,0.794745422398654,1.5232970617815,0.707824723873535,1.0092335943622,1.31758054097692,1.6383571207649
"RAPGEFL1",1.71861179289651,2.69706405810338,1.30756389274325,2.3387037518822,1.93513530826559,2.35019707212733,0.996611356455102,2.60895579893222,1.3640710373518,2.68035397233342,1.68074287179097,2.37311376857323
"RAPH1",1.41804302481144,0.412573368414029,1.06648559259991,0.837292213236455,1.76466287846106,0.604573718842768,1.54124204867466,0.961705737080097,1.13275401898566,0.597238340775929,1.12403887858799,0.47229396020568
"RARA",1.32179932940726,2.35002736922139,1.03938289993038,2.88881082440601,1.06473151688234,2.46709114185074,1.22692316151194,3.49912715548764,1.1113053515894,2.95009115007978,1.00796832775759,3.26086554463657
"RARG",2.19152421545726,4.88035049117928,2.17268853457822,5.37110923771704,2.67272806640278,5.41221521509806,2.35696312912572,5.1745932933161,2.34375373423585,4.89797815286403,2.28761703767861,5.69071957668143
"RARRES1",0.892728659697252,0.222745705557043,0.800061001901826,0.511944814853585,1.75068961786983,0.285772741420254,1.31629345241958,1.28695600316137,0.592669634635285,0.449938418879392,0.625424760151118,0.251143450488704
"RARRES2P10",2.52681486552831,0,0,3.47310851572947,1.34882985958196,0,2.37928453118218,0,0,0,0,0
"RARRES3",0.422689701479948,0.301235240883462,0,1.32459265654762,0.932932185288279,1.03877181834293,0.880552103632498,0.924234444521903,0.228100782208564,1.49682714198123,0.118551976399477,1.59814868950281
"RARS",2.69337699944827,4.27324895623761,2.29877999642995,4.01040726308255,2.56659114571145,4.08012883580837,2.14172224580483,4.24559853396908,2.61974912553083,4.54206965309795,2.24782554480765,4.30253745911072
"RARS2",1.66577231679507,2.60108272870138,1.32558007031033,2.73101508376864,1.94415044471808,2.52492727763455,1.37013670588258,2.82415639450567,1.53450617383829,2.31217205786356,1.39751418961424,2.85126121340805
"RASA2",1.33173284114448,1.45185696743657,1.20739065358778,1.84052608214004,1.86039856126073,1.57142115547754,1.19718168857495,1.88366385974459,1.06291655661575,1.64658692840583,1.06067785576673,1.49580170075649
"RASA3",0.761925915677407,1.77893955250457,0.518718069492912,2.53480741693074,1.29241419227251,2.41115173311942,0.995614976473236,2.038883895022,0.50779993733626,2.11621650850908,0.62732442343078,2.22192769172999
"RASA4CP",0.315434219247114,0.72255449520699,0.0908229434788052,1.22145811432549,0.482221556682198,1.51862996052714,0.208221194572031,1.56435763322627,0.0777020322241542,0.908420917642068,0.204354700226832,1.23606925573172
"RASAL1",0.121444944015973,0.888405364658577,0.698381875126723,0.615218062153413,0.51708216427008,0.306099802125934,0.18183258817421,1.70140368010811,0.261659925170205,1.33103780020144,0.234819212061068,0.348127923097107
"RASAL2",1.1154488415847,0.853465108158947,0.863820412251706,1.25135779383744,1.61672227531828,1.19838487342301,1.13072699570962,1.36481761152491,0.914650601215737,0.885815158789283,0.908135500753664,0.938793766857692
"RASAL2-AS1",1.68316401781945,2.67631364168986,2.21981176517739,3.47072159962224,2.18376647515215,4.05577229371046,1.5989761264718,2.75974902991896,0.585637865842249,2.0912332163063,1.46070631109728,2.95123513147099
"RASD1",0.246593081978017,2.90386083882831,2.16003197878256,3.72622524336889,0.78788304560501,2.19469010773713,0.839554471552607,2.03444179810232,0.88294128291429,2.77914053774849,0.797928729295099,0.761354511945685
"RASD2",1.4747621223254,1.97711020507666,1.22070078800779,2.45102891969744,1.30038877830865,2.54309518358439,1.19870234559025,3.05442983035646,1.38145226093899,2.06505054337871,0.899633571307189,3.25988812686008
"RASIP1",0.262424006529397,1.07315666937361,0.0456472510924399,1.52027404560768,0.385499440352877,1.34574617150103,0,1.22295952794012,0.341321920620868,0.806425474200638,0.352960307509574,0.774064447121398
"RASL11A",0.406699491290135,0.783996723021138,0.132516689865546,0.794148138937686,0,1.60120297232826,0,2.85741721378476,0,1.916390816883,0.16721844652361,1.00858616230662
"RASL11B",2.32662286832407,1.56162838767097,2.21123242908914,2.60417837028104,2.54913615048436,2.54738383897536,1.23931683339553,1.53919824463926,1.34822109650414,1.89707915569626,2.45981444504578,2.44771459124406
"RASL12",1.7886200096021,4.30518216828726,1.67333324625667,4.19599625122166,2.0944626106269,4.37412328535972,1.80051621056078,4.73911803346234,1.798375905834,4.60500281999171,2.07176870822626,4.86959463387177
"RASSF1",1.48200418501971,4.00786322910354,0.922841041033532,4.27932654673361,1.69833909219532,4.42658236558946,1.20913325802072,4.11663555385436,1.39191532803876,3.86238623634303,1.74954945232323,4.40487678009424
"RASSF2",1.80854374166769,1.77377043878645,0.990376384537589,3.32774856423525,1.95682125134732,3.04698200614893,1.25796619676617,2.77412775871612,1.12110993580192,2.13985636862885,1.15218873093834,3.48130931299226
"RASSF3",0.437754374804023,1.01502263786095,0.360205226907898,1.36230666536503,0.645137025067829,1.19144349912166,0.489303229800495,1.50736538156369,0.399334784702439,1.18732354424602,0.468818079583472,1.36237435213684
"RASSF4",0.389858500658613,0.955702928260883,0.419074649552772,1.18017319562773,0.475191611088308,1.30349962852731,0.23898315705091,1.50329595925709,0.267786075499173,1.17287340440614,0.301333414470944,1.23729389449665
"RASSF7",0.138721660288533,3.32333545868787,0.237442119645374,3.65567563563125,0.608356879551232,3.58231547841691,0.279459873342373,3.51343122009636,0.296934694504842,3.89166714006937,0,4.32575620979678
"RASSF8",3.27906647599149,3.71433225340187,2.68787998804739,4.43354196329953,3.94302257006809,4.16737007175234,3.12951814749331,3.80453469207465,2.89545178815749,4.11579456747921,2.83343646787081,3.94941884351179
"RASSF8-AS1",2.75561243438518,4.21864814935513,2.89935093396715,4.30841747700005,3.16763239464251,4.11804635351992,2.51372766383288,4.12363964727422,2.81728988530588,4.34445405212652,2.62724669681589,4.22094397811703
"RAVER1",0.89453215572184,4.47840969802433,1.11757443107669,4.99109437894513,1.4336514572736,4.87160788257191,1.1650055135384,4.84712362291888,1.11254841103353,4.74968215982817,1.25555478542254,4.66813353337953
"RAVER2",1.08313059629265,2.26021724496141,0.996444181718353,2.18269854063122,1.16050382286073,2.2995991461908,0.846732867141771,2.72345548079662,1.04268496704497,2.51111322668578,1.08794324240284,2.40143917528862
"RB1",1.02489612895464,1.09968717393451,0.68767425703047,1.28236154679758,1.0597391540262,1.27326485334363,0.855489286119799,1.3983613765193,0.618657777329254,1.20598308529187,0.530637130566854,1.29881647145182
"RB1CC1",2.54930275330918,3.15831015017545,1.88301326628699,3.33997739958755,2.65807511688099,3.2054929848574,1.93250068629211,3.71918279695651,2.4282690596633,3.50585696587202,1.99770342437722,3.4034976203866
"RBBP4",2.5944497161587,6.09373638949739,2.84084681556509,6.17291607238777,2.63420154176669,6.17217775395919,2.24414663684038,6.20032346668621,3.07696494017367,6.3294647344136,2.83027600171865,6.31751755737631
"RBBP5",2.20269010666979,3.32090077699193,1.9315527324027,3.63487356387198,2.47575690358902,3.53338104669798,1.95923294552043,3.50018353025874,2.1259877115678,3.48255745226909,1.85895134143162,3.41156755386608
"RBBP6",5.03019955049646,5.50546067576163,4.13446496965503,5.79965274649318,4.8446807909916,5.6719483495169,4.5835582778305,5.7540879143992,4.53264417970147,5.57977129737211,4.02454804381497,5.91032088332501
"RBBP7",2.80364613773092,5.89265272346934,3.17397324054644,5.39866345407343,3.19184516232579,5.22716270867318,2.93444991844813,5.9965850666816,3.13885830504564,6.22650001140186,3.24469575831298,5.69265484756827
"RBBP8",0.815570233732047,1.47626687631892,0.813295821429509,1.53880498393848,0.67782011070445,1.52824378088612,0.656282922804245,1.52253152403402,0.629514400841229,1.66090689253937,0.663726106037738,1.53691869134346
"RBBP9",3.17808121998688,4.73817608872947,3.16702651632176,5.22059702139295,3.44119107293565,5.29955931202508,3.39235110870342,4.60869223156132,3.09929073779117,4.89939258381581,2.79252897351772,5.11466917682262
"RBCK1",3.12390192756853,5.05710952079312,2.89258833455162,5.68697355244314,3.79778005136968,5.52726502186766,3.27291196486321,5.2524727048085,2.8864233972155,5.1882122686814,2.79598870451344,5.7253560327256
