"","SRP027383","SRP091303","GSE67333","GSE64810","GSE100297","GSE53697"
"AL139415.2",0.00643734609547839,0.0750805296172731,0,0,0,0
"AL139420.1",0.044318829758716,0.0468521485903367,0,0.0105533084809243,0.0348140628141688,0.034167790495791
"AL139424.1",0.0686462382691479,0.0563789412472786,0,0.0193608131970196,0,0
"AL139424.2",3.10261074833795,3.37792028115165,3.15761877362953,4.89920567220486,4.44382422210776,2.42704953069588
"AL139424.3",2.08313203433056,2.24150958733904,5.32935966754266,2.3296835627375,4.79287842743209,2.54383721766618
"AL139819.1",0.0473242179646564,0.147414511258842,0.189381544047466,0.0276675365144313,0.0727439971483901,0.0616864896950224
"AL139824.1",0.0105241549547936,0.178982290295765,0.090822307744957,0.00190820315987932,0,0.009238639151126
"AL157359.3",0.0175747428213724,0,0,0,0,0
"AL157373.2",0.158651934649223,0.251245051780229,0.215995511842463,0.2091660790361,0.522201542242513,0.289229282149834
"AL157378.1",0.00929067113428888,0.090869371932137,0.00518359267592712,0.00248748969049793,0.00433141166902982,0.000432808382612644
"AL157394.1",0.960938214372553,0.992571078471559,0.88209559768009,1.08751964189903,1.06466774926933,1.40949289287623
"AL157400.3",0.300699413620719,0.22933864695931,1.62507784803055,0.368398269101747,0.645933425043746,0.839268836365782
"AL157401.1",0.0340892946105326,0.304120687395551,0,0,0,0
"AL157414.1",0.120095133635526,0.207015728606125,0.0875865327625452,0.0485634165431156,0.266491757181776,0.0138041489042838
"AL157698.1",0.067462851578898,0.0461262906183475,0,0,0,0.0168656121159023
"AL157700.1",3.36525538344465,3.18776803491022,1.70958630107974,3.32218730727179,1.58397576995871,1.82878307762751
"AL157702.1",0.151901668554397,0.0874885976295975,0,0,0,0
"AL157702.2",0.0266295789731065,0.140230861239496,0.0300910736084379,0.00443193755413698,0.0243298778851594,0.00317772285973515
"AL157712.1",0.0401738025165547,0.180971773118835,1.71747477438048,0.0336100949825428,0.775218858321563,0.622736267442208
"AL157713.1",0.183718191379866,0.0648025260378173,0.206638770201806,0.017161353234068,0.0174608235091845,0.00769118809522729
"AL157714.2",0.0114001720880078,0.0917859865721553,0.0318825995343201,0.00347152695351056,0.0130240528389179,0.0024483586457346
"AL157770.1",1.05520267104981,0.983393096852171,1.93000194502144,2.58451954922491,0.825315092837587,2.05627105588124
"AL157777.1",0.0827527042688444,0.0137877205999705,0,0.0323491811147326,0.365868955849711,0.461707958589661
"AL157777.2",0.302308851123685,0,0,0,0,0.106126462081472
"AL157788.1",0.37449740891551,0.351136992894753,1.86352419627359,0.543310694746794,1.01534678713341,0.790873632039908
"AL157823.1",0.1271545195607,0.153015896123403,0,0.0101157240947301,0.025826482157759,0
"AL157823.2",1.75839072872075,1.77755543027495,1.158380235473,0.983087908080745,2.23980754115364,0.551442779811387
"AL157832.1",0.256352709697307,0.275273341895273,2.93963689906778,0.26859167289456,0.691148705090488,1.85723971474208
"AL157832.3",0.124789429028683,0.344437925083676,2.17278283088174,0.306130535335873,0.962354348432693,1.28597764779609
"AL157834.1",0.134275990320351,0.273939232237062,1.525821139182,0.195039946441962,0.373317513076591,1.01052680230748
"AL157834.2",0.161297582315431,0.155436780240107,1.59491047483138,0.161783827085559,0.398279294772558,0.634974288315998
"AL157834.3",0.198467306763877,0.209988059485552,1.76784890041096,0.139688594513895,0.70739351531353,1.94745634404879
"AL157838.1",0.0211039229202143,0.172453543400124,0.140877169635933,0.00825239130325811,0.0677195505505395,0.0310294041014571
"AL157871.6",0.294765501817879,0.432577551205069,0.888045223820188,0.293720361171741,1.05477171110245,0.408148916723308
"AL157884.1",0.0493509515978257,0.0532446081021632,0,0.135575133870578,0,0.0356105843545304
"AL157884.3",0.0778312882544616,0.164718243086062,0.683362668856642,0.131243124311582,0.332090540531238,0.535881069077546
"AL157888.1",0.587313088962365,0.835570553244499,0.0882634253419505,0.439154245895071,0.5815516810561,0.174199484284389
"AL157902.1",0.0185740018413126,0.136807345870278,0.0263836724840412,0.0124984455864557,0.00780252481348375,0.0190626597765148
"AL157904.1",1.46283457377588,1.79789368216776,0,1.46345032015524,1.56001703837966,0.0744030728397254
"AL157931.1",0.58035106684976,0.400339276460514,0.115373592307296,1.15217042379681,0.135788635258288,0.372816806552858
"AL157931.2",0.097811454729457,0.0622484685363967,0.598911615496339,0.512546875389744,0.387483740851236,0.436342560073637
"AL157935.1",1.42797291810531,1.64548666820747,1.77774933366091,0.848451041060045,1.37387064870081,0.696129232383621
"AL157937.1",0.0949770200804717,0.165838935869334,0.0545919487818621,0.0185586468652371,0.0234634821838153,0.0435287641495318
"AL157938.1",0.280809271132537,0.315183418767147,0.47492996754134,0.346884702404863,0.453898900997093,0.356285649672082
"AL157996.1",0.364314097483407,0.490372847148368,2.21653806750798,1.34099961689243,1.55760537937523,1.05458587035793
"AL158013.1",0.263721781053975,0.206862095953551,0,0.591143875515467,0.943378755278663,0.574804451078343
"AL158032.1",0.0385477483656906,0.05343933634106,0,0.0355985069699895,0,0
"AL158042.1",0.287892321635499,0.193945379750419,0,0.458709709491621,0.0544350477350408,0.31292318559526
"AL158050.1",0.206242629992451,0.207004779146175,0,0.0131323278762332,0,0
"AL158053.1",0.0477968903945914,0,0,0,0.104677194334714,0
"AL158055.1",0.439591738285681,0.390508919542373,1.57810545430119,0.249091752734487,0.462621353253539,1.08671055683332
"AL158058.1",0.13850631544951,0.209180322757249,0.496053686456531,0.252025962866914,0.00248495526928242,0.373495779295313
"AL158063.1",1.61943605687241,0.982956101516205,0.606370639320848,1.92646584154596,1.54548980549753,0.931761749475646
"AL158064.1",0.129293747479634,0.225373307901319,0.677838199780484,0.277229456850108,0.831487072870374,0.52893747975053
"AL158070.1",0.12527699552422,0.140392781133669,1.00303346749198,0.0501143907002159,0.20351211275703,0.508514508943694
"AL158071.2",0.629851718331083,0.817598095073622,1.42922434343302,1.20754344375847,1.25349192788232,0.881099129318867
"AL158071.4",0.664763400867029,1.246931603412,1.93699077043989,1.24474666943758,1.23488640450389,1.69891855929223
"AL158077.1",0.0725693452293888,0.182676018359079,0,0.571782386776123,0.126248740290924,0.304328720250351
"AL158151.1",0.267038221358978,0.35040284126235,1.06119710258694,0.256227867452866,0.58688523304356,0.548377558951764
"AL158151.4",1.08165793468912,1.93047589959102,0.984930673324092,2.00825132314273,1.24351202869082,0.708070251497269
"AL158152.2",0.107896941996831,0.0871421121670148,1.81680318462696,0.0270883003531714,0.124581510853283,1.46116194184001
"AL158198.1",0.016932665379863,0.136081381387319,0.118976650422999,0.0551249789534245,0.107283563998682,0.209407973356977
"AL158206.1",2.88831648398472,2.89286464696816,2.76674562668853,4.1173393861208,3.13807618731001,2.62497478924342
"AL158207.1",0.367046226674104,0.3127914465758,0.640507308206657,0.150768475021433,0.628538525813163,0.574249471186612
"AL158209.1",0.00981327503963289,0.130691447862713,0.00962230065993756,0.00197889829536489,0.0170491871221943,0.00309745598622872
"AL158209.2",0.195193816062959,0.136007464012337,0,0.0274784053107149,0,0.131956794440309
"AL158210.1",0.0679501402715681,0.0857722208352666,0.420522249479037,0.217922735952781,0.213776310240254,0.181396293711122
"AL158211.1",1.15693531866153,0.990325452023154,1.69646870345945,3.18509226841429,1.91766739547999,1.79820826113936
"AL158211.3",0.511427613450022,0.482553185002737,0,0.279493343719155,0.283546509979109,0.180012254099385
"AL158211.4",0.232596861943423,0.152452729611035,0.208589660174087,0.538437423255503,0.270634615049801,0.299393793017883
"AL158211.5",1.87097850818454,1.39641029129048,2.47640894821959,1.85848810856658,2.85750858637912,2.31134433077974
"AL158212.1",0.0443521146195406,0.150141474826143,1.40284236986216,0.0478396572035041,0.337391837513701,0.82190221495273
"AL158212.3",4.33448474958203,4.05231980812802,6.12905791334993,4.89327430437068,4.14542395640312,3.82226246876352
"AL158212.4",0.150912404087204,0.208906238541331,2.38858229759328,0.120130244141678,1.50047662894501,2.00862450856587
"AL158801.2",0.0761849136507277,0.219991010290919,0.165609268036157,0.103469219870701,0.105870348285813,0.090386498546419
"AL158801.4",0.208412347456728,0.0743519679926153,0.79701373339023,0.145286014530442,0.537923129183419,0.0666046175104302
"AL158801.5",0.299103728285341,0.276365309541645,0.63305570300182,0.205971003817762,0.117252671106878,0.163963829164421
"AL158817.1",0.0125260976059499,0.100476564053929,0.0256997479586725,0.00695591818671625,0.00709184249288398,0.00100734953158561
"AL158825.1",0.0413454875008332,0.231897142341234,0,0.00467816839463231,0,0.0427469039797359
"AL158828.1",0.0468810905043006,0.0405234324934431,0,0.00777321008924206,0,0.197179597111885
"AL158834.2",0.153656034952613,0.172574900307595,1.17255786456425,0.0760511146313486,0.0906337193438436,0.418904984666748
"AL159163.1",0.170173876231651,0.200829507816973,1.52065791896691,0.277911456415553,0.228600660224469,0.5471482167103
"AL159169.1",0.94988891815057,0.912925735902648,0.750333463376572,0.430826370015232,0.52453774614191,0.992269538633698
"AL159169.2",2.61515271354801,3.36194774669427,2.289790023754,4.78035672528168,3.03190475665134,2.95451782193918
"AL159169.3",0.490297739914377,0.80207849060677,0.837561474880773,2.02998066800375,0.926978687070406,2.35172454190411
"AL160035.1",0.0202010414496078,0.0972394743772443,0.125883954474536,0.0559007837267671,0.114379835537104,0.0219587974099775
"AL160162.1",0.00805630154402608,0.0868868133576025,0.100430717292167,0.0134820940124741,0.00350092104401264,0.00608691882605406
"AL160175.1",0.142678985394703,0.18346042708959,0,0.0213169208240188,0,0.0515312409486484
"AL160191.1",0.149924850043409,0.175848533301268,0.634852181377312,0.253140475869433,0.324303071617442,0.31261264925696
"AL160191.2",0.11144056396143,0.0257465317259941,0,0.0170172845807806,0.022627444417138,0.0959003390855044
"AL160191.3",0.771348908151957,0.756829104017552,1.44321105927719,1.33955216838567,0.517592499504672,0.538913767553503
"AL160237.3",0.0132371974462671,0.112316962546868,0.0389417870047742,0.00655240714778255,0,0.0249316931934607
"AL160269.1",0.234193828106101,0.333102526222767,0.590458987667272,0.255042402333567,0.593655143647222,0.294767356970259
"AL160270.1",0.0555027703935934,0.152231581624513,0.222468462951072,0.0501213219451424,0.545192621358833,0.0888731019189391
"AL160270.2",0.493182380480521,0.392625258370499,0.69387760518835,0.210667852316211,0.716872375263514,0.359265642686377
"AL160275.1",0.0379822425106326,0.291761451017295,0,0.394006795737481,0.0643065382789358,0.566626096998089
"AL160275.2",0.0267704757052134,0.336030428306976,0,0,0,0
"AL160286.1",1.74681271455519,1.61830378428597,2.28239072175751,0.551986305332129,0.643925670709931,0.518115514617012
"AL160286.2",1.14224224777045,1.10167140395474,1.02913107492444,0.833669773572611,2.72786517234424,0.235000940379983
"AL160290.2",0.0303853203902433,0.0984935444754217,1.25678300370583,0.015224327142074,0.0650577615170991,0.217981644568146
"AL160290.3",0.0311343157843539,0.065291924672501,0,0,0,0.861301371137638
"AL160291.1",1.15990438068703,1.56047234825806,0.846720638635526,0.855416403482905,1.40218083024294,0.388521116860247
"AL160313.1",0.522396817276119,0.723894694540423,2.20334218504049,0.556837106426655,0.956525952365647,0.967017339759353
"AL160314.1",0.717747153026061,0.212270996568729,2.09225937870614,0.236967396148835,1.63909738220063,0.566702181100771
"AL160314.2",0.197440467359105,0.385007516707619,1.22632491310241,0.186077330220908,1.15524539870279,0.444703801419722
"AL160394.1",0.232044852616945,0.166112542991286,2.14416343375632,0.112403794773736,0.06935771500478,0.33506031532732
"AL160408.6",0.0815851790176974,0.203105696219467,0,0.0217895079418938,0.0518913399888059,0.0253233346838599
"AL160413.1",0.00571377845994236,0.247872432700244,0,0,0,0.054667867955506
"AL161421.1",2.01414880599506,2.30867873314923,1.20818636777165,0.998646354402377,1.60437567975014,0.439786746389729
"AL161431.1",1.11590033086683,1.32172761892797,3.76535974801673,1.10624714228845,3.51414105726259,0.504135833176696
"AL161447.1",0.145643118281747,0.0588061172224971,0.570928849637792,0.0106861315060341,0.188628781405344,0.639937231181225
"AL161616.1",0.303594305756127,0.0366241230477204,0,0,0.111232363942807,0
"AL161618.1",0.211509621188889,0.319975406837897,1.70514699943432,0.164186125490998,1.45735449994783,0.0473756793224132
"AL161621.1",0.187109616216837,0.186510639826595,0.592649083326214,1.13231667036346,0.350568058878357,0.755735254671521
"AL161629.1",0.0901848727712948,0.0637135383490435,0.514499050990142,0.0405156797762641,0,0.031221825979081
"AL161636.2",0.0422367658596768,0.0227000558230854,0,0.0152806649885015,0,0.0529411439913906
"AL161637.1",0.0121325298803687,0.0872101978781571,0,0.0173485591719059,0,0
"AL161638.2",0.120297523881307,0.0118764905513305,0,0.00813196865544147,0,0
"AL161640.1",0.100184632813264,0.158014922661556,0.0902494207550485,0.0162372958898632,0.0744378032083362,0.0474890980246188
"AL161646.1",0.0927110897038466,0.116247766090628,0,0.00386366223864898,0.0748583205813749,0.0027401506372952
"AL161646.2",0.0442995416675972,0.0718887098215279,0.491606535494364,0.0130704808010482,0,0.242338560578964
"AL161651.1",0.0224544799109477,0.0280890697031751,0,0,0.136196647760396,0.138503096785134
"AL161658.1",0.463787151554426,0.536297209682578,1.26256955502827,0.690164923800015,0.621942385771981,0.809667772136248
"AL161669.1",0.0128266017773478,0.0847875541904206,0.0788747539855335,0.00295281264311772,0.0217598650601244,0
"AL161669.2",0.248380720733251,0.173758574208382,0,0.468466825617911,0.577729157116708,0.504792715132481
"AL161669.3",0.246861641796106,0.302503306813214,0.734435268245774,0.557690934564585,2.35340422566166,0.0732870283460809
"AL161670.1",0.383914992156867,0.0755595682678341,0,0.0224919224943065,0.171504952531687,0
"AL161670.2",0.0741324318452845,0.280651030723291,1.33894479593001,0.164524229617443,1.41093678816848,0.0713125120708233
"AL161713.1",0.0669194871767029,0.0620080719904261,0,0,0,0.0742462193116944
"AL161722.2",0.0676371335297008,0,0,0,0,0
"AL161727.1",0.186347335365412,0.054204121264143,0,0,0,0
"AL161734.1",0.475554199218842,0.382972746803318,3.05667578496301,2.48745890830697,0.915769956870353,1.59672553902831
"AL161751.1",0.107185132386322,0.135184007685478,1.46537876267974,0.226369449574639,0.590086574812376,1.33630897651754
"AL161752.1",0.135997738226313,0.163487566964812,0.571246185674024,0.330699035041972,1.12657413235471,0.305055349328998
"AL161757.3",0.0102062743725352,0.0832005338861311,0,0.00335228945347342,0,0.013475243229957
"AL161757.5",0.0587652261777967,0.159990091954187,0.188872094254831,0.085404427041422,0.215486780778749,0.214135269412083
"AL161772.1",1.03116378492604,0.956099541807931,0.410974707865675,2.2132497586912,1.07499329949461,0.807935991929102
"AL161782.1",0.0161315881440119,0.0926764635394858,0.110536951155193,0.0219248495783441,0.00868583548031482,0.111754656530519
"AL161785.1",1.77244317906745,2.13292740517578,1.89547864699073,0.367502635949886,1.47006533723491,0.493683464531848
"AL161785.3",0.178014220783083,0.400267417256536,0.242967652694044,0.486404615492357,0.45979903532265,0.160763321395059
"AL161901.1",0.00969495266503208,0.115639268556416,0,0.003675218989576,0.00816999293535152,0.0154189051043565
"AL161908.1",0.0703275133233445,0.0900183146477006,0.0138956978470443,0.00317020800029683,0.23925597860868,0.00682111763712887
"AL161909.1",0.749007577164693,1.62992204945387,2.10486149553434,0.903920882430135,1.95749296683439,1.59095984308469
"AL161911.1",1.45011224721984,2.35248724204093,2.40471138874885,1.01899112248043,1.42506018599252,1.45639519639087
"AL161912.4",0.00919013875750812,0.0247468853237581,0.079632942830521,0,0.874342367043789,0.0676777262007709
"AL161931.1",0.346684390065979,0.166396549723591,0.775725300176592,0.214887779755011,0.374814557132909,1.10420170309048
"AL161932.1",0.099771550665567,0,0,0,0,0.0934355968511976
"AL161932.2",0.135516238695306,0.0373773990530648,0.275984959439486,0.00496858558571458,0.0549377632062252,0.0190887507254548
