"","TAPbyQNP","AveExpr","F","P.Value","adj.P.Val"
"AABR07040624.1",4.21801264045323,3.1081882876458,4.11255702079199,0.0425659598852517,0.999980049953172
"Nop56",4.21594086708857,5.33460871477219,4.10851806009855,0.0426677343015263,0.999980049953172
"Fabp7",4.19788130312312,3.69067552596924,4.07339464244799,0.0435636431708643,0.999980049953172
"Trappc2",4.1966920855566,3.43730951450378,4.07108706585657,0.0436231920561993,0.999980049953172
"AABR07026893.1",4.19553013036399,3.96017221043124,4.06883302110231,0.043681442195998,0.999980049953172
"Zbtb45",-4.19271452385796,3.14146384362059,4.06337369260261,0.0438228642650065,0.999980049953172
"Polr2a",-4.19059414751086,3.91322464120567,4.05926480192155,0.0439296214089546,0.999980049953172
"Rnaseh2c",-4.18405909165417,3.97659854049289,4.04661416718802,0.0442600319615227,0.999980049953172
"Smndc1",-4.18182512497125,3.96718663396682,4.04229415750532,0.0443734606488955,0.999980049953172
"Cdca3",4.18174315235526,4.50500695383566,4.04213568403064,0.0443776274342454,0.999980049953172
"Nol3",4.17570315840269,4.80508798455548,4.03046741919349,0.0446855587304945,0.999980049953172
"Tbc1d17",-4.17540422290315,3.23555351687539,4.02989036348886,0.0447008457710689,0.999980049953172
"Hspd1",4.17485097807109,5.32238386762359,4.02882250601117,0.044729149385003,0.999980049953172
"Mafg",-4.17237976179382,3.67692329161625,4.02405436211498,0.0448557596925899,0.999980049953172
"Cks2",4.17184934329624,4.1096149207007,4.02303130222126,0.0448829745206053,0.999980049953172
"RGD1560341",4.16585265445662,5.08818984437307,4.0114740640873,0.0451916237763187,0.999980049953172
"Psmb3",-4.16448483040948,4.56802888059721,4.00884022638835,0.0452622756807204,0.999980049953172
"AABR07005633.1",-4.16162384776644,3.13510411983986,4.0033340074341,0.0454103544564271,0.999980049953172
"Snrpd1",4.16144998590917,5.03139644034169,4.00299951658524,0.045419366345738,0.999980049953172
"Mrto4",4.15872650508522,4.01466104974314,3.99776166679954,0.0455607310700361,0.999980049953172
"Anp32e",4.15850797479361,4.5042848543948,3.9973415338246,0.0455720901327354,0.999980049953172
"Hid1",-4.15848924478994,3.62972021555214,3.99730552569213,0.0455730638171931,0.999980049953172
"AABR07065406.1",4.15337126754359,5.54787542072635,3.98747237316295,0.0458397809494537,0.999980049953172
"Rundc1",-4.15232368048373,3.20048826067829,3.98546114065378,0.0458945364869099,0.999980049953172
"Hmga1",4.15135809404065,3.41051352853878,3.98360778812258,0.0459450547800191,0.999980049953172
"Xpot",4.13907512123167,3.94726214849811,3.96006939053196,0.0465917827125148,0.999980049953172
"Mcm7",4.13778740656551,4.70793336947872,3.95760572604835,0.0466600255664812,0.999980049953172
"Ddb1",-4.13493696969048,5.54844413035703,3.95215497732774,0.046811384627292,0.999980049953172
"Rpl12",4.13436160726543,6.03279914314805,3.95105519598435,0.0468419866063342,0.999980049953172
"Rbm7",4.13168177246301,4.08156812936993,3.94593481964907,0.0469847416810221,0.999980049953172
"Zfp46",4.13154567428364,4.79565474956319,3.94567486463343,0.0469920014003757,0.999980049953172
"Ybx1-ps3",-4.13098627499645,4.71181706344267,3.94460647112842,0.0470218506663673,0.999980049953172
"Tsta3",4.12759686471508,4.09953781050261,3.93813614954138,0.0472030491976902,0.999980049953172
"Gmfb",4.12511947569567,3.47555715450103,3.93341021931956,0.0473358620866288,0.999980049953172
"Rbm42",-4.12252331229622,3.32766671147714,3.92846075674424,0.0474753795416101,0.999980049953172
"RGD1304587",-4.12076055755619,3.99316695063684,3.92510192440805,0.0475703066791255,0.999980049953172
"Apex1",4.11911554357092,4.69394787626275,3.92196873640679,0.0476590371815442,0.999980049953172
"LOC100910577",4.11550724434436,4.19422261894755,3.91510054430552,0.0478541527990326,0.999980049953172
"Exosc8",4.10908341641522,3.90697482939543,3.90288805011174,0.0482031771623314,0.999980049953172
"Ccng1",-4.10522514416308,4.03647439100352,3.8955621657193,0.0484138339288817,0.999980049953172
"AABR07030647.1",4.10342361792109,2.05171180896054,3.89214387933966,0.0485124594663658,0.999980049953172
"Tbc1d10b",-4.09910479772353,3.59881470943106,3.88395529085999,0.0487495829102636,0.999980049953172
"Med8",4.09456717916091,3.51299386695809,3.87536114464761,0.0489997669294844,0.999980049953172
"RF00054",-4.09403737315027,5.21336323693772,3.87435832471359,0.0490290482014489,0.999980049953172
"Hist1h1e",4.09281064816605,5.85167047831055,3.87203687052621,0.0490969031032464,0.999980049953172
"Ap5b1",-4.09253963558382,3.38990303569815,3.87152410017936,0.0491119044813326,0.999980049953172
"Zranb2",4.09178365395614,4.81685737635108,3.87009392184056,0.0491537707165426,0.999980049953172
"Mex3b",-4.08968193292317,3.4718576488149,3.86611924012309,0.0492703213552841,0.999980049953172
"Ctr9",-4.08944407727065,3.98382868915753,3.86566954668074,0.0492835262008863,0.999980049953172
"Slc3a2",-4.08825796194251,5.43617797431018,3.863427449773,0.0493494191673634,0.999980049953172
"Hilpda",4.08762185473234,4.50859730997485,3.86222529330945,0.0493847876468959,0.999980049953172
"Asnsd1",4.08636150093364,3.74457941278046,3.85984394785106,0.049454927951791,0.999980049953172
"Cdk2",4.08264049334467,4.10957813620425,3.85281766325677,0.0496624945420631,0.999980049953172
"Atxn7l3",-4.08254613208117,3.22828543429679,3.85263956648732,0.0496677677210127,0.999980049953172
"Ints5",-4.07675342614803,3.65798872153411,3.84171433773958,0.049992381232788,0.999980049953172
"Hist1h2ak",4.05788922677152,5.40830942376821,3.80624337009589,0.0510618515613673,0.999980049953172
"Znhit2",-4.05276473285976,2.93984820551171,3.79663603291855,0.0513556622741442,0.999980049953172
"Mrpl34",4.05112009726701,5.76579732169743,3.79355526400087,0.0514502562222371,0.999980049953172
"Men1",-4.04996372271093,3.66055681642808,3.79138986550033,0.05151685430958,0.999980049953172
"Lrrc4b",-4.049149698781,3.71949798485309,3.7898659151021,0.0515637789497599,0.999980049953172
"Limd2",-4.04852494532566,3.12984105013268,3.78869650950327,0.0515998172970924,0.999980049953172
"Snapc2",4.04674991850867,4.45049973625864,3.78537502143501,0.0517023231770078,0.999980049953172
"Eid2b",-4.0421781543415,2.27613453382964,3.77682689431897,0.0519671224783312,0.999980049953172
"Lamtor1",-4.03799841616521,3.76877602108917,3.76902021917071,0.0522102072260104,0.999980049953172
"Ilk",-4.03529820284854,5.51464944471611,3.76398120983968,0.0523677509704018,0.999980049953172
"Fstl1",-4.02820833919972,3.8309508783039,3.75076648865829,0.0527833015379092,0.999980049953172
"Dmac2",-4.02746045235613,3.40318780295969,3.74937386530383,0.0528272968766027,0.999980049953172
"AABR07028805.1",4.02547997166071,3.43012131855083,3.74568730554292,0.0529439490760319,0.999980049953172
"Dhcr7",-4.02478355956171,4.20218760163119,3.7443914022783,0.0529850195303679,0.999980049953172
"Ncl",4.02414495184104,6.34639355244994,3.7432032600992,0.0530227044040856,0.999980049953172
"LOC100910875",-4.02257665911023,2.65815014003706,3.74028622076924,0.0531153459498119,0.999980049953172
"Aip",-4.02127450522636,3.47881886424237,3.73786506620326,0.0531923689697398,0.999980049953172
"Borcs6",-4.0135212738451,2.6832792573648,3.72346535552079,0.0536529103722585,0.999980049953172
"Mrpl28",-4.01289784984195,3.67610899032772,3.72230870666583,0.0536900858905884,0.999980049953172
"Snu13",-4.00841910148283,4.555878134126,3.71400449294147,0.0539577917307088,0.999980049953172
"AABR07027854.1",4.00791036899365,4.12799273093494,3.71306181963164,0.0539882702701812,0.999980049953172
"Tmem199",-4.00602682798119,3.88367238924794,3.70957268928233,0.0541012397202233,0.999980049953172
"Wbp2",-4.00474557639818,5.57250094801612,3.70720019602517,0.0541781982426136,0.999980049953172
"LOC680227",4.00372669789279,3.87140785147624,3.70531408064972,0.0542394624845543,0.999980049953172
"Jpt1",-4.0029279802665,3.72343462944716,3.70383585564092,0.0542875290622178,0.999980049953172
"Gprc5b",-3.99547546046294,4.36024294710159,3.69005733396695,0.0547377346283148,0.999980049953172
"AABR07006160.1",-3.99518396839753,3.22718162405921,3.68951893336451,0.0547554067045946,0.999980049953172
"Hps6",-3.99279212454514,2.71497534073234,3.68510256023159,0.0549005950499378,0.999980049953172
"Tmem186",-3.99230976916454,3.44392883410593,3.68421224507168,0.0549299135734214,0.999980049953172
"Ubxn1",-3.98832615223694,7.64113625430354,3.67686353274941,0.0551725452221118,0.999980049953172
"Amz2",-3.98798659231395,4.01860742779363,3.67623747444724,0.0551932681817878,0.999980049953172
"RGD1562378",3.98460723152329,5.38607060675828,3.67000973580434,0.0553998605747656,0.999980049953172
"Ccdc86",-3.98434465443518,3.7235270940692,3.66952606016848,0.0554159397958381,0.999980049953172
"RF00089",-3.97300908947975,4.80482803321956,3.64867596634207,0.0561138035990773,0.999980049953172
"RF00191",-3.97061015878407,4.40687598730709,3.64427110441513,0.0562624260164402,0.999980049953172
"Ctgf",-3.96789240624212,5.46432620592656,3.63928404343346,0.0564311964178884,0.999980049953172
"LOC100361067",-3.96422330647878,3.41154052436907,3.63255668232491,0.0566597131019618,0.999980049953172
"Fads1",-3.96203739728801,5.48915599911158,3.62855173648377,0.0567962202991851,0.999980049953172
"Cox14",3.95912554217891,4.58080389564858,3.62322016929299,0.0569784868523951,0.999980049953172
"AC097784.1",3.95818746324614,4.52432598789107,3.62150339430919,0.0570373091098495,0.999980049953172
"Ctdnep1",-3.95442075453349,3.59371700856569,3.61461405018975,0.0572740095424931,0.999980049953172
"Poldip2",-3.95386849553346,3.86665577704458,3.61360451485006,0.0573087821373892,0.999980049953172
"AABR07034940.2",3.95371413105108,4.02302207580998,3.61332236014399,0.0573185047261498,0.999980049953172
"Cntn1",3.95370504188428,3.97146718580893,3.61330574687819,0.0573190772466563,0.999980049953172
"AABR07021955.1",3.95338719289375,2.70983524829376,3.61272480348103,0.0573391013321654,0.999980049953172
"Sp100",3.95157049290049,2.25251897410225,3.60940525555727,0.0574536628172459,0.999980049953172
"RGD1561590",-3.94927003814813,2.37434702180437,3.60520396062275,0.0575990030085852,0.999980049953172
"Fkrp",-3.94575503505884,3.16016173868986,3.59878927460898,0.0578216672738509,0.999980049953172
"Adprh",-3.94430884523066,3.91378991380926,3.59615171671736,0.0579134863058404,0.999980049953172
"Fam49b",3.94143771487953,3.42403485780958,3.59091822062664,0.0580961343601593,0.999980049953172
"AABR07055917.1",3.94079592690889,3.95251381322062,3.58974889072547,0.0581370273351965,0.999980049953172
"Iqgap1",-3.939839261713,3.55734081748415,3.58800621181047,0.0581980278202261,0.999980049953172
"Nfkbib",-3.93364036125143,3.26447451989286,3.5767244338158,0.0585945823954884,0.999980049953172
"Rara",-3.93127857099614,3.64287042715427,3.57243073323731,0.0587462594713607,0.999980049953172
"Ube2z",-3.92360159336804,3.23398556587174,3.5584919129918,0.0592415382372041,0.999980049953172
"Rpl31",3.91973744365179,6.12815430211353,3.55148621983322,0.0594921413003961,0.999980049953172
"Fn3krp",-3.91834209974044,3.60496796673374,3.54895816140605,0.0595828499087864,0.999980049953172
"Armc5",-3.91754926371757,3.15995954200699,3.54752211670315,0.0596344417447752,0.999980049953172
"Traf4",-3.91522967153486,4.37683412166267,3.54332236432396,0.059785596305177,0.999980049953172
"Rps10l1",3.91123138834877,3.97610299800381,3.53608908630302,0.0600468874789728,0.999980049953172
"Tlnrd1",-3.91034899901398,3.61905740231178,3.53449375479675,0.0601046797340579,0.999980049953172
"Ctsa",3.90928428078274,4.61504670113775,3.53256925772073,0.0601744750456234,0.999980049953172
"AABR07068127.1",3.90894963480982,5.27103347133577,3.53196448743896,0.0601964259162885,0.999980049953172
"Eif4g2",-3.90882455992621,6.57267203143931,3.53173846611818,0.0602046318207246,0.999980049953172
"Dennd5a",-3.90229734368364,4.52553999506673,3.51995324880193,0.0606341577998137,0.999980049953172
"LOC100360846",-3.90010423115352,4.0613957836776,3.51599789448018,0.0607790451563953,0.999980049953172
"Cfap298",-3.89549259295346,3.21890895019544,3.50768789920799,0.0610846476358021,0.999980049953172
"Ccdc43",-3.89493503472647,3.98028248033652,3.50668386686157,0.0611216818085808,0.999980049953172
"Clptm1",-3.8942159930671,4.65449285625198,3.50538925269102,0.0611694694999412,0.999980049953172
"Plcb3",-3.88314186767093,3.27774732441192,3.48548079125228,0.0619093751364522,0.999980049953172
"Sub1",3.88020102576207,3.83483007633664,3.48020343240558,0.0621071041832152,0.999980049953172
"AABR07052897.2",3.87999005413395,4.07120588174773,3.4798249962271,0.062121309035478,0.999980049953172
"Zfp639",3.87827377186882,3.19369515268631,3.47674713214474,0.0622369673105863,0.999980049953172
"Pam16",-3.87785651600003,2.96443007273384,3.4759990595785,0.0622651126041206,0.999980049953172
"Mapk3",-3.87716031321637,6.80067467994266,3.47475105931006,0.0623120972342028,0.999980049953172
"Metrn",-3.87556818862067,3.47493096646965,3.4718978882805,0.0624196551638469,0.999980049953172
"Mrpl10",-3.87350325584973,3.55059358983004,3.46819916568509,0.062559382925335,0.999980049953172
"Samd4b",-3.87291110926464,3.22950220265786,3.46713887210461,0.0625994993876795,0.999980049953172
"LOC100359916",3.87006808002186,2.72923993074452,3.46205042109581,0.06279240394766,0.999980049953172
"Avpi1",-3.86983133633655,2.94986729794377,3.46162686601139,0.0628084895691793,0.999980049953172
"LOC100362149",3.86882026166872,5.07955937085705,3.45981825694805,0.0628772256945827,0.999980049953172
"Rpl22l1",3.86363522099365,4.30959856131479,3.45055068908831,0.0632306994358851,0.999980049953172
"Cdkn1c",-3.86327293641696,3.59909455622533,3.44990361832954,0.0632554582986294,0.999980049953172
"Rpl36al",3.86055283933249,5.00259968049054,3.4450472339601,0.0634416082586831,0.999980049953172
"Znf660",3.86006725532169,3.98036933743462,3.44418064582314,0.0634748867876772,0.999980049953172
"Kctd11",-3.8595783149184,2.81197349608762,3.44330817790504,0.0635084099118023,0.999980049953172
"Mir21",-3.85921115492629,2.74304196538854,3.44265308827257,0.0635335930448909,0.999980049953172
"AABR07005838.1",-3.85680543205017,3.01871924710378,3.43836232129818,0.0636988033468334,0.999980049953172
"Stx5",-3.8512233682059,3.35495281034991,3.42841664530584,0.0640835125758468,0.999980049953172
"Ssbp1",3.84936011364133,4.21217850157219,3.42510005363323,0.0642123521564659,0.999980049953172
"Wdr81",-3.84348640197649,2.72660445965917,3.41465535604775,0.0646199055827467,0.999980049953172
"Klhl11",-3.84148354338145,3.68692756847235,3.41109749780249,0.0647593630682484,0.999980049953172
"Nr1h2",-3.83945865485813,5.41125838687284,3.40750239101894,0.064900606833375,0.999980049953172
"Rpl6",3.83557355761149,5.01971106132538,3.4006098671365,0.0651723189399371,0.999980049953172
"Rps15",3.83390962774413,6.09422085437434,3.39766003504723,0.0652889758461204,0.999980049953172
"Irgq",-3.83387033154837,2.62118529771631,3.39759038581572,0.065291732953745,0.999980049953172
"Gpx8",-3.83084776424457,3.70638310639323,3.39223527644386,0.0655040908344849,0.999980049953172
"AC128792.2",-3.82847466008112,3.65513695942303,3.38803378646693,0.0656712178736018,0.999980049953172
"Atp5pd",-3.82703222565448,6.30435097609838,3.38548128377165,0.0657729736851592,0.999980049953172
"AABR07049773.2",3.82374753145699,4.52944067752164,3.3796723446888,0.0660051757698827,0.999980049953172
"Selenok",3.82353530798246,3.93111316453115,3.37929720177063,0.0660202015067127,0.999980049953172
"LOC103689931",-3.81793417668348,2.1471569156047,3.36940372780707,0.0664177899167866,0.999980049953172
"Zfp871",3.81687069360472,4.02108819589491,3.36752689880965,0.0664935021072941,0.999980049953172
"Dact3",-3.81157967079961,2.8207660081013,3.35819710304366,0.0668712414384832,0.999980049953172
"Ankrd37",3.80649514114422,2.21936661713442,3.34924361626416,0.0672359016599974,0.999980049953172
"Troap",3.805276264597,4.16725909190148,3.34709903930024,0.0673235617149874,0.999980049953172
"Tgfb1",-3.80455546957431,2.37948644613835,3.34583114511036,0.0673754446193807,0.999980049953172
"Mrpl38",-3.79943546609402,3.84654988816446,3.33683185970369,0.0677449306946258,0.999980049953172
"Map3k11",-3.79850656086748,2.94309589313596,3.33520044804835,0.0678121436316005,0.999980049953172
"Plekho1",3.79758730930641,4.20595840802255,3.33358638357773,0.0678787120464156,0.999980049953172
"Sqstm1",-3.79722705614876,5.23035170904169,3.33295394094476,0.0679048147523516,0.999980049953172
"Tnfsf13",-3.79605579362805,2.92167902202989,3.33089814501024,0.0679897374693929,0.999980049953172
"Nxf1",-3.79594186789182,5.64413084280035,3.3306982167954,0.0679980023457294,0.999980049953172
"Klf9",-3.79418281657524,2.8972100451916,3.32761202012636,0.0681257196903185,0.999980049953172
"Bbs1",-3.7930022786143,3.31924078522777,3.3255416079434,0.0682115441665253,0.999980049953172
"Zfp955a",3.79234408450569,3.4772166412373,3.32438755539114,0.0682594331111313,0.999980049953172
"Hmgb2l1",-3.79150861658844,6.57622005490029,3.32292296613071,0.0683202599677648,0.999980049953172
"Rgs19",3.79090951846429,4.3620007795761,3.32187293574083,0.0683639051760322,0.999980049953172
"AABR07014804.1",3.78885201991805,3.2312648144749,3.31826805203748,0.0685139716348978,0.999980049953172
"Rab4b",-3.78760431727139,2.87105290328727,3.31608294155819,0.0686051063362878,0.999980049953172
