"","M"
"Gm5595",4.2668390288734
"Gm15577",2.78093747328773
"B230216N24Rik",2.62202790427723
"A630012P03Rik",2.58496250072116
"B830012L14Rik",2.58496250072116
"Wscd1",4.50334907933379
"LOC102636147",4.49058597167015
"Map4k1",4.17140756251836
"Tet3",7.67483602645873
"D230040J21Rik",7.43055390898617
"4932439E07Rik",2.45344529780426
"Ddit4l",5.56535523858595
"Tom1l1",3.59256067393738
"Gm6150",2.45344529780426
"Gm20052",2.32192809488736
"D630036G22Rik",3.0036112863163
"Greb1l",3.22735720110296
"Gpnmb",2.58496250072116
"Gpr135",3.16701791704625
"Tns4",2.69615871138938
"Sbno2",2.36576716252633
"Iqck",2.58496250072116
"BC048671",2.839462435048
"Ppp2r4",2.8073549220576
"Bcar1",7.44569938076813
"Zc2hc1c",4.58007989264104
"Zfp874b",3.38949135875581
"4930444F02Rik",2.58496250072116
"Slc25a39",9.28265460451857
"Cldn9",2.76958747662038
"BC048507",3.69846469380868
"Mir682",2.7646295860547
"Tmed9",12.6113330972585
"Capza1",9.13096854657606
"Atg12",3
"Arfgap2",9.0780570640629
"Agbl5",10.478540814145
"Gm20269",3.37759888346398
"Zfp429",2.87334099098653
"Lct",2.58496250072116
"Gm10857",2.58496250072116
"Uhrf1bp1",7.59789219237154
"AI506816",2.58496250072116
"Zfp608",6.66506946798209
"Kcnt1",2.58496250072116
"Lig4",4.71396353387998
"Dot1l",4.86579352326146
"Ffar4",2.58496250072116
"Lrrc38",2.58496250072116
"Sptlc3",2.58496250072116
"Zfp827",6.45733817699305
"AA415398",2.73070735370718
"Micu1",3.68879893482996
"Tecpr2",6.52066331600153
"Myrf",5.38114534489551
"2900008C10Rik",2.87177015552165
"5830444B04Rik",2.58496250072116
"Slc34a3",2.58496250072116
"AK079912",2.80528384986905
"Bend4",2.58496250072116
"1700066D14Rik",2.58496250072116
"4833423E24Rik",2.58496250072116
"Ssc5d",2.58496250072116
"Ppp1r13l",2.85353495273488
"E130311K13Rik",5.02294697862726
"Kif13a",5.73804256451948
"Fam229a",2.58496250072116
"Mettl16",3.16334915651783
"4930414L22Rik",3.74844397703838
"1110064A23Rik",2.93835414941698
"Golga7b",2.95582462024286
"A930007A09Rik",2.76533162793586
"Prrg3",2.4028325660824
"Zfp317",6.05767996176753
"1700040D17Rik",4.35572867230421
"Smim22",2.58496250072116
"Zfp3",6.22552336236804
"Tmem247",2.58496250072116
"Amer1",3.75140093806134
"Gareml",8.88190928695581
"Rtn4rl2",2.58496250072116
"1110020A21Rik",2.70442711942592
"Tmem232",2.58496250072116
"Gm27030",2.58496250072116
"Lsm11",3.02773308169593
"B930053N05Rik",2.58496250072116
"6330403L08Rik",2.32192809488736
"Rltpr",2.32192809488736
"Zfp526",3.0343497689993
"LOC548102",3.03503578707801
"Slco5a1",2.32192809488736
"Xkr8",3.73915606460554
"D130062J10Rik",3.17733704751089
"Gal3st2",2.45344529780426
"Fign",2.95678823986114
"Gm13446",2.62202790427723
"Adamts16",3.04509789007459
"Tmem178b",4.62160787101205
"Katnal1",7.20607511459522
"Slc7a14",2.69120082082371
"Gm2102",2.62202790427723
"Chrm1",2.8880891149428
"Adcy10",2.58496250072116
"Gan",2.69545666950823
"LOC102635192",2.58496250072116
"Ugt2b35",2.58496250072116
"Sbsn",5.60475591167045
"Kif7",3.98924680560156
"Gm17388",2.45344529780426
"LOC553090",3.26658071736034
"9630023C09Rik",2.58496250072116
"Adra2b",2.58496250072116
"Gm12429",2.58496250072116
"Azin2",2.58496250072116
"Gm7111",2.73322411494545
"A430027H14Rik",2.62202790427723
"Lmod3",3.16225639168012
"Odf3b",2.52261821435073
"Gm17455",3.64016908505195
"Gm11681",2.58496250072116
"6430571L13Rik",2.58496250072116
"Ubtfl1",2.58496250072116
"4930466K18Rik",5.2539136449286
"E230008O15Rik",3.63474997867753
"Ppara",4.86794099993059
"LOC101243624",3.08644219261223
"4930570G19Rik",2.7343231988904
"Mettl24",2.36576716252633
"D5Ertd579e",3.08580365118211
"Fbxw16",2.36576716252633
"9330121K16Rik",2.58496250072116
"Hdac2",3.45145847738424
"A330106F07Rik",2.58496250072116
"C230034O21Rik",2.58496250072116
"Myom3",3.10992035397194
"Ints10",3.01248495652913
"Itga1",4.70355267711134
"LOC102636289",2.58496250072116
"Piwil4",2.58496250072116
"Fbxw18",2.58496250072116
"Clca6",2.58496250072116
"Prrt4",2.73611093332258
"Gm15941",2.69615871138938
"Gm17308",2.58496250072116
"LOC102634385",2.8073549220576
"5830453J16Rik",2.69615871138938
"Prss50",2.32192809488736
"Dusp27",2.65909330783331
"Ptges",2.32192809488736
"Dpp6",2.66871255747602
"BC038328",3.12599425045437
"Mboat4",2.58496250072116
"Sox12",3.53010465441328
"Slc25a41",2.8073549220576
"Sult6b1",3.20573187683022
"D830026I12Rik",2.62202790427723
"Dlgap2",4.04644907672514
"Nyap1",2.58496250072116
"D13Ertd608e",2.45344529780426
"Ly6e",2.47200548262887
"Brwd3",3.82048491718954
"Rgs17",2.86768310233263
"C330018D20Rik",3.63472664464798
"Fam219b",6.72485170431199
"9630013A20Rik",2.9036774610288
"Primpol",2.65909330783331
"Gm527",4.33936777214076
"Ntn4",7.02750972178038
"AI747448",2.8073549220576
"Hoxc10",2.58496250072116
"Sun3",2.65909330783331
"2310015A10Rik",3.14437476851853
"Tmem74",2.97460744051389
"Ipcef1",2.58496250072116
"Pramel7",2.8073549220576
"Mtr",3.21606458322082
"Atp8b4",2.54112343308219
"Tcf24",2.58496250072116
"Prmt10",2.87652783860407
"AU015263",2.32192809488736
"Chm",6.85741977008882
"Adamts12",2.32192809488736
"Adcy5",5.10777648215102
"Gm4951",2.77028951850153
"Fcor",4.58923342575233
"Asb15",2.58496250072116
"Gigyf2",4.56491406744484
"Tmie",5.22351722478521
"D130051D11Rik",5.45597527757445
"8430426J06Rik",2.58496250072116
"Trabd2b",2.58496250072116
"Zfp941",4.83128526995191
"Hrk",2.58496250072116
"Zfp583",2.87886880164239
"Ccdc40",2.58496250072116
"A330008L17Rik",2.65909330783331
"9330102E08Rik",2.86422334230484
"Zfp128",2.80602483404092
"D630023F18Rik",2.58496250072116
"C030013E06Rik",3.24987180494183
"Hoxc5",2.58496250072116
"Rnf152",2.58496250072116
"Gm15867",2.58496250072116
"Fbxl7",4.21049374171117
"Brsk1",3.81064630580346
"A730056I06Rik",7.93404087263781
"AU021025",2.65413541726763
"Galnt13",2.89184620971798
"Zfhx2",3.08477689733604
"Zfp521",3.19335950429888
"Pabpc1l",2.58496250072116
"Gm9861",2.69615871138938
"Gm3458",2.58496250072116
"Tm4sf1",2.49728436544323
"Heg1",4.49769049145578
"B430316J06Rik",3.08492126790386
"Oosp2",2.58496250072116
"BE949265",3.43560390367332
"Tm9sf1",2.98516176307536
"E030042N06Rik",2.32192809488736
"Rbm46",2.839462435048
"Zfp449",5.57479487819584
"Cyp11a1",2.77028951850153
"Gnal",3.58149366559859
"Gm1995",2.62202790427723
"2310010J17Rik",6.32057955270089
"Fam154b",2.58496250072116
"1700071A11Rik",3.44306546876456
"Tmem8b",5.60487271007773
"Dzank1",6.07134563465467
"Crxos",2.58496250072116
"Fkbp15",8.32064160796423
"4930515I15",2.58496250072116
"Srcap",6.46870524572328
"D14Ertd725e",3.30751836923295
"Asic3",2.85109382340748
"Abcc12",2.58496250072116
"Dgki",4.71398478273777
"Pabpn1l",2.69120082082371
"Slc9b2",2.73322411494545
"E330013P04Rik",2.58496250072116
"Onecut2",2.72703630265218
"BC026600",3.49589567760398
"D930003E18Rik",3.2780890272484
"2310043L19Rik",2.9036774610288
"A330043J11Rik",2.9036774610288
"Gpr20",3.72217082803965
"4631423B10Rik",2.58496250072116
"St8sia3",2.8073549220576
"Gm11839",2.69232683177677
"LOC102643069",4.45729425192763
"Paupar",2.58496250072116
"Slc22a14",2.58496250072116
"Gm5126",2.58496250072116
"Rbx1",3.6298903068026
"Chat",2.32192809488736
"E430022K19Rik",3.81366928792822
"Gm9918",2.62202790427723
"6330549D23Rik",3.26901392307762
"3632454L22Rik",2.8073549220576
"A430061O12Rik",3.66716261143836
"Eda2r",2.65909330783331
"LOC102632597",2.58496250072116
"Creb5",2.69615871138938
"BC030870",2.839462435048
"Mirg",2.58496250072116
"D030018L15Rik",2.58496250072116
"Slc38a6",2.58496250072116
"Ccdc130",4.01939373418281
"Slc36a3",2.58496250072116
"Kdm4d",2.58496250072116
"D7Ertd413e",2.8073549220576
"B130019D13Rik",2.839462435048
"Kank3",2.58496250072116
"D630045J12Rik",4.32996455236126
"Gnb2l1",3.64070256145511
"Gm8140",2.58496250072116
"B230334C09Rik",2.8073549220576
"BC037704",3.19012498380083
"Pigz",2.83061769877656
"H60a",2.58496250072116
"Lgi2",2.91965021667077
"Gpr6",3.52895472791034
"Fstl4",2.58496250072116
"Tox2",5.72474315264881
"Chchd7",2.58496250072116
"1700010B09Rik",2.9036774610288
"Setd3",4.50906360405625
"Kctd7",2.64058808910185
"1700049G17Rik",5.56145347869406
"1700003F12Rik",2.77028951850153
"Ccdc177",4.69324427874709
"Fzd10",2.62202790427723
"Taf3",4.87040890715331
"AK153639",2.9036774610288
"Leng9",4.2372083261525
"Ttc39b",5.22656746569072
"Slc25a48",2.58496250072116
"E430024I08Rik",4.08180030453568
"3110039M20Rik",5.07497388785925
"A930024E05Rik",2.58496250072116
"Lpcat4",2.53042169047623
"Cyp2j11",2.58496250072116
"Abhd11os",3.26884420192193
"A630001G21Rik",2.58496250072116
"Triqk",3.23238776915101
"Ifitm5",2.58496250072116
"Fam169b",2.54112343308219
"Cdhr2",2.58496250072116
"Ocln",2.58496250072116
"AA408650",5.52983029668655
"9330133O14Rik",2.89184620971798
"Gpr116",3.54925147978136
"Zfp760",6.6262054302883
"2310034G01Rik",3.14825462154633
"Tsku",2.83450454448233
"Map9",9.4247921884478
"Tmem200c",3.06126124891606
"Dgkeos",2.58496250072116
"Itga10",2.49728436544323
"A830039H05Rik",7.22214560128434
"Gltscr1",7.08067627728301
"Npb",2.40960623016529
"Fam78b",2.57818883663827
"Ccdc88b",2.32192809488736
"Aknad1",2.58496250072116
"Snord104",8.46424143485978
"Rgs9bp",2.58496250072116
"Obox6",2.45344529780426
"Ap4e1",2.58496250072116
"AI414108",2.58496250072116
"Nrp",2.58496250072116
"Jund",2.87645220669321
"5830428M24Rik",2.58496250072116
"Fgf12",3.45345782087259
"Gm20033",3.06034394559888
"Rfpl4b",2.32192809488736
"AU041474",2.7343231988904
"Rmnd1",3.31627212981917
"Fbxl16",7.95571977907542
"Ptchd2",5.50944131815908
"Gabpb2",6.41434030094593
"Gm10010",3.14121344491203
"D13Ertd666e",2.58496250072116
"Gm16432",2.58496250072116
"Mb21d1",2.32192809488736
"C130068B02Rik",4.54413613695511
"Wdr35",5.47526427861465
"Rbm44",2.839462435048
"5830435N17Rik",2.77028951850153
"AI195470",2.8073549220576
"Mamdc4",2.72806167381578
"LOC102640379",2.58496250072116
"C130013H08Rik",2.93359320484526
"Pde12",4.47566804853252
"G530011O06Rik",3.61449739487128
"Snord89",2.65909330783331
"AI450353",3.37706395738467
"Zfyve9",6.17830404758909
"Panx2",2.73322411494545
"1700028E10Rik",2.58496250072116
"Ntf5",2.69615871138938
"Kctd12b",3.87195420807994
"Mirlet7bhg",2.58496250072116
"Arhgef15",2.58496250072116
"Gm12371",2.58496250072116
"Pitpnm3",2.90970639645438
"Abca13",2.58496250072116
"Fbxo41",3.04459246951953
"Tigd5",2.58496250072116
"Sec11c",2.90863535159448
"Dclre1b",5.06444286978011
"9530051E23Rik",2.86422334230484
"Tut1",2.49256921854642
"Syne3",2.73322411494545
"Gpatch3",2.9662644910681
"AK162774",4.77067011693629
"LOC102638080",2.58496250072116
"Vwc2l",3.80056239602597
"LOC102631806",2.71176455674125
"D19Ertd409e",5.11394362777752
"Lrcol1",2.58496250072116
"Htr1f",2.58496250072116
"Zbtb37",2.8073549220576
"A130004G07Rik",2.91603437148755
"Gm5083",3.3224660986964
"E030016H06Rik",6.526538324158
"Pax6os1",2.58496250072116
"Gm10501",3.70281432230823
"Ankrd66",2.62202790427723
"Drp2",4.34642291902984
"Zfp735",2.8073549220576
"Camk2n1",3.53553283978537
"Dnah7a",3.24656689254724
"4930504O13Rik",2.62202790427723
"B930068K11Rik",3.11791116417251
"5430414B19Rik",4.42984124296645
"Cep162",4.32985115968126
"Spag17",2.77028951850153
"Crot",2.36576716252633
"D6Ertd474e",3.15538450669212
"Nacad",3.38812855546999
"Unc5d",2.40960623016529
"LOC102640879",2.70779009974886
"D9Ertd26e",2.9357849740192
"4930485B16Rik",2.58496250072116
"Gm10575",2.58496250072116
"Gm14022",3.39727865875127
"Sox30",2.73322411494545
"C430002N11Rik",2.58496250072116
"C80258",2.8073549220576
"Dcdc2b",2.54112343308219
"Sp8",3.40469942962086
"Sdr16c5",2.58496250072116
"AU019752",2.62202790427723
"Rbm11",2.58496250072116
"6330403A02Rik",2.58496250072116
"Kcnv2",2.58496250072116
"Vrtn",2.58496250072116
"9630002D21Rik",2.58496250072116
"B230334L07Rik",2.8880891149428
"Gm11985",2.58496250072116
"Atp9b",2.65909330783331
"Hmga2-ps1",2.77028951850153
"Gm17597",2.58496250072116
"D330005C11Rik",2.58496250072116
"Gm2590",3.91580698082157
"Pirt",2.58496250072116
"9130221L21Rik",2.58496250072116
"B430203I24Rik",2.58496250072116
"Olfr658",2.69615871138938
"4930407I10Rik",2.49728436544323
"8030494B02Rik",3.31164971303284
"Fscn2",2.58496250072116
"Gm19929",2.49728436544323
"Gm19651",2.87645220669321
"AU042410",2.58496250072116
"Cpa6",2.58496250072116
"Rhbdl2",2.58496250072116
"Gpr26",2.32192809488736
"A230107N01Rik",2.58496250072116
"Ssu2",2.96031912817624
"BB114814",2.58496250072116
"Gm4876",2.76533162793585
"Hecw1",2.58496250072116
"A430010J10Rik",2.58496250072116
"4933430I17Rik",2.69120082082371
"Adamtsl3",2.58496250072116
"B230217O12Rik",4.10141059636119
"LOC102634103",2.88997500048077
"A130012E19Rik",2.58496250072116
"Zfp541",2.58496250072116
"Fam124b",2.58496250072116
"LOC102636733",2.49728436544323
"Chrna7",2.83061769877656
"Prss27",2.8073549220576
"AK077405",2.62202790427723
"Gm364",2.58496250072116
"Trnp1",2.58496250072116
"AI746446",2.62202790427723
"Map2",5.91903446322233
"AU022297",2.54112343308219
"AU021720",2.93695618516819
"Bmp8b",2.65909330783331
"C130081A10Rik",2.32192809488736
"C630001G18Rik",2.58496250072116
"Gm20515",2.94995660383507
"Cdkn2aipnl",5.82507259949303
"AA407881",3.47140722278668
"5930433N17Rik",4.20381059614274
"AI413759",3.31642056602556
"AI131651",3.85558994555189
"B020011L13Rik",2.8073549220576
"4833422C13Rik",2.83512990029251
"Gm27040",2.32192809488736
"Defb41",2.9771062262598
"1700052I22Rik",2.839462435048
"1700054K19Rik",2.839462435048
"B830007D08Rik",3.47507082314618
"4930529M08Rik",2.58496250072116
"Rxfp1",2.58496250072116
"1700029M03Rik",2.73322411494545
"A330021E22Rik",3.19658241048312
"Dlx6os2",3.8212104187537
"5730526G10Rik",3.12599425045437
"Cd163l1",2.58496250072116
"Gm2832",2.69615871138938
"Zfp771",6.69125993146821
"Tmco2",2.58496250072116
"Smtnl2",6.74645441388069
"Elp6",5.06997125361969
"Bach1",8.30267438847198
"Cdk13",6.99835128234906
"Slc5a10",2.58496250072116
"Zfp27",4.26962415127066
"1700065I16Rik",2.58496250072116
"A230051N06Rik",2.58496250072116
"LOC102633802",3.70343023967105
"Idi2",2.58496250072116
"Cad",5.15381113679311
"Akap6",6.20723163236431
"AK047075",3.33946958818649
"AI836737",2.45344529780426
"Ifitm6",2.58496250072116
"6720489N17Rik",4.36770751675036
"Abca9",2.58496250072116
"Mppe1",6.004447869821
"Usp6nl",6.73470019566274
"A530047J11Rik",2.82296076740948
"Papl",2.32192809488736
"Zfp809",8.50605900593825
"BC042727",2.89554550073701
"Fam179a",2.58496250072116
"Gpr174",2.58496250072116
"Dgkb",8.90404023299033
"Hs2st1",3.62754174693678
"H2-Eb2",2.54112343308219
"D030063E12",2.93835414941698
"Irgc1",3.1385951932464
"Rnf39",2.32192809488736
"Mkrn2os",2.58496250072116
"2900093K20Rik",3.17376664695216
"Mob3c",3.17017778669388
"Nlrp12",2.58496250072116
"9130208D14Rik",2.58496250072116
"Gm19773",3.36356636222791
"Apol11b",2.9036774610288
"Tbc1d32",3.3945673476566
"Scrt2",6.4954171668903
"4732460I02Rik",2.86905318680013
"LOC102631979",2.83061769877656
"Rbm41",3.04608132364787
"Anks1b",2.83017200972684
"Gm15471",2.58496250072116
"1700096K18Rik",2.58496250072116
"Kcp",2.32192809488736
"Defb29",2.62202790427723
"Chadl",7.66387469335573
"AK042124",2.58496250072116
"9130604C24Rik",2.58496250072116
"Slc8a3",3.06267060257302
"Pigl",3.63663778315726
"Gm15708",2.69120082082371
"BC030308",5.50582213339214
"LOC552874",6.78984973696828
"Zfp652os",2.58496250072116
"Kcnh8",2.58496250072116
"Pak7",2.7343231988904
"LOC552909",4.67767309620961
"9330121J05Rik",3.05863605326502
"Kif26b",2.58496250072116
"3110052M02Rik",4.07103757998452
"6430531B16Rik",2.58496250072116
"Gm4926",2.58496250072116
"AI225934",3.95731537052174
"A330102I10Rik",2.58496250072116
"4732491K20Rik",3.31752365582101
"Gm15972",2.58496250072116
"Gm12800",2.73322411494545
"Usp24",3.35849284330056
"Gm9954",2.32192809488736
"Parp4",4.64010207911258
"D2Ertd210e",2.58496250072116
"Gm13032",2.58496250072116
"Gm14168",2.58496250072116
"Stoml3",2.58496250072116
"4930532J02Rik",6.35720023177095
"LOC102638947",2.58496250072116
"Ddx43",2.73322411494545
"5930430L01Rik",3.0315505619088
"Gm26673",2.58496250072116
"Apol8",2.58496250072116
"Palm2",2.53640828618539
"Myh10",2.98705094133254
"Pcnxl2",2.58496250072116
"A130001G05Rik",3.21518911964194
"Zdhhc23",3.2089699652853
"Gm15050",2.58496250072116
"LOC102636076",2.45344529780426
"LOC102638937",2.73322411494545
"Nostrin",2.839462435048
"AW124847",2.58496250072116
"Mbd4",3.75021762748935
"1110038B12Rik",7.47507081961744
"Cacna2d4",2.62202790427723
"4930451I11Rik",2.839462435048
"9330159M07Rik",3.19434293787216
"LOC102640771",2.58496250072116
"Adh6b",2.58496250072116
"Tusc5",2.58496250072116
"Pnldc1",2.58496250072116
"AI463170",2.58496250072116
"Dmrta2",3.67486563374674
"5430414B12Rik",2.58496250072116
"Lrit1",2.77028951850153
"Mylk4",2.58496250072116
"Rptoros",3.10266240135981
"9330156P08Rik",3.1603475241605
"D18Ertd232e",2.95058301380535
"Gm19345",3.21208421608746
"Gm839",2.69615871138938
"Fam120c",5.01649915916478
"Slitrk2",8.16592393909487
"2900016J10Rik",2.72826622437978
"Zfp518b",6.98945350088488
"Foxn2",3.85394032980337
"Gm10336",3.28407959033618
"Smc2os",2.58496250072116
"C76132",2.32192809488736
"D3Ertd229e",2.58496250072116
"AU044157",2.58496250072116
"C230006B20",2.58496250072116
"Med12l",3.27813422744432
"D330050G23Rik",3
"B230216G23Rik",2.58496250072116
"A330050F15Rik",2.65413541726763
"LOC102633667",3.37916917541472
"Prob1",2.86000482754997
"4930451G09Rik",2.58496250072116
"Lmln",2.98246962721799
"9530020O07Rik",2.58496250072116
"C330024D21Rik",2.45344529780426
"Trpc4ap",2.58496250072116
"Sall3",3.78403330966511
"E330037M01Rik",5.86665744619672
"2810454H06Rik",2.65909330783331
"Ctnna3",2.69615871138938
"Gm19521",2.58496250072116
"6030487A22Rik",6.10775891127076
"C230076A16Rik",3.28953572140485
"9530059O14Rik",2.58496250072116
"Gm14204",2.58496250072116
"A130019P10Rik",3.27621043610825
"Zfp879",2.839462435048
"Fam92a",2.58496250072116
"Exph5",2.58496250072116
"March4",3.20928823028674
"Gm26572",2.45344529780426
"Apold1",4.76149025608776
"D230019N24Rik",2.62202790427723
"D5Ertd163e",2.58496250072116
"9630013D21Rik",3.17885274289196
"Dpysl5",4.15638251977188
"4930403D09Rik",2.58496250072116
"Enthd1",2.58496250072116
"2010001A14Rik",4.86216735970317
"4930509G22Rik",3.72150581220097
"A930005H10Rik",5.09305487822434
"Gm21283",2.8073549220576
"4930513N10Rik",2.58496250072116
"C430002E04Rik",2.77028951850153
"Kcnk12",2.36576716252633
"Trav6-3",2.58496250072116
"2010320O07Rik",3.39475373462481
"LOC102636384",3.2563825073895
"Kcnf1",2.32192809488736
"LOC100502835",2.69615871138938
"LOC102637500",2.58496250072116
"Rpl31-ps1",3.2514091772778
"6820408C15Rik",2.40960623016529
"Krtap4-1",2.58496250072116
"AI413194",3.29935133624711
"LOC552911",2.58496250072116
"A230061C15Rik",3.69139362613988
"4930474N05Rik",2.32192809488736
"Nutm1",2.58496250072116
"5930412G12Rik",3.38243305238207
"Chd9",4.29780834521978
"LOC552904",3.01910617708097
"9430034N14Rik",4.17260466028774
"AU018740",2.65413541726763
"E030047P09Rik",2.58496250072116
"Pcdhb16",4.00021218708286
"LOC101055948",2.58496250072116
"Gm6556",2.40960623016529
"C030017B01Rik",2.81701540451762
"Plxna4",2.69615871138938
"5930405F01Rik",2.88997500048077
"C79798",3.54399823584688
"Kif6",2.65413541726763
"AU045094",2.8715699480384
"9430029E18Rik",2.32192809488736
"Gpr101",2.58496250072116
"Gad1os",2.65909330783331
"BC030343",3.11970790803727
"C76554",2.8073549220576
"AU021933",2.58496250072116
"LOC102632799",2.62202790427723
"C79329",2.58496250072116
"Csrp2bp",2.62202790427723
"AU044856",2.58496250072116
"BC030307",2.69615871138938
"D2Ertd112e",2.77028951850153
"Trim45",2.62202790427723
"Inpp4b",2.58496250072116
"LOC102633629",2.58496250072116
"C530030P08Rik",5.21073118994159
"Nrde2",2.58496250072116
"Vwc2",2.58496250072116
"Gm17767",2.58496250072116
"C820005J03Rik",2.94814188447795
"Ucn3",2.58496250072116
"8030453O22Rik",2.32192809488736
"A630035D09Rik",6.08754116833351
"Gm10710",2.32192809488736
"2810002D19Rik",3.02752702864856
"C130070B15Rik",2.58496250072116
"C130023C23Rik",2.58496250072116
"A330068G13Rik",2.58496250072116
"Kctd8",2.58496250072116
"Dcdc2a",2.32192809488736
"Dcn",2.62202790427723
"A130009I22Rik",2.65413541726763
"6030445D17Rik",2.58496250072116
"Fam228b",5.70247796058073
"C130050O18Rik",2.65413541726763
"AK149260",2.58496250072116
"Nek11",2.32192809488736
"4930558J18Rik",2.69545666950823
"Gm4491",3.24957208152123
"C86753",2.58496250072116
"Ncoa7",4.208721718154
"9330184L24Rik",2.73322411494545
"A430107P09Rik",2.58496250072116
"D230044B12Rik",3.74065044567701
"Ptchd4",2.72703630265218
"A230048O21Rik",3.23832707042482
"Fbxw21",2.69615871138938
"Gm9930",2.70779009974886
"C530014P21Rik",2.58496250072116
"Ccdc86",2.58496250072116
"Dmrta1",2.97887931300085
"Gm17244",2.58496250072116
"Kcnq1ot1",2.88913865468634
"LOC102632682",2.58496250072116
"C920021A13",2.32192809488736
"Mettl23",2.66395103210989
"Sstr3",2.8073549220576
"AU015603",4.90663128526735
"N28178",2.44951721928119
"Med15",4.03005366317706
"Arhgap29",2.9036774610288
"Zfp14",3.03503578707801
"Gm5485",2.69615871138938
"Rimbp2",2.32192809488736
"C130079B09Rik",2.62202790427723
"A630014C17Rik",2.58496250072116
"Gm16364",2.98269052679576
"4930414N06Rik",3.19677132107995
"Gm884",2.58496250072116
"Dpf3",2.58496250072116
"Actr2",4.42670578098798
"Cyp4x1",2.58496250072116
"AW049021",2.32192809488736
"LOC102639375",2.65909330783331
"E130107B13Rik",2.58496250072116
"D3Ertd547e",2.58496250072116
"C80120",2.58496250072116
"Zfat",2.7325220730643
"Wnt4",2.32192809488736
"6430537I21Rik",3.00179656695918
"Nup153",2.91603437148755
"Adamts3",3.19093231250604
"AU015680",4.40170859060263
"Psma3",6.51539547577977
"Unc45bos",2.58496250072116
"Usp49",3.08528567562459
"DQ699523",6.6469068295578
"D9Ertd596e",2.65909330783331
"Gm12689",2.49728436544323
"Stamos",3.30427988526443
"LOC102636754",2.32192809488736
"6530402F18Rik",2.58496250072116
"Scn1a",2.58496250072116
"Gm20715",2.58496250072116
"Rassf1",6.07299357713247
"Gm5930",2.58496250072116
"Kcnh5",3.75691730951777
"AW493563",5.87143620770194
"Art3",2.58496250072116
"Mapk15",2.32192809488736
"1190002F15Rik",3.8384716841289
"Gm10804",2.32192809488736
"Gm16288",2.69615871138938
"Gm19576",5.50226522758767
"Prdm10",2.73322411494545
"9430051O21Rik",4.35319240052281
"1700061N14Rik",4.15606838814237
"Emx1",2.58496250072116
"9530006C21Rik",2.72826622437978
"AI317158",2.81573980909371
"2410022M11Rik",2.65413541726763
"Gm15958",2.58496250072116
"Shisa6",2.40960623016529
"Gm10125",3.54628570034821
"Snapc4",4.48909444983756
"LOC102637763",2.58496250072116
"6030422H21Rik",2.8073549220576
"A930009A15Rik",2.8073549220576
"LOC100503594",2.58496250072116
"Gm9484",2.69120082082371
"1700099I09Rik",2.73322411494545
"Fer1l6",2.73322411494545
"Timm50",2.32192809488736
"Cdkl2",2.58496250072116
"1700008F19Rik",2.58496250072116
"Hdac10",2.40960623016529
"Mtmr11",4.28457267783082
"Gtsf1",2.32192809488736
"1700052M09Rik",2.62202790427723
"Tcn2",4.73588076561223
"1700018G05Rik",2.58496250072116
"Cenpa",2.32192809488736
"Dcst2",2.40960623016529
"1810044D09Rik",6.98177608167754
"LOC102633442",2.98024939746835
"Prl7a1",2.58496250072116
"1700063J08Rik",2.58496250072116
"Oxld1",4.43315120430225
"Fam101a",2.54112343308219
"Ccdc79",2.62202790427723
"Gm6377",2.8073549220576
"Tex24",2.58496250072116
"Grasp",3.28285055261452
"Ms4a15",2.32192809488736
"Nipal4",5.90474472497223
"Luzp2",4.22298099975222
"Serpinb6e",2.58496250072116
"Slc15a4",2.58496250072116
"Ell",2.58496250072116
"Gss",4.09211973708102
"4930447M23Rik",2.9036774610288
"Pink1",11.9837232176152
"2410003I16Rik",2.9036774610288
"Snupn",3.90977824006511
"Sik3",8.80957349633214
"Alox5",2.58496250072116
"Lzts3",4.36534407586335
"Pddc1",3.73076120163752
"Trim36",3.8098786487454
"E430010N07Rik",7.39640744030851
"Efcab12",2.91323355921391
"Tmprss11f",2.58496250072116
"Clspn",5.46915777493137
"4933416C03Rik",2.69615871138938
"Mbd5",3.28740398694777
"Ppm1k",8.37439574733668
"Prss53",2.58496250072116
"9530082P21Rik",2.58496250072116
"Zfp184",3.01690020588819
"Mfsd2b",2.7057779610321
"Tmf1",4.79214929457416
"Trim65",4.91835897885553
"AW987390",2.58496250072116
"Gm17399",2.49728436544323
"Casz1",3.12059238255978
"A230065H16Rik",2.32192809488736
"AU015791",2.45344529780426
"2500002B13Rik",3.07414757893049
"Gm12863",2.58496250072116
"A530030E21Rik",2.58496250072116
"Ppp1r3e",4.84861088493225
"Mcu",5.00878737057692
"BC030500",3.08578567568975
"C1qtnf9",2.58496250072116
"LOC101056011",2.84912291750802
"LOC552876",2.65909330783331
"Gm20324",2.32192809488736
"AA986695",2.58496250072116
"AW556556",4.52653848904992
"Pianp",2.85534967209201
"Gm20081",3.11328333429488
"AI314604",2.69120082082371
"2310076G05Rik",2.72826622437978
"Zfp957",2.77028951850153
"Rsrc2",6.91838082250617
"Whsc1l1",2.64843279804464
"H3f3a",3.23312394865637
"Gm14321",3.06655744827879
"Gm11563",2.58496250072116
"8030451A03Rik",2.58496250072116
"Lrrc66",2.49728436544323
"LOC102635020",2.65909330783331
"AU022434",7.14333205996437
"Elfn1",2.58496250072116
"Sh3rf3",2.58496250072116
"Fancm",3.15970591752387
"Rnf25",3.86514227989417
